Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Cardigans,Lovefool,2024-02-03T01:02:58,2024-02-03T01:06:13,False,Veronica
Stevie Wonder,Uptight (Everything's Alright),2024-02-03T01:02:19,2024-02-03T01:05:11,False,5
Son Mieux,Tonight,2024-02-03T01:03:25,2024-02-03T01:06:25,False,Q
Ed Sheeran,Shape Of You,2024-02-03T01:03:40,2024-02-03T01:06:40,False,10
Post Malone,Enough Is Enough,2024-02-03T01:03:23,2024-02-03T01:06:06,False,3
Lady Gaga,Pokerface,2024-02-03T01:04:51,2024-02-03T01:07:51,True,Sky
U2 & B.B. King,When Love Comes To Town,2024-02-03T01:07:30,2024-02-03T01:11:41,False,Veronica
MGMT,Kids,2024-02-03T01:06:09,2024-02-03T01:10:29,False,3
Lil Nas X,Star Walkin',2024-02-03T01:07:50,2024-02-03T01:10:50,False,Q
Gavin James,Nervous (The Ooh Song),2024-02-03T01:07:56,2024-02-03T01:10:56,False,Sky
Van Morrison,Brown Eyed Girl,2024-02-03T01:07:35,2024-02-03T01:10:35,False,10
Ariana Grande,yes| and?,2024-02-03T01:10:23,2024-02-03T01:13:54,True,3
Foreigner,I Want To Know What Love Is,2024-02-03T01:07:56,2024-02-03T01:12:59,False,5
Eurythmics,Sweet Dreams,2024-02-03T01:11:11,2024-02-03T01:14:11,False,Sky
Take That,Back For Good,2024-02-03T01:10:47,2024-02-03T01:13:47,False,10
La Bouche,Be My Lover,2024-02-03T01:12:28,2024-02-03T01:15:28,False,Q
David Bowie,Heroes,2024-02-03T01:13:05,2024-02-03T01:16:39,False,Veronica
The Rolling Stones,Mess It Up,2024-02-03T01:12:47,2024-02-03T01:16:48,False,5
Maneskin,SUPERMODEL,2024-02-03T01:13:53,2024-02-03T01:16:20,False,3
Chef`Special,Miracles,2024-02-03T01:14:37,2024-02-03T01:17:37,False,Sky
Nena & Kim Wilde,Anyplace| Anywhere| Anytime,2024-02-03T01:14:40,2024-02-03T01:17:40,True,10
Dua Lipa,Houdini,2024-02-03T01:16:26,2024-02-03T01:19:26,True,Q
Poema's,Zij Maakt Het Verschil,2024-02-03T01:17:37,2024-02-03T01:22:16,False,Veronica
Billy Ocean,Love Really Hurts Without You,2024-02-03T01:16:46,2024-02-03T01:19:45,False,5
Robbie Williams,Angels,2024-02-03T01:17:34,2024-02-03T01:20:34,False,Sky
Whitney Houston,Love Will Save The Day,2024-02-03T01:18:26,2024-02-03T01:21:26,True,10
R.E.M.,Losing My Religion,2024-02-03T01:19:47,2024-02-03T01:24:11,False,3
Natasha Bedingfield,Unwritten,2024-02-03T01:19:39,2024-02-03T01:23:18,True,5
Maroon 5,Girls Like You,2024-02-03T01:20:31,2024-02-03T01:23:31,False,Sky
Gary Moore,Still Got The Blues,2024-02-03T01:22:56,2024-02-03T01:25:56,False,10
Inxs,Disappear,2024-02-03T01:23:40,2024-02-03T01:27:45,False,Veronica
Marc Almond,Tears Run Rings,2024-02-03T01:23:04,2024-02-03T01:27:25,False,5
Teddy Swims,Lose Control,2024-02-03T01:24:05,2024-02-03T01:27:05,False,Sky
Calvin Harris & Ellie Goulding,Miracle,2024-02-03T01:24:22,2024-02-03T01:27:22,False,3
Hannah Mae,Waterdicht,2024-02-03T01:24:37,2024-02-03T01:27:37,True,Q
Atb & Topic & A7S,Your Love (9 Pm),2024-02-03T01:27:30,2024-02-03T01:30:30,False,Q
Niels Geusebroek,Take Your Time Girl,2024-02-03T01:27:37,2024-02-03T01:30:37,False,Sky
Linda Ronstadt,It's So Easy,2024-02-03T01:26:54,2024-02-03T01:29:54,False,10
OSCAR AND THE WOLF,ANGEL FACE,2024-02-03T01:27:12,2024-02-03T01:30:52,False,3
Stealers Wheel,Stuck In The Middle With You,2024-02-03T01:27:24,2024-02-03T01:30:46,False,5
Mark Ronson & Miley Cyrus,Nothing Breaks Like A Heart,2024-02-03T01:29:14,2024-02-03T01:32:49,False,Veronica
Avicii,Wake Me Up,2024-02-03T01:29:26,2024-02-03T01:32:26,False,10
Stephanie Struijk,Straks,2024-02-03T01:30:47,2024-02-03T01:33:03,True,5
Rosa Linn,Snap,2024-02-03T01:29:58,2024-02-03T01:32:58,True,Q
Tiesto,Lay Low,2024-02-03T01:31:05,2024-02-03T01:34:05,False,Sky
EMPIRE OF THE SUN,Walking On A Dream,2024-02-03T01:31:10,2024-02-03T01:34:24,False,3
Ofenbach & Norma Jean Martine,Overdrive,2024-02-03T01:32:58,2024-02-03T01:35:58,False,Q
Fleetwood Mac,Little Lies,2024-02-03T01:33:32,2024-02-03T01:37:09,False,Veronica
Fleetwood Mac,Need Your Love So Bad,2024-02-03T01:32:52,2024-02-03T01:36:44,False,5
Adele,Water Under The Bridge,2024-02-03T01:33:36,2024-02-03T01:36:36,True,Sky
Glenn Frey,The Heat Is On,2024-02-03T01:33:26,2024-02-03T01:36:26,False,10
The Weeknd,Take My Breath,2024-02-03T01:34:17,2024-02-03T01:37:56,False,3
Van Morrison,Bright Side Of The Road,2024-02-03T01:36:34,2024-02-03T01:40:20,False,5
Oscar And The Wolf,Angel Face,2024-02-03T01:35:44,2024-02-03T01:38:44,False,Q
Lighthouse Family,High,2024-02-03T01:36:59,2024-02-03T01:39:59,False,10
Purple Disco Machine Feat. Duke Dumont & Nothing But Thieves,Something On My Mind,2024-02-03T01:37:36,2024-02-03T01:41:12,False,Veronica
Douwe Bob,This World Is Our Home,2024-02-03T01:37:35,2024-02-03T01:40:35,False,Sky
Gotye ft. Kimbra,Somebody That I Used To Know,2024-02-03T01:37:53,2024-02-03T01:41:56,False,3
Princess,Say I'm your number one,2024-02-03T01:40:13,2024-02-03T01:43:48,False,5
Safri Duo,Played-A-Live (The Bongo Song),2024-02-03T01:40:40,2024-02-03T01:43:40,False,Q
Cyndi Lauper,Girls Just Wanna Have Fun,2024-02-03T01:40:30,2024-02-03T01:43:30,True,Sky
Taylor Swift,Anti-Hero,2024-02-03T01:41:43,2024-02-03T01:44:43,True,10
De Dijk,Als Ze Er Niet Is,2024-02-03T01:41:53,2024-02-03T01:45:23,False,Veronica
Dua Lipa,Houdini,2024-02-03T01:41:55,2024-02-03T01:45:00,True,3
Cian Ducrot,Heaven,2024-02-03T01:43:47,2024-02-03T01:46:47,False,Q
Keane,Sovereign Light Café,2024-02-03T01:44:05,2024-02-03T01:47:05,False,Sky
Ramses Shaffy,Sammy,2024-02-03T01:43:59,2024-02-03T01:46:17,False,5
Police,Can't Stand Losing You,2024-02-03T01:45:00,2024-02-03T01:48:00,False,10
Golden Earring,Weekend Love,2024-02-03T01:46:28,2024-02-03T01:50:41,False,Veronica
Backstreet Boys,Quit Playing Games (With My Heart),2024-02-03T01:46:12,2024-02-03T01:50:04,False,5
Ed Sheeran,American Town,2024-02-03T01:47:28,2024-02-03T01:50:28,False,Sky
Roxette,The Look,2024-02-03T01:47:25,2024-02-03T01:51:18,False,3
Camila Cabello & Young Thug,Havana ,2024-02-03T01:47:38,2024-02-03T01:50:38,False,Q
Titiyo,Come Along,2024-02-03T01:47:45,2024-02-03T01:50:45,True,10
Pet Shop Boys,West End Girls,2024-02-03T01:51:01,2024-02-03T01:54:59,False,Veronica
Bread,Sweet Surrender,2024-02-03T01:50:02,2024-02-03T01:52:36,False,5
Miley Cyrus,Flowers,2024-02-03T01:50:44,2024-02-03T01:53:44,True,Sky
Bronski Beat,Smalltown Boy,2024-02-03T01:51:25,2024-02-03T01:54:25,False,10
The Script & will.i.am,Hall Of Fame,2024-02-03T01:51:16,2024-02-03T01:54:36,False,3
Gene Pitney,24 Hours From Tulsa,2024-02-03T01:52:35,2024-02-03T01:55:31,False,5
Script,Superheroes,2024-02-03T01:54:01,2024-02-03T01:57:01,False,Sky
Nirvana,Man Who Sold The World,2024-02-03T01:55:19,2024-02-03T01:58:55,False,Veronica
Froukje,Kwijt,2024-02-03T01:54:47,2024-02-03T01:57:36,True,3
Cardigans,Lovefool,2024-02-03T01:55:14,2024-02-03T01:58:14,False,10
The Shorts,Comment Ca Va,2024-02-03T01:55:30,2024-02-03T01:58:43,False,5
Robin Schulz & Rita Ora & Tiago Pzk,I'll Be There,2024-02-03T01:57:11,2024-02-03T02:00:11,False,Q
Imagine Dragons x J.I.D.,Enemy,2024-02-03T01:57:41,2024-02-03T02:00:34,False,3
Enrique Iglesias,Bailando,2024-02-03T01:58:06,2024-02-03T02:01:06,False,Sky
Andrew Gold,Thank You For Being A Friend,2024-02-03T01:58:39,2024-02-03T02:03:18,False,5
David Bowie,Let's Dance,2024-02-03T02:00:28,2024-02-03T02:03:28,False,10
The Cult,She Sells Sanctuary,2024-02-03T02:02:21,2024-02-03T02:06:34,False,2
Justin Bieber,Ghost,2024-02-03T02:02:02,2024-02-03T02:05:02,False,Q
Ed Sheeran,Overpass Graffiti,2024-02-03T02:02:48,2024-02-03T02:06:44,False,3
Turtles,She'd Rather Be With Me,2024-02-03T02:02:18,2024-02-03T02:04:37,False,5
Taylor Swift,Cruel Summer,2024-02-03T02:03:50,2024-02-03T02:06:50,True,Sky
Duffy,Mercy,2024-02-03T02:04:25,2024-02-03T02:07:25,True,10
Bruce Springsteen,I'm On Fire,2024-02-03T02:04:31,2024-02-03T02:07:12,False,5
Loreen,Is It Love,2024-02-03T02:04:43,2024-02-03T02:07:43,True,Q
Prince,Kiss,2024-02-03T02:05:56,2024-02-03T02:09:41,False,Veronica
John Mayer,In the Blood,2024-02-03T02:06:47,2024-02-03T02:09:47,False,Sky
Daniel Lohues,Hier Kom Ik Weg,2024-02-03T02:06:28,2024-02-03T02:09:56,False,2
Foster The People,Pumped Up Kicks,2024-02-03T02:06:39,2024-02-03T02:10:18,False,3
Triggerfinger,I Follow Rivers,2024-02-03T02:07:06,2024-02-03T02:10:06,False,Q
Ronettes,Be My baby,2024-02-03T02:08:05,2024-02-03T02:11:05,False,10
Electric Light Orchestra,Don't Bring Me Down,2024-02-03T02:07:09,2024-02-03T02:11:11,False,5
Anouk,Modern World,2024-02-03T02:10:13,2024-02-03T02:13:42,True,Veronica
Dotan,Home,2024-02-03T02:09:49,2024-02-03T02:14:07,False,2
Sera,Head Held High,2024-02-03T02:10:37,2024-02-03T02:13:37,True,Q
Lost Frequencies Feat. Bastille,Head Down,2024-02-03T02:10:42,2024-02-03T02:13:42,False,Sky
Goldkimono,Money In My Head,2024-02-03T02:10:44,2024-02-03T02:13:52,False,3
Huub van der Lubbe,De Onmogelijke Droom,2024-02-03T02:11:11,2024-02-03T02:13:47,False,5
Backstreet Boys,As Long As You Love Me,2024-02-03T02:10:50,2024-02-03T02:13:50,False,10
Bruno Mars,Just The Way You Are,2024-02-03T02:13:29,2024-02-03T02:16:29,False,Sky
Bee Gees,Stayin' Alive,2024-02-03T02:14:15,2024-02-03T02:17:43,False,Veronica
Kenya Grace,Strangers,2024-02-03T02:13:49,2024-02-03T02:16:37,True,3
Olivia Newton-John,If Not For You,2024-02-03T02:13:46,2024-02-03T02:16:38,False,5
Roxy Dekker,Satisfyer,2024-02-03T02:14:01,2024-02-03T02:17:01,True,Q
Harry Styles,As It Was,2024-02-03T02:14:17,2024-02-03T02:17:17,False,10
ABBA,Eagle,2024-02-03T02:14:05,2024-02-03T02:18:31,False,2
George Ezra,Budapest,2024-02-03T02:16:35,2024-02-03T02:19:56,False,5
Armin Van Buuren & Trevor Guthrie,This Is What It Feels Like,2024-02-03T02:16:02,2024-02-03T02:19:02,False,Q
Mathew Wilder,Break My Stride,2024-02-03T02:17:04,2024-02-03T02:20:04,False,Sky
Blondie,The Tide Is High,2024-02-03T02:16:58,2024-02-03T02:19:58,True,10
Coldplay,Higher Power,2024-02-03T02:17:48,2024-02-03T02:21:19,False,Veronica
Fischer Z,So Long,2024-02-03T02:18:22,2024-02-03T02:21:57,False,2
Walk The Moon,Shut Up and Dance,2024-02-03T02:17:54,2024-02-03T02:21:11,False,3
Michael Jackson,Man In The Mirror,2024-02-03T02:19:35,2024-02-03T02:22:35,False,Q
Pink,All Out Of Fight,2024-02-03T02:19:50,2024-02-03T02:22:50,True,Sky
Steve Winwood,Valerie,2024-02-03T02:19:54,2024-02-03T02:24:01,False,5
The Verve,Bitter Sweet Symphony,2024-02-03T02:20:50,2024-02-03T02:23:50,False,10
Tasmin Archer,Sleeping Satellite,2024-02-03T02:22:05,2024-02-03T02:26:44,True,Veronica
Stromae,L'enfer,2024-02-03T02:21:10,2024-02-03T02:24:19,False,3
Davina Michelle,17,2024-02-03T02:24:09,2024-02-03T02:27:09,True,Q
The Kid Laroi & Justin Bieber,Stay,2024-02-03T02:23:22,2024-02-03T02:26:22,False,Sky
Mark Ambor,Good To Be,2024-02-03T02:24:59,2024-02-03T02:27:25,False,3
David Bowie,Heroes,2024-02-03T02:24:12,2024-02-03T02:27:49,False,5
Alexis Jordan,Happiness,2024-02-03T02:25:17,2024-02-03T02:28:17,False,10
Shaggy & Mohombi & Faydee & Costi,I Need Your Love,2024-02-03T02:26:49,2024-02-03T02:29:49,False,Q
Emeli Sande,Next To Me,2024-02-03T02:25:45,2024-02-03T02:28:45,True,Sky
Bruce Springsteen,Trapped,2024-02-03T02:27:54,2024-02-03T02:33:01,False,Veronica
Toto,I'll Be Over You,2024-02-03T02:26:31,2024-02-03T02:30:21,False,2
Diggy Dex,Vaders Zoon,2024-02-03T02:27:38,2024-02-03T02:31:43,False,5
Nirvana,Come As You Are,2024-02-03T02:27:33,2024-02-03T02:31:11,False,3
Bryan Adams,Summer Of '69,2024-02-03T02:29:03,2024-02-03T02:32:03,False,Sky
Frank Boeijen,Zwart Wit,2024-02-03T02:29:23,2024-02-03T02:32:23,False,10
Imagine Dragons,Sharks,2024-02-03T02:30:18,2024-02-03T02:33:26,False,2
R3Hab & Inna & Sash!,Rock My Body,2024-02-03T02:30:38,2024-02-03T02:33:38,False,Q
Taylor Swift,Cruel Summer,2024-02-03T02:31:23,2024-02-03T02:34:18,True,3
Shoes,Farewell In The Rain,2024-02-03T02:31:39,2024-02-03T02:33:58,False,5
Dua Lipa,Houdini,2024-02-03T02:32:30,2024-02-03T02:35:30,True,Sky
Juanes,A Dios Le Pido,2024-02-03T02:32:25,2024-02-03T02:35:25,False,10
Mark Ambor,Good To Be,2024-02-03T02:33:03,2024-02-03T02:36:03,False,Q
James Brown,Sex Machine,2024-02-03T02:34:42,2024-02-03T02:37:33,False,Veronica
Adele,Set Fire To The Rain,2024-02-03T02:33:24,2024-02-03T02:37:25,True,2
Maggie Macneal,Fools Together,2024-02-03T02:33:57,2024-02-03T02:36:56,False,5
Gabriel Rios,Broad Daylight,2024-02-03T02:34:25,2024-02-03T02:37:28,False,3
Maroon 5 & Christina Aguilera,Moves Like Jagger,2024-02-03T02:35:26,2024-02-03T02:38:26,False,Q
Nielson,IJskoud,2024-02-03T02:35:38,2024-02-03T02:38:38,False,Sky
Dolly Dots,Radio,2024-02-03T02:35:49,2024-02-03T02:38:49,True,10
Richard Marx,Endless Summer Nights,2024-02-03T02:36:40,2024-02-03T02:41:10,False,5
Pink,All Out Of Fight,2024-02-03T02:38:44,2024-02-03T02:42:16,True,Veronica
Bee Gees,You Should Be Dancing,2024-02-03T02:37:25,2024-02-03T02:41:41,False,2
Harry Styles,As It Was,2024-02-03T02:37:23,2024-02-03T02:40:10,False,3
P!Nk,All Out Of Fight,2024-02-03T02:38:47,2024-02-03T02:41:47,False,Q
Madonna,Like A Prayer,2024-02-03T02:39:04,2024-02-03T02:42:04,True,Sky
Train,Drive By,2024-02-03T02:39:01,2024-02-03T02:42:01,False,10
Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,2024-02-03T02:41:21,2024-02-03T02:44:10,False,5
Lost Frequencies & Calum Scott,Where Are You Now ,2024-02-03T02:42:12,2024-02-03T02:45:12,False,Q
Incognito,Always There,2024-02-03T02:42:07,2024-02-03T02:45:07,False,10
Living Colour,Love Rears It's Ugly Head,2024-02-03T02:42:32,2024-02-03T02:46:50,False,Veronica
Bob Dylan,Blowin' In The Wind,2024-02-03T02:41:37,2024-02-03T02:44:24,False,2
Tom Odell,Black Friday (Live @ Graham Norton Show),2024-02-03T02:41:18,2024-02-03T02:45:12,False,3
Gary Moore,Still Got The Blues,2024-02-03T02:44:09,2024-02-03T02:48:20,False,5
Luke Combs,Fast Car,2024-02-03T02:44:04,2024-02-03T02:47:04,False,Sky
Manu Chao,Me Gustas Tu,2024-02-03T02:44:23,2024-02-03T02:48:23,False,2
Billie Eilish,bad guy,2024-02-03T02:45:11,2024-02-03T02:48:25,True,3
Toto,Africa,2024-02-03T02:44:56,2024-02-03T02:47:56,False,Q
Rolling Stones,Start Me Up,2024-02-03T02:45:41,2024-02-03T02:48:41,False,10
Ofenbach X Ella Henderson,Hurricane,2024-02-03T02:47:35,2024-02-03T02:50:35,False,Sky
Sophie Ellis Bextor,Murder On The Dance Floor,2024-02-03T02:48:04,2024-02-03T02:51:52,True,Veronica
John Miles,Music,2024-02-03T02:48:10,2024-02-03T02:54:02,False,5
Dimitri Vegas & Like Mike & Tiesto & Dido & W&W,Thank You (Not So Bad),2024-02-03T02:48:48,2024-02-03T02:51:48,False,Q
U2,New Year's Day,2024-02-03T02:48:20,2024-02-03T02:52:12,False,2
Jonas Brothers,Only Human,2024-02-03T02:50:00,2024-02-03T02:53:00,False,Sky
Krezip,Sweet Goodbyes,2024-02-03T02:49:12,2024-02-03T02:52:12,False,10
George Ezra,Green Green Grass,2024-02-03T02:49:19,2024-02-03T02:52:06,False,3
Phil Collins,In The Air Tonight,2024-02-03T02:52:21,2024-02-03T02:57:18,False,Veronica
Lost Frequencies| Bastille,Head Down,2024-02-03T02:52:04,2024-02-03T02:54:55,False,3
Nelly Furtado,All Good Things (Come To An End),2024-02-03T02:50:47,2024-02-03T02:53:47,True,Q
The Fray,How To Save A Life,2024-02-03T02:53:06,2024-02-03T02:56:06,False,Sky
Eddie Money,Take Me Home Tonight,2024-02-03T02:52:16,2024-02-03T02:55:16,False,10
Beyoncé,Halo,2024-02-03T02:52:17,2024-02-03T02:56:02,True,2
Billy Joe Royal,Hush,2024-02-03T02:54:03,2024-02-03T02:56:28,False,5
Metejoor & Hannah Mae,Wat Wil Je Van Mij,2024-02-03T02:54:22,2024-02-03T02:57:22,False,Q
Elvis Presley,Return to sender,2024-02-03T02:55:58,2024-02-03T02:58:05,False,2
Coldplay,Clocks,2024-02-03T02:55:45,2024-02-03T02:59:55,False,3
Irene Cara,Flashdance (What A Feeling),2024-02-03T02:56:26,2024-02-03T03:00:24,False,5
Madonna,Vogue,2024-02-03T02:57:40,2024-02-03T03:01:59,True,Veronica
Vance Joy,Riptide,2024-02-03T02:57:49,2024-02-03T03:00:49,False,Q
Matt Simons,Catch & Release (Deepend remix),2024-02-03T02:57:27,2024-02-03T03:00:27,False,Sky
Toto,Africa,2024-02-03T02:57:47,2024-02-03T03:00:47,False,10
Ten Years After,I'm Going Home,2024-02-03T02:57:59,2024-02-03T03:01:37,False,2
Pharrell Williams,Happy,2024-02-03T03:02:01,2024-02-03T03:05:01,False,10
Pretenders,Don't Get Me Wrong,2024-02-03T03:02:13,2024-02-03T03:06:01,False,Veronica
Mark Ronson/Bruno Mars,Uptown Funk,2024-02-03T03:02:07,2024-02-03T03:06:37,False,3
George Ezra,Anyone For You,2024-02-03T03:03:05,2024-02-03T03:06:05,False,Sky
Queen,We Will Rock You,2024-02-03T03:02:14,2024-02-03T03:04:16,False,2
ABC,Night You Murdered Love,2024-02-03T03:02:11,2024-02-03T03:07:05,False,5
Dean Lewis,Trust Me Mate,2024-02-03T03:03:07,2024-02-03T03:06:07,False,Q
BAP,Kristallnaach,2024-02-03T03:04:15,2024-02-03T03:09:11,False,2
Toni Braxton,Un-Break My Heart,2024-02-03T03:05:53,2024-02-03T03:08:53,True,10
Green Day,Basket Case,2024-02-03T03:06:15,2024-02-03T03:09:18,False,Veronica
Ed Sheeran,Celestial,2024-02-03T03:06:08,2024-02-03T03:09:08,False,Q
Fergie,Big Girls Don't Cry,2024-02-03T03:06:04,2024-02-03T03:09:04,False,Sky
Son Mieux,Tonight,2024-02-03T03:06:39,2024-02-03T03:11:10,False,3
Four Tops,Bernadette,2024-02-03T03:07:01,2024-02-03T03:10:05,False,5
Kelly Clarkson,My Life Would Suck Without You,2024-02-03T03:09:40,2024-02-03T03:12:40,True,Q
Boston,More Than A Feeling,2024-02-03T03:10:28,2024-02-03T03:13:28,False,10
George Ezra,Anyone For You,2024-02-03T03:10:32,2024-02-03T03:13:39,False,Veronica
Damien Rice,9 Crimes,2024-02-03T03:09:12,2024-02-03T03:12:50,False,2
J.J. Cale,Cajun Moon,2024-02-03T03:10:10,2024-02-03T03:12:23,False,5
