Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Cian Ducrot,Heaven,2024-02-06T00:26:59,2024-02-06T00:29:59,False,Q
Foals,2 Am,2024-02-06T00:26:10,2024-02-06T00:29:54,False,3
Avicii,Hey Brother,2024-02-06T00:27:59,2024-02-06T00:30:59,False,10
Tim Dawn,A Maze,2024-02-06T00:28:27,2024-02-06T00:32:09,False,5
Sam Hunt,Take Your Time,2024-02-06T00:29:10,2024-02-06T00:32:10,False,Sky
Anna-Rose Clayton,Did U Notice Me?,2024-02-06T00:29:51,2024-02-06T00:32:29,True,3
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-06T00:30:28,2024-02-06T00:33:28,False,538
Rag'N'Bone Man,Skin,2024-02-06T00:30:34,2024-02-06T00:33:34,False,Q
Arctic Monkeys,Snap Out Of It,2024-02-06T00:30:09,2024-02-06T00:33:20,False,2
Terence Trent D'Arby,Wishing Well,2024-02-06T00:31:14,2024-02-06T00:34:14,False,10
The Kinks,Dead End Street,2024-02-06T00:32:03,2024-02-06T00:35:25,False,5
Teddy Swims,Lose Control,2024-02-06T00:33:09,2024-02-06T00:36:09,False,Sky
Coolio ft. L.V.,Gangsta's Paradise,2024-02-06T00:33:16,2024-02-06T00:37:18,False,2
Gossip,Heavy Cross,2024-02-06T00:32:36,2024-02-06T00:36:38,False,3
Suzan & Freek,SLAPELOOSHEID,2024-02-06T00:32:53,2024-02-06T00:35:53,False,538
Kylie Minoque,Spinning Around,2024-02-06T00:34:40,2024-02-06T00:37:40,True,10
Bread,Lost Without Your Love,2024-02-06T00:35:21,2024-02-06T00:38:17,False,5
Benson Boone,BEAUTIFUL THINGS,2024-02-06T00:35:42,2024-02-06T00:38:42,False,538
David Guetta Ft Kelly Rowland,When Love Takes Over,2024-02-06T00:36:35,2024-02-06T00:39:35,False,Sky
Abba,Waterloo,2024-02-06T00:38:05,2024-02-06T00:41:05,False,10
Meat Loaf,I'd Do Anything For Love (But I Won't Do That),2024-02-06T00:37:26,2024-02-06T00:42:40,False,2
Bente,Maar Niet Met Jou Erbij,2024-02-06T00:37:51,2024-02-06T00:40:51,True,3
Carly Simon,You Know What To Do,2024-02-06T00:38:10,2024-02-06T00:42:26,True,5
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-06T00:38:18,2024-02-06T00:41:18,False,Q
Mika,RELAX (TAKE IT EASY),2024-02-06T00:39:24,2024-02-06T00:42:24,False,538
Dermot Kennedy,Better Days,2024-02-06T00:39:42,2024-02-06T00:42:42,False,Sky
A-Ha,Take On Me,2024-02-06T00:40:54,2024-02-06T00:43:54,False,Q
Sam Hunt,Take Your Time,2024-02-06T00:40:45,2024-02-06T00:43:45,False,10
Imagine Dragons,Wrecked,2024-02-06T00:40:45,2024-02-06T00:44:15,False,3
Ronde,Undecided,2024-02-06T00:42:59,2024-02-06T00:45:59,True,Sky
J.J. Cale,Call Me The Breeze,2024-02-06T00:42:30,2024-02-06T00:45:03,False,2
Gene Pitney,Something's Gotta Hold Of My Heart,2024-02-06T00:42:30,2024-02-06T00:46:01,False,5
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-06T00:42:59,2024-02-06T00:45:59,True,538
Oscar And The Wolf,Angel Face,2024-02-06T00:44:48,2024-02-06T00:47:48,False,Q
Solid Harmonie,I'll Be There For You,2024-02-06T00:44:38,2024-02-06T00:47:38,True,10
Gorillaz,Clint Eastwood (Albumversie),2024-02-06T00:45:01,2024-02-06T00:50:53,False,2
N-Trance,SET YOU FREE,2024-02-06T00:45:36,2024-02-06T00:48:36,False,538
Phil Collins,One More Night,2024-02-06T00:45:38,2024-02-06T00:48:38,False,Sky
Jorja Smith,Little Things X Gypsy Woman (Radio Edit),2024-02-06T00:45:51,2024-02-06T00:48:01,True,3
Phil Collins,Can't Stop Loving You,2024-02-06T00:45:58,2024-02-06T00:50:13,False,5
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-06T00:48:18,2024-02-06T00:51:18,False,Q
Steve Winwood,Higher Love,2024-02-06T00:47:51,2024-02-06T00:50:51,False,10
The Indien,Be Yours,2024-02-06T00:48:04,2024-02-06T00:51:16,False,3
David Bowie,Starman,2024-02-06T00:50:02,2024-02-06T00:54:14,False,5
Chef'Special,SPEED OF LIGHT,2024-02-06T00:49:36,2024-02-06T00:52:36,False,538
Ofenbach Ft. Norma Jean Martine,Overdrive,2024-02-06T00:50:15,2024-02-06T00:53:15,False,Sky
Amy Winehouse,Tears Dry On Their Own,2024-02-06T00:50:48,2024-02-06T00:53:51,True,2
Icona Pop Ft. Charli Xcx,I Love It,2024-02-06T00:51:11,2024-02-06T00:53:44,False,3
Guus Meeuwis,Geef Mij Je Angst,2024-02-06T00:51:50,2024-02-06T00:54:50,False,10
Robbie Williams,LET ME ENTERTAIN YOU,2024-02-06T00:52:29,2024-02-06T00:55:29,False,538
Bruno Mars,Locked Out Of Heaven,2024-02-06T00:52:33,2024-02-06T00:55:33,False,Q
Ed Sheeran,Galway Girl,2024-02-06T00:52:50,2024-02-06T00:55:50,False,Sky
Kane,No Surrender,2024-02-06T00:53:55,2024-02-06T00:57:01,False,2
Maydien & Mitchell Ward,Re-Up,2024-02-06T00:54:56,2024-02-06T00:58:14,False,3
Dinah Washington,Mad About The Boy,2024-02-06T00:54:10,2024-02-06T00:56:54,True,5
The Fray,How To Save A Life,2024-02-06T00:55:37,2024-02-06T00:58:37,False,Sky
Simply Red,The Right Thing,2024-02-06T00:55:32,2024-02-06T00:58:32,False,10
Loreen,TATTOO,2024-02-06T00:55:48,2024-02-06T00:58:48,True,538
Taylor Swift,Anti-Hero,2024-02-06T00:56:21,2024-02-06T00:59:21,True,Q
ABBA,Dancing Queen,2024-02-06T00:56:55,2024-02-06T01:00:46,False,5
The Killers,Mr. Brightside,2024-02-06T00:57:10,2024-02-06T01:00:54,False,2
Rihanna,DIAMONDS,2024-02-06T00:58:37,2024-02-06T01:01:37,True,538
Lost Frequencies & Elley Duhe & X Ambassadors,Back To You,2024-02-06T01:02:01,2024-02-06T01:05:01,False,Q
Toto,Stop Loving You,2024-02-06T01:02:19,2024-02-06T01:05:19,False,10
A Ha,Take On Me,2024-02-06T01:02:59,2024-02-06T01:06:43,False,Veronica
Guus Meeuwis & Vagant,Het Is Een Nacht... (Levensecht),2024-02-06T01:02:37,2024-02-06T01:07:20,False,2
Paul Young,Everytime You Go Away,2024-02-06T01:02:35,2024-02-06T01:07:03,False,5
Pink,Runaway,2024-02-06T01:02:50,2024-02-06T01:05:50,True,Sky
Dua Lipa,HOUDINI,2024-02-06T01:04:33,2024-02-06T01:07:33,True,538
Dua Lipa,Houdini,2024-02-06T01:04:42,2024-02-06T01:07:47,True,3
Dua Lipa,Houdini,2024-02-06T01:04:32,2024-02-06T01:07:32,True,Q
James Blunt,1973,2024-02-06T01:05:33,2024-02-06T01:08:33,False,Sky
Daft Punk Ft. Pharell Williams,Get Lucky,2024-02-06T01:06:44,2024-02-06T01:09:44,False,10
R.E.M.,Losing My Religion,2024-02-06T01:06:46,2024-02-06T01:11:11,False,Veronica
Elvis Presley,Suspicious Minds,2024-02-06T01:06:52,2024-02-06T01:11:22,False,5
James Taylor,Fire And Rain,2024-02-06T01:07:14,2024-02-06T01:10:39,False,2
Killers,Human,2024-02-06T01:07:35,2024-02-06T01:11:41,False,3
Tate Mcrae,GREEDY,2024-02-06T01:07:32,2024-02-06T01:10:32,False,538
Coldplay,A SKY FULL OF STARS,2024-02-06T01:09:57,2024-02-06T01:12:57,False,538
Aerosmith,Cryin',2024-02-06T01:09:01,2024-02-06T01:12:01,False,Q
Mr. Mister,Broken Wings,2024-02-06T01:09:25,2024-02-06T01:12:25,False,Sky
Shola Ama,You Might Need Somebody,2024-02-06T01:10:05,2024-02-06T01:13:05,False,10
Purple Disco Machine,In The Dark,2024-02-06T01:12:33,2024-02-06T01:15:38,False,Veronica
Maan x Goldband,Stiekem,2024-02-06T01:10:36,2024-02-06T01:13:59,False,2
Electric Light Orchestra,Turn To Stone,2024-02-06T01:11:31,2024-02-06T01:15:14,False,5
Flemming & Boef,Champions League,2024-02-06T01:12:58,2024-02-06T01:15:58,False,Q
Mark Ambor,Good To Be,2024-02-06T01:13:15,2024-02-06T01:15:41,False,3
Son Mieux,TONIGHT,2024-02-06T01:13:29,2024-02-06T01:16:29,False,538
Ava Max,Sweet But Psycho,2024-02-06T01:13:58,2024-02-06T01:16:58,True,Sky
Troggs,Wild Thing,2024-02-06T01:13:53,2024-02-06T01:16:53,False,10
Black Sabbath,Paranoid,2024-02-06T01:16:36,2024-02-06T01:19:21,False,Veronica
Goldband,Rommel,2024-02-06T01:14:39,2024-02-06T01:17:50,False,3
VOF De Kunst,Beter Dan Dit,2024-02-06T01:15:12,2024-02-06T01:18:24,False,5
Jax Jones & Calum Scott,Whistle,2024-02-06T01:16:06,2024-02-06T01:19:06,False,Q
Douwe Bob,This World Is Our Home,2024-02-06T01:17:01,2024-02-06T01:20:01,False,Sky
Robbie Williams,Feel,2024-02-06T01:16:26,2024-02-06T01:19:26,False,10
Whitney Houston,I WANNA DANCE WITH SOMEBODY,2024-02-06T01:18:05,2024-02-06T01:21:05,True,538
Nick & Simon,Kijk Omhoog,2024-02-06T01:17:15,2024-02-06T01:20:09,False,2
Kate Bush,Wuthering Heights,2024-02-06T01:18:21,2024-02-06T01:22:50,True,5
Rondé,Undecided,2024-02-06T01:19:32,2024-02-06T01:22:32,True,Q
Paul Carrack,Don't Shed A Tear,2024-02-06T01:20:09,2024-02-06T01:23:50,False,Veronica
Natalie Imbruglia,Torn,2024-02-06T01:19:58,2024-02-06T01:23:58,True,3
Crowded House,Weather With You,2024-02-06T01:19:55,2024-02-06T01:22:55,False,Sky
Stevie Wonder,Part Time Lover,2024-02-06T01:20:46,2024-02-06T01:23:46,False,10
Jeff Wayne & Justin Hayward,The Eve Of The War (Albumversie),2024-02-06T01:20:07,2024-02-06T01:29:13,False,2
Simply Red,Sunrise,2024-02-06T01:22:42,2024-02-06T01:25:58,False,5
Douwe Bob,NOTHING TO LOSE,2024-02-06T01:22:54,2024-02-06T01:25:54,False,538
Krezip,I Would Stay,2024-02-06T01:23:23,2024-02-06T01:26:23,False,Q
Jennifer Paige,Crush,2024-02-06T01:24:11,2024-02-06T01:27:29,True,Veronica
Di-Rect,OMG It's Happening,2024-02-06T01:23:39,2024-02-06T01:26:31,False,3
Alesso & Katy Perry,When I'm Gone,2024-02-06T01:24:01,2024-02-06T01:27:01,False,Sky
Backstreet Boys,Quit Playing Games (With My Heart),2024-02-06T01:24:26,2024-02-06T01:27:26,False,10
Kris Kross Amsterdam Ft. Conor Maynard & Sera,STAY (NEVER LEAVE),2024-02-06T01:25:56,2024-02-06T01:28:56,False,538
Troye Sivan,One Of Your Girls,2024-02-06T01:26:33,2024-02-06T01:29:34,False,3
U2,I Will Follow,2024-02-06T01:25:54,2024-02-06T01:29:29,False,5
Douwe Bob,This World Is Our Home,2024-02-06T01:27:17,2024-02-06T01:30:17,False,Q
Chef'Special,Speed Of Light,2024-02-06T01:26:42,2024-02-06T01:29:42,False,Sky
Imagine Dragons,On Top Of The World,2024-02-06T01:27:58,2024-02-06T01:31:07,False,Veronica
Sister Sledge,Lost In Music,2024-02-06T01:28:18,2024-02-06T01:31:18,True,10
Crash Test Dummies,Mmm Mmm Mmm Mmm,2024-02-06T01:29:14,2024-02-06T01:33:07,False,2
John Sebastian,Welcome Back,2024-02-06T01:29:36,2024-02-06T01:32:25,False,5
Rondé,BRIGHT EYES,2024-02-06T01:28:40,2024-02-06T01:31:40,True,538
Counting Crows Ft Vanessa Carlton,Big Yellow Taxi,2024-02-06T01:29:52,2024-02-06T01:32:52,False,Sky
Train,50 Ways To Say Goodbye,2024-02-06T01:29:42,2024-02-06T01:33:49,False,3
Avicii & Sandro Cavazza,Without You,2024-02-06T01:30:08,2024-02-06T01:33:08,False,Q
James Brown,Living In America,2024-02-06T01:32:00,2024-02-06T01:36:09,False,Veronica
Libianca & Cian Ducrot,PEOPLE,2024-02-06T01:31:56,2024-02-06T01:34:56,False,538
Adele,Rolling In The Deep,2024-02-06T01:32:46,2024-02-06T01:35:46,True,10
Stephanie Struijk,Straks,2024-02-06T01:32:21,2024-02-06T01:34:37,True,5
Lost Frequencies Ft James Arthur,Questions,2024-02-06T01:33:22,2024-02-06T01:36:22,False,Sky
Curtis Mayfield,Move On Up (Albumversie),2024-02-06T01:33:06,2024-02-06T01:41:56,False,2
Bee Gees,I've Gotta Get A Message To You,2024-02-06T01:34:29,2024-02-06T01:37:31,False,5
Tiesto & Fast Boy,ALL MY LIFE,2024-02-06T01:35:10,2024-02-06T01:38:10,False,538
Fred Again...,Billie (Loving Arms),2024-02-06T01:34:58,2024-02-06T01:38:23,False,3
Claude,Écoutez-Moi,2024-02-06T01:35:46,2024-02-06T01:38:46,False,Q
Adele,Water Under The Bridge,2024-02-06T01:36:15,2024-02-06T01:39:15,True,Sky
Madonna,Borderline,2024-02-06T01:36:34,2024-02-06T01:39:34,True,10
Taylor Swift,Cruel Summer,2024-02-06T01:37:03,2024-02-06T01:39:59,True,Veronica
Kaiser Chiefs,Ruby,2024-02-06T01:38:22,2024-02-06T01:41:47,False,3
Chicago,Wishing You Were Here,2024-02-06T01:37:34,2024-02-06T01:40:25,False,5
Genesis,I CAN'T DANCE,2024-02-06T01:37:28,2024-02-06T01:40:28,False,538
Miley Cyrus,Flowers,2024-02-06T01:38:23,2024-02-06T01:41:23,True,Q
Prefab Sprout,Appetite,2024-02-06T01:40:20,2024-02-06T01:44:17,False,5
Onerepublic,Runaway,2024-02-06T01:40:17,2024-02-06T01:43:17,False,Sky
Red Hot Chili Peppers,Otherside,2024-02-06T01:40:11,2024-02-06T01:43:11,False,10
Guns N' Roses,Don't Cry,2024-02-06T01:41:05,2024-02-06T01:45:47,False,Veronica
Purple Disco Machine & Asdis,BEAT OF YOUR HEART,2024-02-06T01:41:10,2024-02-06T01:44:10,False,538
Europe,The Final Countdown,2024-02-06T01:41:38,2024-02-06T01:44:38,False,Q
The Shadows,Apache,2024-02-06T01:41:53,2024-02-06T01:44:45,False,2
Kris Kross Amsterdam Feat. Sera & Conor Maynard,Stay (Never Leave),2024-02-06T01:41:39,2024-02-06T01:44:09,False,3
Cyndi Lauper,True Colours,2024-02-06T01:42:39,2024-02-06T01:45:39,True,Sky
Patrick Hernandez,Born To Be Alive,2024-02-06T01:44:24,2024-02-06T01:47:24,False,10
Manic Street Preachers,Motorcycle Emptiness,2024-02-06T01:44:50,2024-02-06T01:49:40,False,2
Halsey,Alone (Calvin Harris Remix)(Feat. Stefflon Don),2024-02-06T01:44:42,2024-02-06T01:48:00,True,3
The Beach Boys,God Only Knows,2024-02-06T01:44:27,2024-02-06T01:47:13,False,5
Sheppard,GERONIMO,2024-02-06T01:44:43,2024-02-06T01:47:43,False,538
Red Hot Chili Peppers,Can't Stop,2024-02-06T01:46:23,2024-02-06T01:50:51,False,Veronica
P!Nk,All Out Of Fight,2024-02-06T01:46:31,2024-02-06T01:49:31,False,Q
Train,Hey Soul Sister,2024-02-06T01:46:18,2024-02-06T01:49:18,False,Sky
Spice Girls,Stop,2024-02-06T01:47:11,2024-02-06T01:50:35,True,5
Ofenbach,OVERDRIVE,2024-02-06T01:48:06,2024-02-06T01:51:06,False,538
Vaya Con Dios,What's A Woman,2024-02-06T01:47:33,2024-02-06T01:50:33,False,10
The Weeknd ft. Daft Punk,I Feel It Coming,2024-02-06T01:48:00,2024-02-06T01:52:28,False,3
Ronde,Break My Heart,2024-02-06T01:49:47,2024-02-06T01:52:47,True,Sky
LP,Lost On You,2024-02-06T01:49:31,2024-02-06T01:52:50,False,2
Jim Croce,Bad Bad Leroy Brown,2024-02-06T01:50:32,2024-02-06T01:53:30,False,5
Ariana Grande,"Yes, And?",2024-02-06T01:50:12,2024-02-06T01:53:12,True,Q
Feargal Sharkey,A Good Heart,2024-02-06T01:51:25,2024-02-06T01:54:25,False,10
Feargal Sharkey,Good Heart,2024-02-06T01:51:26,2024-02-06T01:56:03,False,Veronica
Rosa Linn,SNAP,2024-02-06T01:50:43,2024-02-06T01:53:43,True,538
The Black Keys,Beautiful People (Stay High),2024-02-06T01:53:00,2024-02-06T01:55:47,False,3
Sheppard,Geronimo,2024-02-06T01:53:04,2024-02-06T01:56:04,False,Q
Cian Ducrot,I`ll Be Waiting,2024-02-06T01:52:57,2024-02-06T01:55:57,False,Sky
Armin van Buuren,Blah Blah Blah,2024-02-06T01:52:52,2024-02-06T01:55:54,False,2
Simon & Garfunkel,The Boxer,2024-02-06T01:53:31,2024-02-06T01:58:40,False,5
Lifehouse,HALFWAY GONE,2024-02-06T01:53:52,2024-02-06T01:56:52,False,538
Bruno Mars,Marry You,2024-02-06T01:55:54,2024-02-06T01:58:54,False,Sky
Pink,Never Gonna Not Dance Again,2024-02-06T01:56:01,2024-02-06T01:59:01,True,10
James Bay,Hold Back The River,2024-02-06T01:56:59,2024-02-06T02:00:56,False,Veronica
Robbie Williams,She's The One,2024-02-06T01:55:54,2024-02-06T02:00:12,False,2
Eliza Rose,B.O.T.A.,2024-02-06T01:55:50,2024-02-06T01:58:26,False,3
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-06T01:56:57,2024-02-06T01:59:57,False,538
Labi Siffre,(Something Inside) So Strong,2024-02-06T01:58:36,2024-02-06T02:03:19,False,5
Dimitri Vegas & Like Mike & Tiesto & Dido & W&W,Thank You (Not So Bad),2024-02-06T01:57:40,2024-02-06T02:00:40,False,Q
The Script,If You Could See Me Now,2024-02-06T01:58:26,2024-02-06T02:02:05,False,3
Verve,Bitter Sweet Symphony,2024-02-06T02:01:16,2024-02-06T02:05:49,False,Veronica
Davina Michelle,Heartbeat,2024-02-06T01:59:46,2024-02-06T02:02:46,True,Q
Ed Sheeran,American Town,2024-02-06T02:01:53,2024-02-06T02:04:53,False,Sky
Melissa Etheridge,Like The Way I Do,2024-02-06T02:01:32,2024-02-06T02:04:32,True,10
Di-Rect,OMG IT'S HAPPENING,2024-02-06T02:02:03,2024-02-06T02:05:03,False,538
Extreme,More Than Words,2024-02-06T02:02:29,2024-02-06T02:06:08,False,2
Soft Cell,Tainted Love,2024-02-06T02:02:26,2024-02-06T02:05:08,False,5
Onerepublic,Run,2024-02-06T02:04:50,2024-02-06T02:07:39,False,3
Fleetwood Mac,Dreams,2024-02-06T02:05:01,2024-02-06T02:09:14,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-06T02:04:52,2024-02-06T02:07:52,False,538
Dean Lewis,Trust Me Mate,2024-02-06T02:05:25,2024-02-06T02:08:25,False,Q
Kensington,Done With It,2024-02-06T02:05:15,2024-02-06T02:08:15,False,Sky
Kool & The Gang,Get Down On It,2024-02-06T02:05:49,2024-02-06T02:09:22,False,Veronica
Aloe Blacc,I Need A Dollar,2024-02-06T02:06:09,2024-02-06T02:09:09,False,10
Youp van 't Hek,Flappie,2024-02-06T02:06:05,2024-02-06T02:09:31,False,2
Jamelia,SUPERSTAR,2024-02-06T02:07:39,2024-02-06T02:10:39,False,538
Stromae,Formidable,2024-02-06T02:07:27,2024-02-06T02:11:00,False,3
Iyaz,Replay,2024-02-06T02:08:22,2024-02-06T02:11:22,False,Q
Marsmello Ft Pink & Sting,Dreaming,2024-02-06T02:08:25,2024-02-06T02:11:25,False,Sky
Kiki Dee,I've Got The Music In Me,2024-02-06T02:09:37,2024-02-06T02:12:37,True,10
Krezip,Plug It In & Turn Me On,2024-02-06T02:09:51,2024-02-06T02:13:29,False,Veronica
Deep Purple,Woman From Tokyo,2024-02-06T02:09:32,2024-02-06T02:15:22,False,2
Nat King Cole,Ramblin' Rose,2024-02-06T02:09:25,2024-02-06T02:12:10,False,5
Davina Michelle,17,2024-02-06T02:11:20,2024-02-06T02:14:20,True,538
Maroon 5,This Love,2024-02-06T02:11:12,2024-02-06T02:14:12,False,Sky
Rod Stewart & Jools Holland,Almost Like Being In Love,2024-02-06T02:12:07,2024-02-06T02:14:46,False,5
David Guetta & Anne-Marie & Coi Leray,Baby Don't Hurt Me,2024-02-06T02:12:32,2024-02-06T02:15:32,False,Q
Blondie,Heart Of Glass,2024-02-06T02:14:08,2024-02-06T02:18:03,True,Veronica
Benson Boone,Beautiful Things,2024-02-06T02:12:05,2024-02-06T02:15:02,False,3
Kensington,STREETS,2024-02-06T02:14:07,2024-02-06T02:17:07,False,538
Tina Turner,The Best,2024-02-06T02:14:23,2024-02-06T02:17:23,True,Sky
Jessica,How Will I Know (Who You Are),2024-02-06T02:14:22,2024-02-06T02:17:22,False,10
Bachman Turner Overdrive,Looking Out For Number One,2024-02-06T02:14:49,2024-02-06T02:18:55,False,5
Antoon,Blindelings,2024-02-06T02:15:01,2024-02-06T02:18:01,False,Q
Jeugd Van Tegenwoordig,Sterrenstof,2024-02-06T02:15:14,2024-02-06T02:18:54,False,2
Casso/Raye/D-Block Europe,Prada,2024-02-06T02:15:02,2024-02-06T02:17:15,False,3
Armin Van Buuren & Goodboy,FOREVER (STAY LIKE THIS),2024-02-06T02:17:40,2024-02-06T02:20:40,False,538
Bastille,Pompeii,2024-02-06T02:17:36,2024-02-06T02:20:36,False,Q
Dean Lewis,Trust Me Mate,2024-02-06T02:18:28,2024-02-06T02:21:28,False,Sky
Lady Gaga,Poker Face,2024-02-06T02:17:53,2024-02-06T02:20:53,True,10
Nothing But Thieves,Welcome To The DCC,2024-02-06T02:18:56,2024-02-06T02:22:08,False,Veronica
George Ezra,Shotgun,2024-02-06T02:18:12,2024-02-06T02:21:33,False,3
Guus Meeuwis,Brabant,2024-02-06T02:18:48,2024-02-06T02:22:15,False,5
Alice Cooper,School's Out,2024-02-06T02:18:53,2024-02-06T02:22:24,False,2
Ed Sheeran,CELESTIAL,2024-02-06T02:20:08,2024-02-06T02:23:08,False,538
Acraze Ft. Cherish,Do It To It,2024-02-06T02:21:19,2024-02-06T02:23:56,False,3
2 Brothers On The 4Th Floor,Never Alone,2024-02-06T02:21:44,2024-02-06T02:24:44,False,Q
Martin Garrix Ft. Bono & The Edge,We Are The People,2024-02-06T02:21:20,2024-02-06T02:24:20,False,Sky
Depeche Mode,Just Can't Get Enough (live),2024-02-06T02:21:53,2024-02-06T02:24:53,False,10
Ilse Delange,I'm Not So Tough,2024-02-06T02:22:43,2024-02-06T02:27:10,False,Veronica
Froukje,Ik Wil Dansen,2024-02-06T02:22:25,2024-02-06T02:25:39,True,2
Belinda Carlisle,Circle In The Sand,2024-02-06T02:22:14,2024-02-06T02:25:54,True,5
"Marshmello, Pink & Sting",DREAMING,2024-02-06T02:23:35,2024-02-06T02:26:35,False,538
Lucie Silvas,Breathe In,2024-02-06T02:24:57,2024-02-06T02:27:57,True,Sky
Nothing But Thieves,Oh No :: He Said What?,2024-02-06T02:24:42,2024-02-06T02:28:18,False,3
Son Mieux,Tonight,2024-02-06T02:25:59,2024-02-06T02:28:59,False,Q
