Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Stephanie Struijk,Straks,2024-02-16T02:29:18,2024-02-16T02:31:34,True,5
Power Station,Some Like It Hot,2024-02-16T02:32:00,2024-02-16T02:35:43,False,Veronica
P!nk,Raise Your Glass,2024-02-16T02:31:02,2024-02-16T02:34:24,True,3
Andy Williams,Can't Get Used To Losing You,2024-02-16T02:31:26,2024-02-16T02:33:44,False,5
Kane,DAMN THOSE EYES,2024-02-16T02:31:00,2024-02-16T02:34:00,False,538
Katy Perry,Firework,2024-02-16T02:31:35,2024-02-16T02:34:35,True,Sky
Cian Ducrot,Heaven,2024-02-16T02:32:46,2024-02-16T02:35:46,False,Q
Sia,The Greatest,2024-02-16T02:33:10,2024-02-16T02:36:10,True,10
Danny Vera,Hold On To Let Go,2024-02-16T02:33:55,2024-02-16T02:37:06,False,2
Blue Mink,Melting Pot,2024-02-16T02:33:47,2024-02-16T02:37:34,False,5
Son Mieux,Tonight,2024-02-16T02:35:48,2024-02-16T02:40:20,False,Veronica
NOTHING BUT THIEVES,OH NO :: HE SAID WHAT?,2024-02-16T02:34:19,2024-02-16T02:38:00,False,3
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-16T02:35:03,2024-02-16T02:38:03,True,538
Acda & De Munnik,Morgen Wordt Fantastisch,2024-02-16T02:35:26,2024-02-16T02:38:26,False,Sky
Chicago,You're The Inspiration,2024-02-16T02:36:20,2024-02-16T02:39:20,False,10
George Ezra,Shotgun,2024-02-16T02:36:34,2024-02-16T02:39:34,False,Q
Arctic Monkeys,Fluorescent Adolescent,2024-02-16T02:37:01,2024-02-16T02:39:52,False,2
OneRepublic,RUNAWAY,2024-02-16T02:38:18,2024-02-16T02:40:38,False,3
Bryan Ferry,Slave To Love,2024-02-16T02:37:32,2024-02-16T02:41:58,False,5
Loreen,TATTOO,2024-02-16T02:37:25,2024-02-16T02:40:25,True,538
Adele,Hello,2024-02-16T02:38:01,2024-02-16T02:41:01,True,Sky
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-16T02:39:35,2024-02-16T02:42:35,False,Q
Soul Asylum,Runaway Train,2024-02-16T02:40:04,2024-02-16T02:43:04,False,10
Rod Stewart,Da Ya Think I'm Sexy,2024-02-16T02:40:35,2024-02-16T02:46:04,False,Veronica
Europe,The Final Countdown,2024-02-16T02:39:54,2024-02-16T02:43:55,False,2
Oscar And The Wolf,ANGEL FACE,2024-02-16T02:40:35,2024-02-16T02:43:35,False,538
The Opposites,Slapeloze Nachten,2024-02-16T02:40:44,2024-02-16T02:44:33,False,3
Crispian St. Peters,You Were On My Mind,2024-02-16T02:42:00,2024-02-16T02:44:41,False,5
P!Nk,Never Gonna Not Dance Again,2024-02-16T02:42:34,2024-02-16T02:45:34,False,Q
Taylor Swift,Cruel Summer,2024-02-16T02:42:08,2024-02-16T02:45:08,True,Sky
Dua Lipa,Dance The Night,2024-02-16T02:44:23,2024-02-16T02:47:23,True,10
The Doors,People Are Strange,2024-02-16T02:43:51,2024-02-16T02:46:03,False,2
John Mayer,Waiting On The World To Change,2024-02-16T02:44:40,2024-02-16T02:48:00,False,5
Bruno Mars,LOCKED OUT OF HEAVEN,2024-02-16T02:44:36,2024-02-16T02:47:36,False,538
Bruce Springsteen,Dancing In The Dark,2024-02-16T02:45:10,2024-02-16T02:48:10,False,Sky
Caravan Palace,Mirrors,2024-02-16T02:45:03,2024-02-16T02:47:59,False,3
Faithless,Insomnia,2024-02-16T02:46:16,2024-02-16T02:49:16,False,Q
Santana & The Product G&B,Maria Maria,2024-02-16T02:47:09,2024-02-16T02:51:29,False,Veronica
System Of A Down,Chop Suey!,2024-02-16T02:46:03,2024-02-16T02:49:33,False,2
Meatloaf,You Took The Words Right Out Of My Mouth,2024-02-16T02:47:14,2024-02-16T02:50:14,False,10
Taylor Swift,Cruel Summer,2024-02-16T02:47:55,2024-02-16T02:50:50,True,3
Bob & Marcia,"Young, Gifted And Black",2024-02-16T02:47:56,2024-02-16T02:50:59,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-16T02:48:44,2024-02-16T02:51:44,False,538
Maroon 5,She Will Be Loved,2024-02-16T02:48:20,2024-02-16T02:51:20,False,Sky
Otis Redding,I've Got Dreams To Remember,2024-02-16T02:49:30,2024-02-16T02:52:45,False,2
Willeke Alberti,Samen Zijn,2024-02-16T02:51:01,2024-02-16T02:55:23,True,5
Suzan & Freek,SLAPELOOSHEID,2024-02-16T02:51:25,2024-02-16T02:54:25,False,538
Amy Winehouse,You Know I'm No Good,2024-02-16T02:51:27,2024-02-16T02:54:27,True,10
Fleetwood Mac,Gypsy,2024-02-16T02:52:26,2024-02-16T02:56:19,False,Veronica
Taylor Swift,Cruel Summer,2024-02-16T02:52:31,2024-02-16T02:55:31,True,Q
Dua Lipa,Houdini,2024-02-16T02:52:21,2024-02-16T02:55:21,True,Sky
Normaal,Deurdonderen (live),2024-02-16T02:52:46,2024-02-16T02:56:47,False,2
Gabriel Rios,Broad Daylight,2024-02-16T02:52:19,2024-02-16T02:55:22,False,3
Alan Price Set,I Put A Spell On You,2024-02-16T02:55:22,2024-02-16T02:58:37,False,5
Queen,RADIO GAGA,2024-02-16T02:54:14,2024-02-16T02:57:14,False,538
Rondé,Undecided,2024-02-16T02:55:35,2024-02-16T02:58:35,True,Q
Ed Sheeran,Visiting Hours,2024-02-16T02:55:25,2024-02-16T02:58:25,False,Sky
Nick Kamen,Each Time You Break My Heart,2024-02-16T02:55:40,2024-02-16T02:58:40,False,10
The Weeknd,Take My Breath,2024-02-16T02:55:28,2024-02-16T02:59:07,False,3
John Lennon,Imagine,2024-02-16T02:57:44,2024-02-16T03:00:45,False,Veronica
Nits,In The Dutch Mountains,2024-02-16T02:56:47,2024-02-16T03:00:14,False,2
Chef'Special,SPEED OF LIGHT,2024-02-16T02:57:18,2024-02-16T03:00:18,False,538
KC & The Sunshine Band,"(Shake, Shake, Shake) Shake Your Booty",2024-02-16T02:58:37,2024-02-16T03:01:41,False,5
Miley Cyrus,Wrecking Ball,2024-02-16T02:58:28,2024-02-16T03:01:28,True,Q
Teddy Swims,Lose Control,2024-02-16T03:00:58,2024-02-16T03:03:58,False,Sky
Michael Jackson,Thriller,2024-02-16T03:01:50,2024-02-16T03:04:50,False,10
Spin Doctors,Two Princes,2024-02-16T03:02:02,2024-02-16T03:06:16,False,Veronica
Julien Clerc,Elle Voulait Qu'on l'Appelle Venise,2024-02-16T03:02:18,2024-02-16T03:05:19,False,5
U2,The Unforgettable Fire,2024-02-16T03:02:15,2024-02-16T03:07:10,False,2
Kenya Grace,Strangers,2024-02-16T03:02:39,2024-02-16T03:05:31,True,3
Dua Lipa,HOUDINI,2024-02-16T03:03:32,2024-02-16T03:06:32,True,538
Noah Kahan,Stick Season,2024-02-16T03:03:55,2024-02-16T03:06:55,False,Q
Jonas Brothers,What A Man Gotta Do,2024-02-16T03:04:27,2024-02-16T03:07:27,False,Sky
David Guetta & Kelly Rowland,When Love Takes Over,2024-02-16T03:06:02,2024-02-16T03:09:02,False,10
Sam Smith,Stay With Me,2024-02-16T03:05:40,2024-02-16T03:08:33,False,3
Dave Dee Dozy Beaky Mick & Tich,Don Juan,2024-02-16T03:05:15,2024-02-16T03:08:19,False,5
Imagine Dragons,ENEMY,2024-02-16T03:06:32,2024-02-16T03:09:32,False,538
Green Day,Holiday,2024-02-16T03:07:20,2024-02-16T03:11:13,False,Veronica
Snow Patrol,Chasing Cars,2024-02-16T03:06:58,2024-02-16T03:11:04,False,2
Train,Drive By,2024-02-16T03:06:58,2024-02-16T03:09:58,False,Q
Ofenbach Ft. Norma Jean Martine,Overdrive,2024-02-16T03:07:30,2024-02-16T03:10:30,False,Sky
Pet Shop Boys,West End Girls,2024-02-16T03:08:30,2024-02-16T03:12:26,False,5
Supertramp,School,2024-02-16T03:09:11,2024-02-16T03:12:11,False,10
Vampire Weekend,This Life,2024-02-16T03:10:00,2024-02-16T03:13:51,False,3
Ofenbach Ft. Lagique,WASTED LOVE,2024-02-16T03:10:06,2024-02-16T03:13:06,False,538
Felix Jaehn & Ray Dalton,Call It Love,2024-02-16T03:10:06,2024-02-16T03:13:06,False,Q
Christina Aguilera,Hurt,2024-02-16T03:10:06,2024-02-16T03:13:06,True,Sky
Pointer Sisters,Fire,2024-02-16T03:12:52,2024-02-16T03:16:20,True,Veronica
Michel Sardou,Les Lacs Du Connemara,2024-02-16T03:11:06,2024-02-16T03:17:09,False,2
Davina Michelle,17,2024-02-16T03:12:22,2024-02-16T03:15:22,True,538
Justin Timberlake,Selfish,2024-02-16T03:12:41,2024-02-16T03:15:41,False,Q
Tim Akkerman,Hear Me Out,2024-02-16T03:12:20,2024-02-16T03:16:05,False,5
Abba,Mamma Mia,2024-02-16T03:14:05,2024-02-16T03:17:05,False,Sky
Will Smith,Men In Black,2024-02-16T03:14:47,2024-02-16T03:17:47,False,10
Di-Rect,My Blood,2024-02-16T03:14:24,2024-02-16T03:18:03,False,3
Acda & De Munnik,HET REGENT ZONNESTRALEN,2024-02-16T03:15:00,2024-02-16T03:18:00,False,538
Avicii & Aloe Blacc,Wake Me Up,2024-02-16T03:15:25,2024-02-16T03:18:25,False,Q
Coldplay,Higher Power,2024-02-16T03:16:25,2024-02-16T03:19:56,False,Veronica
Status Quo,Whatever You Want,2024-02-16T03:16:05,2024-02-16T03:20:07,False,5
Creedence Clearwater Revival,Up Around The Bend,2024-02-16T03:16:56,2024-02-16T03:19:38,False,2
Douwe Bob,This World Is Our Home,2024-02-16T03:17:39,2024-02-16T03:20:39,False,Sky
Krezip,Lost Without You,2024-02-16T03:18:14,2024-02-16T03:21:14,False,10
Foals,2 Am,2024-02-16T03:18:00,2024-02-16T03:21:44,False,3
Spin Doctors,Two Princes,2024-02-16T03:19:34,2024-02-16T03:22:34,False,Q
Depeche Mode,People Are People,2024-02-16T03:20:42,2024-02-16T03:24:24,False,Veronica
Dolly Dots,Love Me Just A Little Bit More,2024-02-16T03:19:31,2024-02-16T03:23:00,True,2
Tina Turner,Way Of The World,2024-02-16T03:20:11,2024-02-16T03:24:36,True,5
Lost Frequencies Ft James Arthur,Questions,2024-02-16T03:20:36,2024-02-16T03:23:36,False,Sky
Rick Astley,Together Forever,2024-02-16T03:21:24,2024-02-16T03:24:24,False,10
Armin Van Buuren & Goodboys,FOREVER (STAY LIKE THIS),2024-02-16T03:22:23,2024-02-16T03:25:23,False,538
John Mayer,Slow Dancing In A Burning Room,2024-02-16T03:23:03,2024-02-16T03:27:01,False,2
Måneskin,THE LONELIEST,2024-02-16T03:21:46,2024-02-16T03:25:23,False,3
Ariana Grande,"Yes, And?",2024-02-16T03:23:36,2024-02-16T03:26:36,True,Q
Kelly Clarkson,My Life Would Suck Without You,2024-02-16T03:23:29,2024-02-16T03:26:29,True,Sky
Doe Maar,Pa,2024-02-16T03:24:17,2024-02-16T03:27:46,False,5
Deep Blue Something,Breakfast At Tiffany's,2024-02-16T03:24:39,2024-02-16T03:27:39,False,10
Anouk,Girl,2024-02-16T03:25:45,2024-02-16T03:29:15,True,Veronica
Red Hot Chili Peppers,BY THE WAY,2024-02-16T03:24:52,2024-02-16T03:27:52,False,538
Lauren Spencer-Smith,Fingers Crossed,2024-02-16T03:26:30,2024-02-16T03:29:30,True,Q
Ronan Keating,When You Say Nothing At All,2024-02-16T03:27:04,2024-02-16T03:30:04,False,Sky
Doe Maar,De Bom,2024-02-16T03:26:55,2024-02-16T03:29:36,False,2
Ronde,Undecided,2024-02-16T03:28:16,2024-02-16T03:30:54,True,3
David Essex,Gonna Make You A Star,2024-02-16T03:27:57,2024-02-16T03:31:32,False,5
Noah Kahan,STICK SEASON,2024-02-16T03:28:21,2024-02-16T03:31:21,False,538
Adele,Someone Like You,2024-02-16T03:28:44,2024-02-16T03:31:44,True,10
Nazareth,Love Hurts,2024-02-16T03:29:32,2024-02-16T03:33:22,False,Veronica
Post Malone,Chemical,2024-02-16T03:29:34,2024-02-16T03:32:34,False,Q
Gossip,Heavy Cross,2024-02-16T03:29:37,2024-02-16T03:33:39,False,2
Bronski Beat,Smalltown Boy,2024-02-16T03:30:53,2024-02-16T03:34:45,False,3
Loreen,Is It Love,2024-02-16T03:31:12,2024-02-16T03:34:12,True,Sky
Nits,The Tree,2024-02-16T03:31:26,2024-02-16T03:35:20,False,5
Bon Jovi,KEEP THE FAITH,2024-02-16T03:31:51,2024-02-16T03:34:51,False,538
Hannah Mae,Waterdicht,2024-02-16T03:32:30,2024-02-16T03:35:30,True,Q
Racoon,Nickel For Goodbye,2024-02-16T03:33:35,2024-02-16T03:37:24,False,Veronica
George Ezra,Shotgun,2024-02-16T03:33:29,2024-02-16T03:36:29,False,Sky
Doe Maar,Sinds een Dag Of 2 (32 Jaar),2024-02-16T03:33:31,2024-02-16T03:36:31,False,10
Phil Collins,Take Me Home (Albumversie),2024-02-16T03:33:39,2024-02-16T03:39:27,False,2
Cian Ducrot,Heaven,2024-02-16T03:34:42,2024-02-16T03:38:30,False,3
Milk Inc,Walk On Water,2024-02-16T03:35:21,2024-02-16T03:38:21,False,Q
Shocking Blue,Send me a postcard,2024-02-16T03:35:15,2024-02-16T03:37:51,False,5
Kygo & Ava Max,WHATEVER,2024-02-16T03:36:05,2024-02-16T03:39:05,False,538
Belinda Carlisle,Heaven Is A Place On Earth,2024-02-16T03:36:36,2024-02-16T03:39:36,True,Sky
Kurt Nilsen,She's So High,2024-02-16T03:36:48,2024-02-16T03:39:48,False,10
Rolling Stones,Start Me Up,2024-02-16T03:39:07,2024-02-16T03:42:38,False,Veronica
Lilly Wood & The Prick & Robin Schulz,Prayer In C,2024-02-16T03:38:29,2024-02-16T03:41:38,False,3
The Nitty Gritty Dirt Band,Mr. Bojangles,2024-02-16T03:37:53,2024-02-16T03:41:27,False,5
Teddy Swims,The Door,2024-02-16T03:38:28,2024-02-16T03:41:28,False,Q
Don McLean,American Pie (edit),2024-02-16T03:39:27,2024-02-16T03:43:27,False,2
Pussycat Dolls,DON'T CHA,2024-02-16T03:40:48,2024-02-16T03:43:48,True,538
Dean Lewis,Trust Me Mate,2024-02-16T03:40:31,2024-02-16T03:43:31,False,Sky
Pilot,Magic,2024-02-16T03:40:53,2024-02-16T03:43:53,False,10
Jermaine Stewart,We Don't Have To Take Our Clothes Off,2024-02-16T03:41:23,2024-02-16T03:45:27,False,5
Duncan Laurence,Arcade,2024-02-16T03:42:00,2024-02-16T03:45:00,False,Q
Of Monsters And Men,Little Talks,2024-02-16T03:42:40,2024-02-16T03:47:04,False,Veronica
Son Mieux,Tonight,2024-02-16T03:42:01,2024-02-16T03:46:32,False,3
Tiesto,Lay Low,2024-02-16T03:43:25,2024-02-16T03:46:25,False,Sky
Radiohead,No Surprises,2024-02-16T03:43:23,2024-02-16T03:47:12,False,2
Lewis Capaldi,STRANGERS,2024-02-16T03:44:29,2024-02-16T03:47:29,False,538
Daft Punk Ft. Pharell Williams,Get Lucky,2024-02-16T03:44:06,2024-02-16T03:47:06,False,10
Peter & Gordon,A World Without Love,2024-02-16T03:45:36,2024-02-16T03:48:15,False,5
Michael Jackson,The Way You Make Me Feel,2024-02-16T03:45:00,2024-02-16T03:48:00,False,Q
Shawn Mendes,In My Blood,2024-02-16T03:46:02,2024-02-16T03:49:02,False,Sky
Lenny Kravitz,Are You Gonna Go My Way,2024-02-16T03:47:33,2024-02-16T03:50:33,False,10
Toto,Georgy Porgy,2024-02-16T03:48:12,2024-02-16T03:52:19,False,Veronica
Bruce Springsteen,Trapped (Live),2024-02-16T03:47:15,2024-02-16T03:52:20,False,2
WEEZER,Buddy Holly,2024-02-16T03:47:41,2024-02-16T03:50:19,False,3
Joshua Kadison,Jessie,2024-02-16T03:48:13,2024-02-16T03:52:37,False,5
Ed Sheeran,GALWAY GIRL,2024-02-16T03:48:39,2024-02-16T03:51:39,False,538
Douwe Bob,Nothing To Lose,2024-02-16T03:49:57,2024-02-16T03:52:57,False,Q
Alicia Keys,Empire State Of Mind (Part II),2024-02-16T03:49:28,2024-02-16T03:52:28,True,Sky
Purple Disco Machine,Beat Of Your Heart,2024-02-16T03:50:19,2024-02-16T03:53:47,False,3
Earth And Fire,Weekend,2024-02-16T03:51:08,2024-02-16T03:54:08,False,10
Klein Orkest,Laat Mij Maar Alleen,2024-02-16T03:52:26,2024-02-16T03:55:48,False,5
Loreen,IS IT LOVE,2024-02-16T03:51:21,2024-02-16T03:54:21,True,538
5 Seconds Of Summer,Youngblood,2024-02-16T03:52:12,2024-02-16T03:55:12,False,Sky
Simple Minds,Don't You Forget About Me,2024-02-16T03:53:14,2024-02-16T03:57:33,False,Veronica
ABBA,One Of Us,2024-02-16T03:52:21,2024-02-16T03:56:18,False,2
B.O.B. Feat. Bruno Mars,Nothin' On You,2024-02-16T03:53:00,2024-02-16T03:56:00,False,Q
The Fray,How To Save A Life,2024-02-16T03:53:46,2024-02-16T03:58:09,False,3
Lil Nas X,THAT'S WHAT I WANT,2024-02-16T03:54:26,2024-02-16T03:57:26,False,538
Alain Clark,Father And Friend,2024-02-16T03:54:38,2024-02-16T03:57:38,False,10
Meat Loaf,You Took The Words Right Out Of My Mouth (Hot Summer Night),2024-02-16T03:55:49,2024-02-16T03:59:59,False,5
Loreen,Tattoo,2024-02-16T03:56:40,2024-02-16T03:59:40,True,Q
Robbie Williams,Advertising Space,2024-02-16T03:55:35,2024-02-16T03:58:35,False,Sky
Anouk,For Bitter Or Worse,2024-02-16T03:56:07,2024-02-16T04:00:21,True,2
Britney Spears,BABY ONE MORE TIME,2024-02-16T03:56:49,2024-02-16T03:59:49,True,538
Pretenders,Brass In Pocket,2024-02-16T04:00:18,2024-02-16T04:03:22,False,Veronica
Joost,Friesenjung,2024-02-16T03:59:03,2024-02-16T04:01:27,False,3
Simple Minds,Don't You (Forget About Me),2024-02-16T04:01:07,2024-02-16T04:04:07,False,10
Dua Lipa,Houdini,2024-02-16T04:01:29,2024-02-16T04:04:29,True,Q
Ed Sheeran,Overpass Graffiti,2024-02-16T04:02:33,2024-02-16T04:05:33,False,Sky
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-16T04:03:20,2024-02-16T04:06:20,False,538
Stone Roses,Fools Gold,2024-02-16T04:04:52,2024-02-16T04:09:05,False,Veronica
Twenty One Pilots,Ride,2024-02-16T04:03:58,2024-02-16T04:07:32,False,3
Dean Lewis,How Do I Say Goodbye,2024-02-16T04:04:34,2024-02-16T04:07:34,False,Q
Matt Simons,Catch & Release (Deepend Remix),2024-02-16T04:05:20,2024-02-16T04:08:20,False,10
Jennifer Warnes,First We Take Manhattan,2024-02-16T04:06:00,2024-02-16T04:09:33,True,5
Metro Boomin' Ft. The Weeknd & 21 Savage,CREEPIN',2024-02-16T04:05:39,2024-02-16T04:08:39,False,538
Racoon,Laugh About It,2024-02-16T04:06:29,2024-02-16T04:09:29,False,Sky
Chef''Special,Speed Of Light,2024-02-16T04:06:30,2024-02-16T04:09:42,False,2
Coldplay,Viva La Vida,2024-02-16T04:07:09,2024-02-16T04:10:09,False,Q
Anne-Marie Shania Twain,Unhealthy,2024-02-16T04:09:53,2024-02-16T04:12:53,True,Sky
Des'Ree,Life,2024-02-16T04:08:35,2024-02-16T04:11:35,False,10
Al Green,Let's Stay Together,2024-02-16T04:10:10,2024-02-16T04:13:26,False,Veronica
Petula Clark,This Is My Song,2024-02-16T04:09:37,2024-02-16T04:12:53,True,5
The Spin Doctors,TWO PRINCES,2024-02-16T04:10:00,2024-02-16T04:13:00,False,538
Cyril,Stumblin' In,2024-02-16T04:10:51,2024-02-16T04:13:51,False,Q
Nancy Sinatra,These Boots Are Made For Walkin',2024-02-16T04:12:13,2024-02-16T04:15:13,True,10
Meredith Brooks,Bitch (Nothing Inbetween),2024-02-16T04:11:30,2024-02-16T04:15:30,True,2
Dotan,Louder,2024-02-16T04:12:48,2024-02-16T04:16:16,False,5
Lukas Graham,7 Years,2024-02-16T04:12:32,2024-02-16T04:15:32,False,Sky
Propaganda,Duel,2024-02-16T04:14:12,2024-02-16T04:18:23,False,Veronica
The Black Keys,Beautiful People (Stay High),2024-02-16T04:13:13,2024-02-16T04:16:00,False,3
Claude,ECOUTEZ-MOI,2024-02-16T04:14:09,2024-02-16T04:17:09,False,538
Lewis Capaldi,Wish You The Best,2024-02-16T04:14:19,2024-02-16T04:17:19,False,Q
Aretha Franklin,Think,2024-02-16T04:16:24,2024-02-16T04:19:24,True,Sky
Kylie Minoque,Spinning Around,2024-02-16T04:14:49,2024-02-16T04:17:49,True,10
Maroon 5,Sugar,2024-02-16T04:15:31,2024-02-16T04:19:26,False,2
The Naked And Famous,Young Blood,2024-02-16T04:15:59,2024-02-16T04:19:49,False,3
Dimitri van Toren,Hé Kom Aan,2024-02-16T04:16:15,2024-02-16T04:18:45,False,5
Rondé,UNDECIDED,2024-02-16T04:16:44,2024-02-16T04:19:44,True,538
Deep Blue Something,Breakfast At Tiffany's,2024-02-16T04:17:41,2024-02-16T04:20:41,False,Q
Freddie Mercury,The Great Pretender,2024-02-16T04:18:14,2024-02-16T04:21:14,False,10
Vanvelzen,Baby Get Higher,2024-02-16T04:19:15,2024-02-16T04:23:11,False,Veronica
Total Touch,Somebody Else's Lover,2024-02-16T04:18:39,2024-02-16T04:22:37,True,5
Onerepublic,Runaway,2024-02-16T04:19:38,2024-02-16T04:22:38,False,Sky
Erick E,THE BEAT IS ROCKIN',2024-02-16T04:21:08,2024-02-16T04:24:08,False,538
Claude,Écoutez-Moi,2024-02-16T04:21:03,2024-02-16T04:24:03,False,Q
Bryan Adams & Melanie C,When You're Gone,2024-02-16T04:21:42,2024-02-16T04:24:42,False,10
Chordettes,Lollipop,2024-02-16T04:21:29,2024-02-16T04:23:39,False,2
Davina Michelle,Nobody's Perfect,2024-02-16T04:22:01,2024-02-16T04:25:01,True,Sky
Portishead,Glory Box,2024-02-16T04:23:17,2024-02-16T04:26:51,False,Veronica
Kris Kross Amsterdam Feat. Sera & Conor Maynard,Stay (Never Leave),2024-02-16T04:21:31,2024-02-16T04:24:01,False,3
Jimmy Cliff,Treat The Youths Right,2024-02-16T04:22:29,2024-02-16T04:26:12,False,5
Duran Duran,Notorious,2024-02-16T04:23:23,2024-02-16T04:27:38,False,2
The Haunted Youth,Broken,2024-02-16T04:24:07,2024-02-16T04:28:51,False,3
George Ezra,GREEN GREEN GRASS,2024-02-16T04:24:09,2024-02-16T04:27:09,False,538
Davina Michelle,Skyward,2024-02-16T04:23:41,2024-02-16T04:26:41,True,Q
Eric Clapton,Tears In Heaven,2024-02-16T04:25:03,2024-02-16T04:28:03,False,Sky
Tammy Wynette,Stand By Your Man,2024-02-16T04:24:59,2024-02-16T04:27:59,True,10
Queen,Breakthru,2024-02-16T04:27:04,2024-02-16T04:31:10,False,Veronica
Heart,Crazy On You,2024-02-16T04:26:30,2024-02-16T04:30:46,True,5
Son Mieux,TONIGHT,2024-02-16T04:27:03,2024-02-16T04:30:03,False,538
Jax Jones & Calum Scott,Whistle,2024-02-16T04:27:22,2024-02-16T04:30:22,False,Q
Stromae,Alors On Danse,2024-02-16T04:27:44,2024-02-16T04:30:44,False,10
Oscar And The Wolf,Angel Face,2024-02-16T04:30:31,2024-02-16T04:33:31,False,Q
Lost Frequencies Ft. Elley Duhe & X Ambassadors,Back To You,2024-02-16T04:29:35,2024-02-16T04:32:35,False,Sky
Teddy Swims,Lose Control,2024-02-16T04:31:22,2024-02-16T04:34:51,False,Veronica
Silk Sonic ( Bruno Mars & Anderson Paak ),Leave The Door Open,2024-02-16T04:30:08,2024-02-16T04:34:10,False,2
Toploader,Dancing In The Moonlight,2024-02-16T04:30:30,2024-02-16T04:34:19,False,3
Mark Knopfler,Ahead Of The Game,2024-02-16T04:30:37,2024-02-16T04:34:27,False,5
Diana Ross,Chain Reaction,2024-02-16T04:31:07,2024-02-16T04:34:07,True,10
Genesis,I CAN'T DANCE,2024-02-16T04:31:58,2024-02-16T04:34:58,False,538
Anastacia,I'm Outta Love,2024-02-16T04:32:13,2024-02-16T04:35:13,True,Sky
Camila Cabello & Ed Sheeran,Bam Bam,2024-02-16T04:34:04,2024-02-16T04:37:04,False,Q
Kane,Rain Down On Me,2024-02-16T04:35:01,2024-02-16T04:38:01,False,10
Roxy Music,Dance Away,2024-02-16T04:35:08,2024-02-16T04:38:51,False,Veronica
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-16T04:34:02,2024-02-16T04:37:26,False,3
Walker Brothers,Make It Easy On Yourself,2024-02-16T04:34:17,2024-02-16T04:37:28,False,5
Chef'Special,Speed Of Light,2024-02-16T04:35:47,2024-02-16T04:38:47,False,Sky
Ofenbach,OVERDRIVE,2024-02-16T04:35:39,2024-02-16T04:38:39,False,538
BLØF,Dansen Aan Zee,2024-02-16T04:37:02,2024-02-16T04:41:36,False,2
Les Humphries Singers,Mexico,2024-02-16T04:37:34,2024-02-16T04:41:27,False,5
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-16T04:37:26,2024-02-16T04:40:26,False,Q
Kansas,Dust In The Wind,2024-02-16T04:38:46,2024-02-16T04:41:46,False,10
Sugababes,Round Round,2024-02-16T04:38:56,2024-02-16T04:42:51,True,Veronica
Di-Rect,OMG IT'S HAPPENING,2024-02-16T04:39:33,2024-02-16T04:42:33,False,538
Lauren Spencer-Smith,Fingers Crossed,2024-02-16T04:38:51,2024-02-16T04:41:51,True,Sky
Bonnie Tyler,Total Eclipse Of The Heart,2024-02-16T04:39:48,2024-02-16T04:42:48,True,Q
Koos Alberts,Zijn Het Je Ogen,2024-02-16T04:41:20,2024-02-16T04:44:40,False,5
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-16T04:42:24,2024-02-16T04:45:24,False,538
Suzan & Freek,Als Het Avond Is,2024-02-16T04:41:43,2024-02-16T04:44:43,False,Sky
Hermes House Band,I Will Survive,2024-02-16T04:41:56,2024-02-16T04:44:56,False,10
Verve,Bitter Sweet Symphony,2024-02-16T04:42:58,2024-02-16T04:47:31,False,Veronica
Moloko,Sing It Back,2024-02-16T04:42:10,2024-02-16T04:45:47,False,2
J. Vincent Edwards,Thanks,2024-02-16T04:44:42,2024-02-16T04:47:44,False,5
Shaggy & Mohombi & Faydee & Costi,I Need Your Love,2024-02-16T04:44:11,2024-02-16T04:47:11,False,Q
Madonna,Like A Prayer,2024-02-16T04:45:07,2024-02-16T04:48:07,True,Sky
Noah Kahan,Forever,2024-02-16T04:45:33,2024-02-16T04:49:59,False,2
Dean Lewis,Trust Me Mate,2024-02-16T04:45:33,2024-02-16T04:48:27,False,3
Calvin Harris & Tom Grennan,BY YOUR SIDE,2024-02-16T04:45:43,2024-02-16T04:48:43,False,538
John Parr,St. Elmo's Fire (Man In Motion),2024-02-16T04:45:36,2024-02-16T04:48:36,False,10
P!Nk,All Out Of Fight,2024-02-16T04:47:45,2024-02-16T04:50:45,False,Q
Zombies,Time Of The Season,2024-02-16T04:48:31,2024-02-16T04:52:00,False,Veronica
Stromae,Ta Fete,2024-02-16T04:48:21,2024-02-16T04:51:16,False,3
Zucchero Fornaciari,Il Volo,2024-02-16T04:47:42,2024-02-16T04:51:59,False,5
Dotan,LOUDER,2024-02-16T04:48:36,2024-02-16T04:51:36,False,538
Lucas & Steve,Up Till Dawn (On The Move),2024-02-16T04:50:07,2024-02-16T04:53:07,False,Sky
Di-Rect,Soldier On,2024-02-16T04:49:37,2024-02-16T04:52:37,False,10
The Proclaimers,I'm Gonna Be (500 Miles),2024-02-16T04:49:58,2024-02-16T04:53:31,False,2
Kane,Rain Down On Me,2024-02-16T04:51:20,2024-02-16T04:54:20,False,Q
