Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Brian Eno,An Ending (Ascent),2024-02-24T00:35:18,2024-02-24T00:39:44,False,3
The Spencer Davis Group,Somebody help me,2024-02-24T00:35:10,2024-02-24T00:37:08,False,5
A-Ha,The Sun Always Shines On TV,2024-02-24T00:36:27,2024-02-24T00:39:27,False,10
John Miles,Music,2024-02-24T00:37:07,2024-02-24T00:42:59,False,5
Coldplay Ft Bts,My Universe,2024-02-24T00:37:39,2024-02-24T00:40:39,False,Sky
Lost Frequencies & Bastille,Head Down,2024-02-24T00:39:08,2024-02-24T00:42:08,False,Q
Brian Eno & Fred Again..,Enough,2024-02-24T00:39:41,2024-02-24T00:45:03,False,3
Alizee,Moi Lolita,2024-02-24T00:39:55,2024-02-24T00:42:55,False,10
Marsmello Ft Pink & Sting,Dreaming,2024-02-24T00:40:51,2024-02-24T00:43:51,False,Sky
Kelly Clarkson,Behind These Hazel Eyes,2024-02-24T00:43:14,2024-02-24T00:46:14,True,Q
Paul McCartney & Stevie Wonder,Ebony And Ivory,2024-02-24T00:42:57,2024-02-24T00:46:40,False,5
Billy Joel,Uptown Girl,2024-02-24T00:43:34,2024-02-24T00:46:34,False,Sky
Golden Earring,Radar Love,2024-02-24T00:44:22,2024-02-24T00:47:22,False,10
Eefje De Visser,Heimwee,2024-02-24T00:42:24,2024-02-24T00:45:56,False,3
Racoon,De Echte Vent,2024-02-24T00:46:46,2024-02-24T00:50:41,False,5
Justin Timberlake,Selfish,2024-02-24T00:46:27,2024-02-24T00:49:27,False,Q
Ronde,Break My Heart,2024-02-24T00:46:38,2024-02-24T00:49:38,True,Sky
Raye,Escapism. Feat. 070 Shake,2024-02-24T00:47:09,2024-02-24T00:49:41,False,3
Matt Simons,Catch & Release (Deepend remix),2024-02-24T00:49:48,2024-02-24T00:52:48,False,Sky
Simply Red,Fairground,2024-02-24T00:49:23,2024-02-24T00:52:23,False,10
Sad Night Dynamite,What Does That Make Me?,2024-02-24T00:48:30,2024-02-24T00:51:13,False,3
Outsiders,Lying All The Time,2024-02-24T00:50:34,2024-02-24T00:53:45,False,5
Rose Royce,Love Don't Live Here Anymore,2024-02-24T00:53:43,2024-02-24T00:57:38,False,5
Vengaboys,We Like To Party,2024-02-24T00:53:35,2024-02-24T00:56:35,False,Q
Michael Buble,It's A Beautiful Day,2024-02-24T00:53:04,2024-02-24T00:56:04,False,Sky
Steve Winwood,Valerie,2024-02-24T00:53:39,2024-02-24T00:56:39,False,10
Duncan Laurence,Electric Life,2024-02-24T00:56:20,2024-02-24T00:59:20,False,Sky
De Dijk,Kan Ik Iets Voor Je Doen?,2024-02-24T00:57:35,2024-02-24T01:00:53,False,5
Ed Sheeran,Celestial,2024-02-24T00:57:14,2024-02-24T01:00:14,False,Q
Phil Collins,Sussudio,2024-02-24T00:59:45,2024-02-24T01:02:45,False,10
Queen,Another One Bites The Dust,2024-02-24T01:02:07,2024-02-24T01:05:40,False,Veronica
The Robert Cray Band,Don't Be Afraid Of The Dark,2024-02-24T01:02:20,2024-02-24T01:06:08,False,5
Dua Lipa,Houdini,2024-02-24T01:01:44,2024-02-24T01:04:44,True,Sky
Henk Wijngaard,Met De Vlam In De Pijp,2024-02-24T01:02:52,2024-02-24T01:05:59,False,3
House Of Pain,Jump Around,2024-02-24T01:03:44,2024-02-24T01:06:44,False,Q
Avicii,Hey Brother,2024-02-24T01:04:02,2024-02-24T01:07:02,False,10
Jason Mraz,I Won't Give Up,2024-02-24T01:04:47,2024-02-24T01:07:47,False,Sky
EMF,Unbelievable,2024-02-24T01:06:24,2024-02-24T01:09:52,False,Veronica
Killers,Somebody Told Me,2024-02-24T01:06:26,2024-02-24T01:09:43,False,3
Billy Ocean,Red Light Spells Danger,2024-02-24T01:05:58,2024-02-24T01:09:27,False,5
James Brown,I Feel Good,2024-02-24T01:07:11,2024-02-24T01:10:11,False,10
Rondé,Undecided,2024-02-24T01:07:17,2024-02-24T01:10:17,True,Q
The Dave Clark Five,Glad All Over,2024-02-24T01:09:38,2024-02-24T01:12:21,False,5
Adele,Water Under The Bridge,2024-02-24T01:08:42,2024-02-24T01:11:42,True,Sky
Michael Jackson,Black Or White,2024-02-24T01:10:07,2024-02-24T01:13:07,False,10
Bruno Mars,Marry You,2024-02-24T01:10:28,2024-02-24T01:14:17,False,Veronica
Anna-Rose Clayton,Did U Notice Me?,2024-02-24T01:11:20,2024-02-24T01:13:58,True,3
Venice,Sorry,2024-02-24T01:12:18,2024-02-24T01:15:48,False,5
Pitbull & Ne-Yo & Afrojack & Nayer,Give Me Everything,2024-02-24T01:11:52,2024-02-24T01:14:52,False,Q
Lionel Richie,All Night Long,2024-02-24T01:12:44,2024-02-24T01:15:44,False,Sky
Katy Perry,I Kissed A Girl,2024-02-24T01:13:21,2024-02-24T01:16:21,True,10
Talk Talk,Life's What You Make It,2024-02-24T01:15:01,2024-02-24T01:19:27,False,Veronica
Onerepublic,Run,2024-02-24T01:14:02,2024-02-24T01:16:51,False,3
New Seekers,I'd Like To Teach The World To Sing,2024-02-24T01:15:44,2024-02-24T01:18:05,False,5
Dean Lewis,Trust Me Mate,2024-02-24T01:15:53,2024-02-24T01:18:53,False,Q
Davina Michelle,17,2024-02-24T01:16:49,2024-02-24T01:19:49,True,Sky
Alan Parsons Project,Don't Answer Me,2024-02-24T01:16:22,2024-02-24T01:19:22,False,10
Guus Meeuwis,Geef Mij Je Angst,2024-02-24T01:18:00,2024-02-24T01:21:46,False,5
Ann Lee,Two Times,2024-02-24T01:18:46,2024-02-24T01:22:33,False,3
Eric Clapton,Tears In Heaven,2024-02-24T01:19:31,2024-02-24T01:22:31,False,Sky
Lily Allen,Smile,2024-02-24T01:20:50,2024-02-24T01:24:04,True,Veronica
Tupac,Changes,2024-02-24T01:20:35,2024-02-24T01:23:35,False,10
Grace Jones,Slave to the rhythm,2024-02-24T01:21:31,2024-02-24T01:25:55,True,5
Joshua Kadison,Jessie,2024-02-24T01:24:07,2024-02-24T01:28:27,False,Veronica
Red Hot Chili Peppers,By The Way,2024-02-24T01:22:29,2024-02-24T01:26:04,False,3
Jason Derulo Ft. Nuka,Love Not War,2024-02-24T01:24:07,2024-02-24T01:27:07,False,Sky
Dire Straits,Sultans Of Swing,2024-02-24T01:25:02,2024-02-24T01:28:02,False,10
Niels Geusebroek,Take Your Time Girl (Live),2024-02-24T01:25:24,2024-02-24T01:28:24,False,Q
ONLY THE POETS,ONE MORE NIGHT,2024-02-24T01:26:04,2024-02-24T01:29:17,False,3
Smokie,Lay Back In The Arms Of Someone,2024-02-24T01:26:04,2024-02-24T01:30:10,False,5
Post Malone,Enough Is Enough,2024-02-24T01:27:23,2024-02-24T01:30:23,False,Sky
Dua Lipa,Dance The Night,2024-02-24T01:28:49,2024-02-24T01:31:49,True,Q
Sia,Cheap Thrills,2024-02-24T01:29:23,2024-02-24T01:32:23,True,10
Michael Jackson,Wanna Be Startin' Somethin',2024-02-24T01:29:40,2024-02-24T01:33:59,False,Veronica
Macklemore Ft. Ryan Lewis & Wanz,Thrift Shop,2024-02-24T01:29:26,2024-02-24T01:33:21,False,3
Alicia Keys,Girl On Fire,2024-02-24T01:30:11,2024-02-24T01:33:11,True,Sky
Albin Lee Meldau,When You're Here,2024-02-24T01:30:02,2024-02-24T01:33:02,False,5
Boudewijn de Groot,Onder ons,2024-02-24T01:32:58,2024-02-24T01:35:09,False,5
Teddy Swims,The Door,2024-02-24T01:32:16,2024-02-24T01:35:16,False,Q
Dexy'S Midnight Runners,Come On Eileen,2024-02-24T01:32:46,2024-02-24T01:35:46,False,10
Tate Mcrae,she's all i wanna be,2024-02-24T01:33:30,2024-02-24T01:36:55,False,3
Ed Sheeran,Curtains,2024-02-24T01:33:53,2024-02-24T01:36:53,False,Sky
Ian Dury & The Blockheads,Sex & Drugs & Rock & Roll,2024-02-24T01:35:29,2024-02-24T01:38:32,False,Veronica
Barry White,"Can't Get Enough Of Your Love, Babe",2024-02-24T01:35:09,2024-02-24T01:39:24,False,5
David Guetta & Sia,Titanium,2024-02-24T01:35:43,2024-02-24T01:38:43,False,Q
Michael Schulte,You Let Me Walk Alone,2024-02-24T01:37:33,2024-02-24T01:40:33,False,Sky
Bryan Adams & Melanie C,When You're Gone,2024-02-24T01:36:44,2024-02-24T01:39:44,False,10
Krezip,I Would Stay,2024-02-24T01:40:17,2024-02-24T01:44:05,False,Veronica
Billie Eilish,bad guy,2024-02-24T01:38:45,2024-02-24T01:41:59,True,3
Stevie Wonder,Part Time Lover,2024-02-24T01:39:19,2024-02-24T01:43:03,False,5
Anne-Marie Shania Twain,Unhealthy,2024-02-24T01:40:26,2024-02-24T01:43:26,True,Sky
Danny Vera,Roller Coaster,2024-02-24T01:40:14,2024-02-24T01:43:14,False,10
Noah Kahan,Stick Season,2024-02-24T01:41:57,2024-02-24T01:44:56,False,3
Bobby Vee,Rubber Ball,2024-02-24T01:43:12,2024-02-24T01:45:27,False,5
Oscar And The Wolf,Angel Face,2024-02-24T01:42:37,2024-02-24T01:45:37,False,Q
Eurythmics,Sweet Dreams,2024-02-24T01:43:13,2024-02-24T01:46:13,False,Sky
Ram Jam,Black Betty,2024-02-24T01:44:38,2024-02-24T01:47:38,False,10
Ac Dc,Thunderstruck,2024-02-24T01:45:50,2024-02-24T01:50:41,False,Veronica
Santana & Michelle Branch,The Game Of Love,2024-02-24T01:45:26,2024-02-24T01:49:40,False,5
Anne-Marie & Shania Twain,Unhealthy,2024-02-24T01:46:07,2024-02-24T01:49:07,True,Q
Nico & Vinz,Am I Wrong,2024-02-24T01:46:31,2024-02-24T01:49:31,False,Sky
James Morrison Ft. Nelly Furtado,Broken Strings,2024-02-24T01:47:06,2024-02-24T01:50:06,False,10
Linkin Park,Friendly Fire,2024-02-24T01:47:02,2024-02-24T01:49:56,False,3
Eric Prydz,Pjanoo,2024-02-24T01:50:05,2024-02-24T01:52:58,False,3
Sailor,A Glass Of Champagne,2024-02-24T01:49:31,2024-02-24T01:52:08,False,5
Luke Combs,Fast Car,2024-02-24T01:50:25,2024-02-24T01:53:25,False,Sky
Madonna,Dress You Up,2024-02-24T01:51:21,2024-02-24T01:54:21,True,10
Curtis Mayfield,Move On Up,2024-02-24T01:51:24,2024-02-24T01:55:08,False,Veronica
Nothing But Thieves,Oh No :: He Said What?,2024-02-24T01:53:18,2024-02-24T01:56:54,False,3
Fats Domino,When I'm Walking,2024-02-24T01:52:07,2024-02-24T01:54:17,False,5
Tiesto,Lay Low,2024-02-24T01:53:55,2024-02-24T01:56:55,False,Sky
B.B. King,Ain't Nobody Home,2024-02-24T01:54:11,2024-02-24T01:57:27,False,5
Backstreet Boys,Everybody (Backstreet's Back),2024-02-24T01:55:15,2024-02-24T01:58:15,False,10
Twenty One Pilots,Stressed Out,2024-02-24T01:55:56,2024-02-24T01:59:17,False,Veronica
Bløf,Zoutelande,2024-02-24T01:55:29,2024-02-24T01:58:29,False,Q
Train,Drive By,2024-02-24T01:56:29,2024-02-24T01:59:29,False,Sky
Coldplay,Higher Power,2024-02-24T01:56:31,2024-02-24T02:00:02,False,3
Roger Glover & Guests,Love Is All,2024-02-24T01:57:16,2024-02-24T02:00:22,False,5
Tiësto & Fast Boy,All My Life,2024-02-24T01:59:02,2024-02-24T02:02:02,False,Q
Toto,Pamela,2024-02-24T02:00:29,2024-02-24T02:04:56,False,Veronica
Human League,Don't You Want Me,2024-02-24T02:00:48,2024-02-24T02:03:48,False,10
Herman's Hermits,Dandy,2024-02-24T02:02:18,2024-02-24T02:04:22,False,5
Teddy Swims,Lose Control,2024-02-24T02:02:07,2024-02-24T02:05:07,False,Sky
Inxs,Need You Tonight,2024-02-24T02:02:15,2024-02-24T02:05:19,False,2
Imagine Dragons x J.I.D.,Enemy,2024-02-24T02:02:35,2024-02-24T02:05:28,False,3
Loreen,Is It Love,2024-02-24T02:03:31,2024-02-24T02:06:31,True,Q
Gabrielle,Out Of Reach,2024-02-24T02:04:25,2024-02-24T02:07:25,True,10
Free,All Right Now,2024-02-24T02:04:16,2024-02-24T02:08:33,False,5
Charlie Puth,One Call Away,2024-02-24T02:05:37,2024-02-24T02:08:37,False,Sky
Foo Fighters,Learn To Fly,2024-02-24T02:06:02,2024-02-24T02:09:56,False,Veronica
Guns N' Roses,Welcome To The Jungle,2024-02-24T02:05:12,2024-02-24T02:09:38,False,2
MGMT,Kids,2024-02-24T02:05:28,2024-02-24T02:09:48,False,3
Coldplay,The Scientist,2024-02-24T02:05:46,2024-02-24T02:08:46,False,Q
Carl Douglas,Kung Fu Fighting,2024-02-24T02:07:41,2024-02-24T02:10:41,False,10
Wham,I'm Your Man,2024-02-24T02:08:37,2024-02-24T02:12:43,False,5
Douwe Bob,Nothing To Lose,2024-02-24T02:08:52,2024-02-24T02:11:52,False,Sky
Proclaimers,I'm Gonna Be,2024-02-24T02:10:19,2024-02-24T02:13:57,False,Veronica
The Common Linnets,Calm After The Storm,2024-02-24T02:09:39,2024-02-24T02:12:43,False,2
P!Nk,Never Gonna Not Dance Again,2024-02-24T02:10:45,2024-02-24T02:13:45,False,Q
Robbie Williams,Let Me Entertain You,2024-02-24T02:10:46,2024-02-24T02:13:46,False,10
Loreen,Euphoria,2024-02-24T02:11:51,2024-02-24T02:14:51,True,Sky
Stevie Wonder,Sir Duke,2024-02-24T02:12:35,2024-02-24T02:16:27,False,2
Adriaan Persons,Vanavond Komt Ze Naar Mij,2024-02-24T02:11:53,2024-02-24T02:14:52,False,3
Thom Ritter,You,2024-02-24T02:12:31,2024-02-24T02:16:07,False,5
Purple Disco Machine Feat. Duke Dumont & Nothing But Thieves,Something On My Mind,2024-02-24T02:14:21,2024-02-24T02:17:57,False,Veronica
Purple Disco Machine,Beat Of Your Heart,2024-02-24T02:14:37,2024-02-24T02:17:37,False,Q
Crowded House,Don't Dream It's Over,2024-02-24T02:14:50,2024-02-24T02:17:50,False,Sky
Taylor Swift,Anti-Hero,2024-02-24T02:14:41,2024-02-24T02:17:41,True,10
Son Mieux,Tonight,2024-02-24T02:14:46,2024-02-24T02:19:17,False,3
Ed Sheeran,Afterglow,2024-02-24T02:16:27,2024-02-24T02:19:32,False,2
Rob De Nijs,Jan Klaassen de Trompetter,2024-02-24T02:15:58,2024-02-24T02:19:10,False,5
Michael Mcdonald & James Ingram,Yah Mo B There,2024-02-24T02:18:00,2024-02-24T02:21:00,False,10
Billy Joel,Piano Man,2024-02-24T02:18:24,2024-02-24T02:23:59,False,Veronica
Justin Timberlake,Can't Stop The Feeling!,2024-02-24T02:18:12,2024-02-24T02:21:12,False,Q
Nothing But Thieves,Overcome,2024-02-24T02:18:37,2024-02-24T02:21:37,False,Sky
Janis Joplin,Mercedes Benz,2024-02-24T02:19:40,2024-02-24T02:21:29,True,2
Counting Crows,Accidentally In Love,2024-02-24T02:19:09,2024-02-24T02:22:15,False,5
Red Hot Chili Peppers,Under The Bridge,2024-02-24T02:22:04,2024-02-24T02:25:04,False,Q
The Kid Laroi & Justin Bieber,Stay,2024-02-24T02:21:34,2024-02-24T02:24:34,False,Sky
Dan Hartman,Relight My Fire,2024-02-24T02:21:21,2024-02-24T02:25:05,False,2
Edward Sharpe & The Magnetic Zeros,Home,2024-02-24T02:21:52,2024-02-24T02:25:06,False,3
Matt Bianco,Whose Side Are You On,2024-02-24T02:22:13,2024-02-24T02:25:37,False,5
Ten Sharp,You,2024-02-24T02:22:33,2024-02-24T02:25:33,False,10
Laura Jansen,Use Somebody,2024-02-24T02:23:50,2024-02-24T02:26:50,True,Sky
Cardigans,Lovefool,2024-02-24T02:25:27,2024-02-24T02:28:42,False,Veronica
The Weeknd,Take My Breath,2024-02-24T02:25:04,2024-02-24T02:28:43,False,3
Arctic Monkeys,Do I Wanna Know?,2024-02-24T02:25:02,2024-02-24T02:29:32,False,2
Bonnie Tyler,Lost In France,2024-02-24T02:25:42,2024-02-24T02:29:33,True,5
Kygo & Ava Max,Whatever,2024-02-24T02:26:38,2024-02-24T02:29:38,False,Q
The Rembrandts,I'll Be There For You,2024-02-24T02:27:08,2024-02-24T02:30:08,False,Sky
Ed Sheeran,Shape Of You,2024-02-24T02:26:43,2024-02-24T02:29:43,False,10
Fiction Factory,Feels Like Heaven,2024-02-24T02:29:45,2024-02-24T02:33:15,False,Veronica
Wodan Boys,Fun Fact (3fm Talent),2024-02-24T02:29:08,2024-02-24T02:31:36,False,3
Stephanie Struijk,Straks,2024-02-24T02:29:27,2024-02-24T02:31:43,True,5
Wulf,All Things Under The Sun,2024-02-24T02:29:34,2024-02-24T02:32:34,False,Q
Noah Kahan,Stick Season,2024-02-24T02:30:12,2024-02-24T02:33:12,False,Sky
Ub40,Red Red Wine,2024-02-24T02:30:42,2024-02-24T02:33:42,False,10
Maan,Ze Huilt Maar Ze Lacht,2024-02-24T02:29:29,2024-02-24T02:32:35,True,2
Daft Punk,One More Time,2024-02-24T02:31:39,2024-02-24T02:35:32,False,3
Gene Pitney,Something's Gotta Hold Of My Heart,2024-02-24T02:31:35,2024-02-24T02:35:06,False,5
Niall Horan,Heaven,2024-02-24T02:32:37,2024-02-24T02:35:37,False,Q
Boz Scaggs,Lido Shuffle,2024-02-24T02:33:18,2024-02-24T02:36:58,False,Veronica
Queen,Crazy Little Thing Called Love,2024-02-24T02:32:30,2024-02-24T02:35:11,False,2
Luis Fonsi & Demi Lovato,Echame La Culpa,2024-02-24T02:33:17,2024-02-24T02:36:17,False,Sky
Sugababes,Push The Button,2024-02-24T02:33:28,2024-02-24T02:36:28,True,10
Led Zeppelin,Since I've Been Loving You,2024-02-24T02:35:02,2024-02-24T02:42:25,False,2
Sera,Head Held High,2024-02-24T02:35:33,2024-02-24T02:38:45,True,3
Dolly Dots,Radio,2024-02-24T02:35:08,2024-02-24T02:38:19,True,5
Calvin Harris & Rag 'N' Bone Man,Lovers In A Past Life,2024-02-24T02:35:37,2024-02-24T02:38:37,False,Q
Dire Straits,Sultans Of Swing,2024-02-24T02:36:06,2024-02-24T02:39:06,False,Sky
Tom Odell,Another Love,2024-02-24T02:37:05,2024-02-24T02:41:06,False,Veronica
Gerry Rafferty,Baker Street,2024-02-24T02:37:03,2024-02-24T02:40:03,False,10
Icehouse,Hey Little Girl,2024-02-24T02:38:11,2024-02-24T02:42:35,False,5
Amy Winehouse,You Know I'm No Good,2024-02-24T02:38:35,2024-02-24T02:41:35,True,Q
Editors,Smokers Outside the Hospital Doors,2024-02-24T02:38:57,2024-02-24T02:42:56,False,3
Adele,Rolling In The Deep,2024-02-24T02:41:20,2024-02-24T02:44:20,True,10
Teddy Swims,Lose Control,2024-02-24T02:41:37,2024-02-24T02:45:06,False,Veronica
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-24T02:42:17,2024-02-24T02:45:17,False,Q
Pink,All Out Of Fight,2024-02-24T02:41:44,2024-02-24T02:44:44,True,Sky
Ennio Morricone,Once Upon A Time In The West,2024-02-24T02:42:29,2024-02-24T02:46:11,False,2
Dave Dee Dozy Beaky Mick & Tich,Okay,2024-02-24T02:42:37,2024-02-24T02:45:13,False,5
Troye Sivan,Rush,2024-02-24T02:42:50,2024-02-24T02:45:23,False,3
Lewis Capaldi,Someone You Loved,2024-02-24T02:44:52,2024-02-24T02:47:52,False,Q
Ofenbach Ft Lagique,Wasted Love,2024-02-24T02:45:09,2024-02-24T02:48:09,False,Sky
Maxi Priest,Close To You,2024-02-24T02:45:05,2024-02-24T02:48:05,False,10
U2,Angel Of Harlem,2024-02-24T02:45:24,2024-02-24T02:49:12,False,Veronica
Blof feat. Geike Arnaert,Zoutelande,2024-02-24T02:45:12,2024-02-24T02:48:50,False,5
The Cure,Boys Don't Cry,2024-02-24T02:46:00,2024-02-24T02:48:35,False,2
Toto,Pamela,2024-02-24T02:47:48,2024-02-24T02:50:48,False,Q
Niall Horan,The Show,2024-02-24T02:47:54,2024-02-24T02:51:02,False,3
Shawn Mendes,There's Nothing Holdin' Me Back,2024-02-24T02:47:31,2024-02-24T02:50:31,False,Sky
Europe,The Final Countdown,2024-02-24T02:49:01,2024-02-24T02:52:01,False,10
Michelle Branch,Everywhere,2024-02-24T02:49:43,2024-02-24T02:53:16,False,Veronica
Stromae,Alors On Danse,2024-02-24T02:48:32,2024-02-24T02:51:59,False,2
Don McLean,American Pie,2024-02-24T02:48:48,2024-02-24T02:52:48,False,5
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-24T02:51:27,2024-02-24T02:54:27,False,Q
Counting Crows Ft Vanessa Carlton,Big Yellow Taxi,2024-02-24T02:50:56,2024-02-24T02:53:56,False,Sky
Pearl Jam,Just Breathe,2024-02-24T02:51:58,2024-02-24T02:55:33,False,2
Keane,Bend and Break,2024-02-24T02:51:07,2024-02-24T02:54:40,False,3
Anastacia,Left Outside Alone,2024-02-24T02:53:07,2024-02-24T02:56:07,True,10
Gladys Knight & The Pips,Midnight Train To Georgia,2024-02-24T02:53:45,2024-02-24T02:57:42,True,Veronica
Neil Sedaka,Calendar girl,2024-02-24T02:52:49,2024-02-24T02:55:27,False,5
Eminem & Dido,Stan,2024-02-24T02:53:59,2024-02-24T02:56:59,False,Q
Martin Garrix & Dua Lipa,Scared To Be Lonely,2024-02-24T02:54:26,2024-02-24T02:57:26,False,Sky
Lf System,Afraid To Feel,2024-02-24T02:54:40,2024-02-24T02:56:56,False,3
Al Stewart,Year Of The Cat,2024-02-24T02:55:25,2024-02-24T03:00:01,False,2
Jermaine Jackson & Pia Zadora,When The Rains Begins To Fall,2024-02-24T02:55:23,2024-02-24T02:59:26,False,5
Spargo,You And Me,2024-02-24T02:56:41,2024-02-24T02:59:41,False,10
Eric Clapton,Layla,2024-02-24T02:57:47,2024-02-24T03:02:19,False,Veronica
Queen & David Bowie,Under Pressure,2024-02-24T02:56:52,2024-02-24T03:00:43,False,3
Calvin Harris & Rag N Bone Man,LOVERS IN A PAST LIFE,2024-02-24T02:57:11,2024-02-24T03:00:11,False,538
Andrew Gold,Never Let Her Slip Away,2024-02-24T02:59:21,2024-02-24T03:02:46,False,5
Iron Maiden,Wasted Years,2024-02-24T02:59:57,2024-02-24T03:05:03,False,2
Cian Ducrot,I`ll Be Waiting,2024-02-24T03:01:09,2024-02-24T03:04:09,False,Sky
Wax,Bridge To Your Heart,2024-02-24T03:02:15,2024-02-24T03:06:25,False,5
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-24T03:01:37,2024-02-24T03:04:37,False,538
Ofenbach & Norma Jean Martine,Overdrive,2024-02-24T03:02:41,2024-02-24T03:05:41,False,Q
Queen,Another One Bites The Dust,2024-02-24T03:02:42,2024-02-24T03:05:42,False,10
Golden Earring,When The Lady Smiles,2024-02-24T03:03:05,2024-02-24T03:08:08,False,Veronica
Nena And Kim Wilde,Anyplace Anywhere Anytime,2024-02-24T03:04:01,2024-02-24T03:07:01,True,Sky
Twenty One Pilots,Ride,2024-02-24T03:03:59,2024-02-24T03:07:33,False,3
Benson Boone,IN THE STARS,2024-02-24T03:04:04,2024-02-24T03:07:04,False,538
Radiohead,Fake Plastic Trees,2024-02-24T03:05:31,2024-02-24T03:10:22,False,2
Showaddywaddy,Under The Moon Of Love,2024-02-24T03:06:19,2024-02-24T03:09:27,False,5
Son Mieux,Multicolor,2024-02-24T03:05:23,2024-02-24T03:08:23,False,Q
Pink,What About Us,2024-02-24T03:06:11,2024-02-24T03:09:11,True,10
Tiesto & Fast Boy,ALL MY LIFE,2024-02-24T03:07:39,2024-02-24T03:10:39,False,538
