Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Loreen,IS IT LOVE,2024-02-15T00:35:27,2024-02-15T00:38:27,True,538
Michael Jackson,Bad,2024-02-15T00:36:31,2024-02-15T00:39:31,False,Sky
Peter Gabriel,Solsbury Hill,2024-02-15T00:35:38,2024-02-15T00:39:58,False,5
Davina Michelle,17,2024-02-15T00:36:47,2024-02-15T00:39:47,True,Q
Hiigo,Tankstation,2024-02-15T00:37:45,2024-02-15T00:41:03,False,3
Eagle-Eye Cherry,SAVE TONIGHT,2024-02-15T00:38:21,2024-02-15T00:41:21,False,538
Backstreet Boys,As Long As You Love Me,2024-02-15T00:38:23,2024-02-15T00:41:23,False,10
Bill Withers,Lovely Day,2024-02-15T00:38:15,2024-02-15T00:42:27,False,2
Puff Daddy & Faith Evans & 112,I'll Be Missing You,2024-02-15T00:39:36,2024-02-15T00:42:36,False,Q
Jaki Graham,Round And Round,2024-02-15T00:39:54,2024-02-15T00:44:14,False,5
Pink,All Out Of Fight,2024-02-15T00:40:38,2024-02-15T00:43:38,True,Sky
Dua Lipa,Love Again,2024-02-15T00:40:50,2024-02-15T00:43:25,True,3
Niall Horan,HEAVEN,2024-02-15T00:41:53,2024-02-15T00:44:53,False,538
Elton John & Dua Lipa,Cold Heart (PNAU Remix),2024-02-15T00:42:02,2024-02-15T00:45:02,False,10
Jimi Hendrix,Purple Haze,2024-02-15T00:42:16,2024-02-15T00:45:02,False,2
Justice Ft. Tame Impala,One Night All Night,2024-02-15T00:43:25,2024-02-15T00:46:27,False,3
George Ezra,Green Green Grass,2024-02-15T00:44:04,2024-02-15T00:47:04,False,Sky
Gilbert Becaud,Nathalie,2024-02-15T00:45:08,2024-02-15T00:49:09,False,2
Elvis Presley,Suspicion,2024-02-15T00:44:20,2024-02-15T00:46:59,False,5
Pink,ALL OUT OF FIGHT,2024-02-15T00:44:42,2024-02-15T00:47:42,True,538
Carpenters,Top Of The World,2024-02-15T00:45:12,2024-02-15T00:48:12,False,10
Taylor Swift,Cruel Summer,2024-02-15T00:46:08,2024-02-15T00:49:08,True,Q
Dua Lipa,Physical,2024-02-15T00:46:50,2024-02-15T00:49:50,True,Sky
Imagine Dragons x J.I.D.,Enemy,2024-02-15T00:46:21,2024-02-15T00:49:14,False,3
Guus Meeuwis,De Weg,2024-02-15T00:46:47,2024-02-15T00:51:12,False,5
Keane,This Is The Last Time,2024-02-15T00:48:10,2024-02-15T00:51:10,False,10
Rondé,Undecided,2024-02-15T00:49:07,2024-02-15T00:52:07,True,Q
David Bowie & Pat Metheny Group,This Is Not America,2024-02-15T00:49:11,2024-02-15T00:52:54,False,2
Delerium,SILENCE (AIRSCAPE REMIX),2024-02-15T00:50:27,2024-02-15T00:53:27,False,538
Train,Drops Of Jupiter,2024-02-15T00:50:01,2024-02-15T00:53:01,False,Sky
Electric Light Orchestra,Livin' Thing,2024-02-15T00:51:02,2024-02-15T00:54:35,False,5
Belinda Carlisle,Circle In The Sand,2024-02-15T00:51:39,2024-02-15T00:54:39,True,10
Childish Gambino,Redbone,2024-02-15T00:50:33,2024-02-15T00:53:59,False,3
Sting,Shape Of My Heart,2024-02-15T00:52:52,2024-02-15T00:57:23,False,2
Rondé,UNDECIDED,2024-02-15T00:54:08,2024-02-15T00:57:08,True,538
Krezip,Lost Without You,2024-02-15T00:54:21,2024-02-15T00:57:21,False,Sky
Bee Gees,Words,2024-02-15T00:54:30,2024-02-15T00:57:41,False,5
Chris Brown,Yeah 3 X,2024-02-15T00:55:24,2024-02-15T00:58:24,False,Q
Bon Jovi,Keep The Faith,2024-02-15T00:55:09,2024-02-15T00:58:09,False,10
Sofia Dragt,I Live After I Died,2024-02-15T00:56:02,2024-02-15T00:58:43,False,3
Red Hot Chili Peppers,OTHERSIDE,2024-02-15T00:57:00,2024-02-15T01:00:00,False,538
Lady Gaga,Pokerface,2024-02-15T00:57:29,2024-02-15T01:00:29,True,Sky
Martin Garrix,Animals,2024-02-15T00:57:18,2024-02-15T01:00:14,False,2
Starship,Nothing's Gonna Stop Us Now,2024-02-15T00:57:37,2024-02-15T01:02:07,False,5
Dean Lewis,How Do I Say Goodbye,2024-02-15T00:59:28,2024-02-15T01:02:28,False,Q
Sera,Head Held High,2024-02-15T01:02:25,2024-02-15T01:05:25,True,Sky
Michael Mcdonald,Sweet Freedom,2024-02-15T01:02:06,2024-02-15T01:05:06,False,10
Joe Cocker,You Are So Beautiful,2024-02-15T01:02:16,2024-02-15T01:04:58,False,2
Chef'special,Amigo,2024-02-15T01:02:02,2024-02-15T01:05:04,False,3
Talk Talk,It's My Life,2024-02-15T01:03:55,2024-02-15T01:07:46,False,Veronica
Four Tops,Baby I Need Your Loving,2024-02-15T01:02:20,2024-02-15T01:05:00,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-15T01:03:57,2024-02-15T01:06:57,False,538
P!nk,Family Portrait,2024-02-15T01:04:48,2024-02-15T01:08:32,True,2
Earth & Fire,What Difference Does It Make,2024-02-15T01:04:58,2024-02-15T01:08:04,False,5
Gabry Ponte & Lum!X & Daddy Dj,We Could Be Together,2024-02-15T01:04:32,2024-02-15T01:07:32,False,Q
James Blunt,Stay The Night,2024-02-15T01:05:39,2024-02-15T01:08:39,False,Sky
Post Malone,Enough Is Enough,2024-02-15T01:05:03,2024-02-15T01:07:46,False,3
Coldplay,Clocks,2024-02-15T01:06:03,2024-02-15T01:09:03,False,10
Communards,Don't Leave Me This Way,2024-02-15T01:08:13,2024-02-15T01:12:46,False,5
Di-Rect,OMG IT'S HAPPENING,2024-02-15T01:06:38,2024-02-15T01:09:38,False,538
Noah Kahan,Stick Season,2024-02-15T01:06:59,2024-02-15T01:09:59,False,Q
Deee Lite,Groove Is In The Heart,2024-02-15T01:08:57,2024-02-15T01:12:26,False,Veronica
Valensia,Gaia,2024-02-15T01:08:35,2024-02-15T01:14:05,False,2
Ariana Grande,"yes, and?",2024-02-15T01:08:23,2024-02-15T01:11:54,True,3
Loreen,Is It Love,2024-02-15T01:09:13,2024-02-15T01:12:13,True,Sky
Armin Van Buuren Ft. Josh Cumbee,SUNNY DAYS,2024-02-15T01:09:28,2024-02-15T01:12:28,False,538
Moody Blues,Nights In White Satin,2024-02-15T01:10:10,2024-02-15T01:13:10,False,10
Elton John,I'm Still Standing,2024-02-15T01:11:25,2024-02-15T01:14:25,False,Q
Ed Sheeran,Galway Girl,2024-02-15T01:11:31,2024-02-15T01:14:31,False,Sky
Ellie Goulding,Love Me Like You Do,2024-02-15T01:12:59,2024-02-15T01:16:56,True,Veronica
Benson Boone,In The Stars,2024-02-15T01:12:01,2024-02-15T01:15:37,False,3
Son Mieux,TONIGHT,2024-02-15T01:12:51,2024-02-15T01:15:51,False,538
R.E.M.,The One I Love,2024-02-15T01:14:07,2024-02-15T01:17:24,False,2
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-15T01:14:19,2024-02-15T01:17:19,False,Q
Whitney Houston,I Wanna Dance With Somebody,2024-02-15T01:14:17,2024-02-15T01:17:17,True,Sky
Shanice,I Love Your Smile,2024-02-15T01:14:42,2024-02-15T01:17:42,True,10
Billy Joel,Turn The Lights Back On,2024-02-15T01:12:39,2024-02-15T01:16:37,False,5
Rolling Stones,Beast Of Burden,2024-02-15T01:17:03,2024-02-15T01:20:29,False,Veronica
The Prodigy,Out Of Space,2024-02-15T01:16:07,2024-02-15T01:19:51,False,3
Conny Vandenbos,Weet Je Wat We Doen?,2024-02-15T01:16:39,2024-02-15T01:21:01,True,5
Harry Styles,Late Night Talking,2024-02-15T01:16:53,2024-02-15T01:19:53,False,Q
Rob de Nijs,Foto Van Vroeger,2024-02-15T01:17:24,2024-02-15T01:22:04,False,2
Teddy Swims,Lose Control,2024-02-15T01:18:57,2024-02-15T01:21:57,False,Sky
Harry Styles,Watermelon Sugar,2024-02-15T01:18:16,2024-02-15T01:21:16,False,10
Mark Morrison,RETURN OF THE MACK,2024-02-15T01:19:00,2024-02-15T01:22:00,False,538
George Michael,Careless Whisper,2024-02-15T01:21:05,2024-02-15T01:26:07,False,Veronica
Niall Horan,Heaven,2024-02-15T01:19:33,2024-02-15T01:22:35,False,3
Justin Timberlake,Selfish,2024-02-15T01:21:06,2024-02-15T01:24:06,False,Q
Miami Sound Machine,Bad Boy,2024-02-15T01:21:14,2024-02-15T01:24:14,False,10
Billy Idol,Eyes Without A Face,2024-02-15T01:21:55,2024-02-15T01:26:04,False,2
Danny Vera,Roller Coaster,2024-02-15T01:20:52,2024-02-15T01:25:19,False,5
Tim Dawn,To Love Somebody,2024-02-15T01:22:25,2024-02-15T01:25:25,False,Sky
Oscar And The Wolf,Angel Face,2024-02-15T01:22:33,2024-02-15T01:26:01,False,3
Ariana Grande,"YES, AND?",2024-02-15T01:22:36,2024-02-15T01:25:36,True,538
Rihanna,Don't Stop The Music,2024-02-15T01:23:49,2024-02-15T01:26:49,True,Q
5 Seconds Of Summer,COMPLETE MESS,2024-02-15T01:25:32,2024-02-15T01:28:32,False,538
Janet Jackson,Together Again,2024-02-15T01:25:10,2024-02-15T01:28:10,True,Sky
Extreme,More Than Words,2024-02-15T01:24:57,2024-02-15T01:27:57,False,10
Kool & The Gang,Celebration,2024-02-15T01:25:16,2024-02-15T01:29:00,False,5
Hootie & The Blowfish,Only Wanna Be With You,2024-02-15T01:27:39,2024-02-15T01:31:24,False,Veronica
Donna Summer,I Feel Love,2024-02-15T01:25:57,2024-02-15T01:29:40,True,2
Of Monsters and Men,Little Talks,2024-02-15T01:26:29,2024-02-15T01:30:38,False,3
Douwe Bob,This World Is Our Home,2024-02-15T01:27:15,2024-02-15T01:30:15,False,Q
Creedence Clearwater Revival,I Heard It Through The Grapevine,2024-02-15T01:29:02,2024-02-15T01:32:52,False,5
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-15T01:29:19,2024-02-15T01:32:19,False,538
Son Mieux,Tonight,2024-02-15T01:29:15,2024-02-15T01:32:15,False,Sky
Jason Derulo,Want To Want Me,2024-02-15T01:28:31,2024-02-15T01:31:31,False,10
Sam Feldt & Lucas & Steve & Wulf,Summer On You,2024-02-15T01:30:41,2024-02-15T01:33:41,False,Q
Human League,Don't You Want Me,2024-02-15T01:31:26,2024-02-15T01:35:22,False,Veronica
Faithless,We Come 1,2024-02-15T01:29:45,2024-02-15T01:33:28,False,2
Eurythmics,Sweet Dreams,2024-02-15T01:32:04,2024-02-15T01:35:04,False,10
Nits,The Tree,2024-02-15T01:32:48,2024-02-15T01:36:42,False,5
Depeche Mode,ENJOY THE SILENCE,2024-02-15T01:32:29,2024-02-15T01:35:29,False,538
Eros Ramazzotti & Tina Turner,Cose Della Vita,2024-02-15T01:33:26,2024-02-15T01:38:12,False,2
Muse,Mercy,2024-02-15T01:33:23,2024-02-15T01:37:14,False,3
Flemming & Boef,Champions League,2024-02-15T01:33:24,2024-02-15T01:36:24,False,Q
Leann Rimes,Can't Fight The Moonlight,2024-02-15T01:33:51,2024-02-15T01:36:51,False,Sky
Tiesto & Fast Boy,ALL MY LIFE,2024-02-15T01:35:17,2024-02-15T01:38:17,False,538
All Saints,Pure Shores,2024-02-15T01:35:26,2024-02-15T01:38:26,True,10
Teddy Swims,The Door,2024-02-15T01:36:44,2024-02-15T01:40:16,False,Veronica
James Taylor,Carolina In My Mind,2024-02-15T01:36:36,2024-02-15T01:40:13,False,5
Ed Sheeran,Eyes Closed,2024-02-15T01:36:21,2024-02-15T01:39:21,False,Q
Onerepublic,Runaway,2024-02-15T01:37:24,2024-02-15T01:40:24,False,Sky
Robbie Williams,COME UNDONE,2024-02-15T01:37:51,2024-02-15T01:40:51,False,538
Madonna,Live To Tell,2024-02-15T01:38:08,2024-02-15T01:42:43,True,2
La Bouche,Be My Lover,2024-02-15T01:39:42,2024-02-15T01:42:42,False,Q
Marshmello & Jonas Brothers,Leave Before You Love Me,2024-02-15T01:39:44,2024-02-15T01:42:44,False,Sky
Sheila & The Black Devotion,Spacer,2024-02-15T01:39:38,2024-02-15T01:42:38,True,10
10cc,Wall Street Shuffle,2024-02-15T01:40:32,2024-02-15T01:44:05,False,Veronica
Roxette,Joyride,2024-02-15T01:39:42,2024-02-15T01:43:38,False,3
Gladys Knight & The Pips,Come Back And Finish What You Started,2024-02-15T01:40:08,2024-02-15T01:43:27,True,5
Adele,When We Were Young,2024-02-15T01:42:17,2024-02-15T01:45:17,True,Sky
Michael Bublé,It's A Beautiful Day,2024-02-15T01:43:17,2024-02-15T01:46:17,False,10
Chicago,25 Or 6 To 4,2024-02-15T01:42:42,2024-02-15T01:47:33,False,2
Peter Koelewijn,De Sprong In Het Duister,2024-02-15T01:43:22,2024-02-15T01:47:50,False,5
Purple Disco Machine & Asdis,BEAT OF YOUR HEART,2024-02-15T01:42:56,2024-02-15T01:45:56,False,538
Adele,Chasing Pavements,2024-02-15T01:44:34,2024-02-15T01:48:03,True,Veronica
Gnarls Barkley,Crazy,2024-02-15T01:43:47,2024-02-15T01:46:45,False,3
Dua Lipa,Houdini,2024-02-15T01:44:17,2024-02-15T01:47:17,True,Q
Bryan Adams Feat. Melanie C,WHEN YOU'RE GONE,2024-02-15T01:46:18,2024-02-15T01:49:18,False,538
Taylor Swift,Cruel Summer,2024-02-15T01:46:55,2024-02-15T01:49:55,True,Sky
No Doubt,Just A Girl,2024-02-15T01:46:31,2024-02-15T01:49:31,False,10
Oscar And The Wolf,Angel Face,2024-02-15T01:47:12,2024-02-15T01:50:12,False,Q
Cure,Why Can't I Be You,2024-02-15T01:48:51,2024-02-15T01:52:02,False,Veronica
Michael Jackson,They Don't Care About Us (Albumversie),2024-02-15T01:47:30,2024-02-15T01:52:11,False,2
Di-Rect,My Blood,2024-02-15T01:47:34,2024-02-15T01:51:13,False,3
Mama Cass,Dream A Little Dream Of Me,2024-02-15T01:48:02,2024-02-15T01:51:12,False,5
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-15T01:49:59,2024-02-15T01:52:59,False,538
Justin Bieber,Ghost,2024-02-15T01:50:37,2024-02-15T01:53:37,False,Q
Tom Grennan,Little Bit of Love,2024-02-15T01:49:58,2024-02-15T01:52:58,False,Sky
Loïs Lane,It's The First Time,2024-02-15T01:49:49,2024-02-15T01:52:49,True,10
Fleetwood Mac,Save Me,2024-02-15T01:51:09,2024-02-15T01:55:21,False,5
Trammps,Disco Inferno,2024-02-15T01:52:38,2024-02-15T01:56:11,False,Veronica
The Beatles,Come Together,2024-02-15T01:52:11,2024-02-15T01:56:30,False,2
Eliza Rose,B.O.T.A.,2024-02-15T01:51:01,2024-02-15T01:53:37,False,3
DNCE,Cake By The Ocean,2024-02-15T01:53:34,2024-02-15T01:57:12,False,3
Ed Sheeran,CELESTIAL,2024-02-15T01:52:17,2024-02-15T01:55:17,False,538
Ariana Grande,"Yes, And?",2024-02-15T01:54:21,2024-02-15T01:57:21,True,Q
Ofenbach X Ella Henderson,Hurricane,2024-02-15T01:53:40,2024-02-15T01:56:40,False,Sky
Kelly Clarkson,My Life Would Suck Without You,2024-02-15T01:53:44,2024-02-15T01:56:44,True,10
Erik Mesie,Zonder Jou,2024-02-15T01:55:15,2024-02-15T01:59:13,False,5
Chef'special,In Your Arms,2024-02-15T01:56:25,2024-02-15T01:59:58,False,Veronica
Evanescence,BRING ME TO LIFE,2024-02-15T01:56:19,2024-02-15T01:59:19,False,538
Maroon5,Daylight,2024-02-15T01:56:11,2024-02-15T01:59:11,False,Sky
Bruce Springsteen,I'm On Fire,2024-02-15T01:57:11,2024-02-15T02:00:11,False,10
Editors,An End Has A Start,2024-02-15T01:56:33,2024-02-15T02:00:16,False,2
Froukje,Ik Wil Dansen,2024-02-15T01:57:08,2024-02-15T02:00:22,True,3
Rosa Linn,Snap,2024-02-15T01:57:20,2024-02-15T02:00:20,True,Q
Chicago,"Baby, What A Big Surprise",2024-02-15T01:59:15,2024-02-15T02:02:14,False,5
Nick Schilder,REALIZE,2024-02-15T01:59:58,2024-02-15T02:02:58,False,538
Madonna,Who's That Girl,2024-02-15T02:01:28,2024-02-15T02:04:28,True,10
New Radicals,You Get What You Give,2024-02-15T02:01:45,2024-02-15T02:06:24,False,Veronica
Teddy Swims,The Door,2024-02-15T02:02:32,2024-02-15T02:05:32,False,Q
Pink,Try,2024-02-15T02:02:01,2024-02-15T02:05:01,True,Sky
The Rolling Stones,Start Me Up,2024-02-15T02:02:11,2024-02-15T02:05:44,False,2
Billy Preston & Syreeta,It Will Come In Time,2024-02-15T02:02:16,2024-02-15T02:05:57,False,5
Kensington,War,2024-02-15T02:03:06,2024-02-15T02:06:02,False,3
Calvin Harris & Ellie Goulding,MIRACLE,2024-02-15T02:04:59,2024-02-15T02:07:59,False,538
Magic!,Rude,2024-02-15T02:05:15,2024-02-15T02:08:15,False,10
Wim Sonneveld,Het Dorp,2024-02-15T02:05:38,2024-02-15T02:08:53,False,2
Sailor,Girls Girls Girls,2024-02-15T02:05:51,2024-02-15T02:08:51,False,5
Lady Gaga,Born This Way,2024-02-15T02:06:06,2024-02-15T02:09:06,True,Q
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-15T02:06:05,2024-02-15T02:09:05,False,Sky
Billy Joel,We Didn't Start The Fire,2024-02-15T02:06:48,2024-02-15T02:11:15,False,Veronica
Harry Styles,Late Night Talking,2024-02-15T02:06:05,2024-02-15T02:09:02,False,3
Dua Lipa,HOUDINI,2024-02-15T02:07:48,2024-02-15T02:10:48,True,538
Ellie Goulding,Love Me Like You Do,2024-02-15T02:08:37,2024-02-15T02:11:37,True,Sky
Celine Dion,It's All Coming Back To Me Now,2024-02-15T02:08:59,2024-02-15T02:11:59,True,10
Coldplay,Paradise,2024-02-15T02:08:55,2024-02-15T02:13:32,False,2
The Foundations,Build me up buttercup,2024-02-15T02:09:04,2024-02-15T02:12:00,False,5
Lewis Capaldi,Forget Me,2024-02-15T02:10:09,2024-02-15T02:13:09,False,Q
Anna-Rose Clayton,Did U Notice Me?,2024-02-15T02:10:08,2024-02-15T02:12:46,True,3
3 Doors Down,HERE WITHOUT YOU,2024-02-15T02:11:10,2024-02-15T02:14:10,False,538
Sugababes,Overload,2024-02-15T02:12:21,2024-02-15T02:16:56,True,Veronica
Beatles,Now And Then,2024-02-15T02:11:58,2024-02-15T02:16:01,False,5
Phil Collins,Can't Stop Loving You,2024-02-15T02:12:30,2024-02-15T02:15:30,False,Sky
Status Quo,Rockin' All Over The World,2024-02-15T02:13:32,2024-02-15T02:17:08,False,2
Michael Jackson,Don't Stop 'Till You Get Enough,2024-02-15T02:14:33,2024-02-15T02:17:33,False,10
Noah Kahan,Stick Season,2024-02-15T02:12:50,2024-02-15T02:15:49,False,3
"Marshmello, Pink & Sting",DREAMING,2024-02-15T02:15:06,2024-02-15T02:18:06,False,538
Mark Ambor,Good To Be,2024-02-15T02:14:49,2024-02-15T02:17:49,False,Q
U2,Vertigo,2024-02-15T02:16:19,2024-02-15T02:19:28,False,3
Ramses Shaffy,Laat Me,2024-02-15T02:16:00,2024-02-15T02:21:05,False,5
Douwe Bob,This World Is Our Home,2024-02-15T02:16:36,2024-02-15T02:19:36,False,Sky
Elvin Bishop,Fooled Around And Fell In Love,2024-02-15T02:17:39,2024-02-15T02:22:12,False,Veronica
Wham!,Everything She Wants,2024-02-15T02:16:59,2024-02-15T02:22:02,False,2
Sia,UNSTOPPABLE,2024-02-15T02:17:44,2024-02-15T02:20:44,True,538
Kygo & Selena Gomez,It Ain't Me,2024-02-15T02:17:17,2024-02-15T02:20:17,False,Q
Ed Sheeran,Shivers,2024-02-15T02:19:30,2024-02-15T02:22:30,False,Sky
Katy Perry,Hot 'N Cold,2024-02-15T02:18:28,2024-02-15T02:21:28,True,10
Billie Eilish,What Was I Made For?,2024-02-15T02:19:38,2024-02-15T02:23:14,True,3
Phil Collins,Something Happened On The Way To Heaven,2024-02-15T02:20:56,2024-02-15T02:25:35,False,5
Dotan,LOUDER,2024-02-15T02:21:16,2024-02-15T02:24:16,False,538
Men At Work,Down Under,2024-02-15T02:21:32,2024-02-15T02:24:32,False,Q
Phil Collins,Don't Lose My Number,2024-02-15T02:22:05,2024-02-15T02:25:05,False,10
Luke Combs,Fast Car,2024-02-15T02:22:57,2024-02-15T02:27:21,False,Veronica
Rammstein,Du Hast,2024-02-15T02:22:05,2024-02-15T02:25:58,False,2
Laura Jansen,Use Somebody,2024-02-15T02:23:02,2024-02-15T02:26:02,True,Sky
Douwe Bob,Nothing To Lose,2024-02-15T02:24:12,2024-02-15T02:27:16,False,3
Jax Jones & Calum Scott,WHISTLE,2024-02-15T02:24:34,2024-02-15T02:27:34,False,538
Son Mieux,Tonight,2024-02-15T02:24:49,2024-02-15T02:27:49,False,Q
Soul II Soul,Back To Life,2024-02-15T02:25:28,2024-02-15T02:29:11,False,5
Don Henley,The Boys Of Summer,2024-02-15T02:26:17,2024-02-15T02:29:17,False,Sky
Haddaway,What Is Love,2024-02-15T02:25:56,2024-02-15T02:28:56,False,10
Simon & Garfunkel,The Sound Of Silence,2024-02-15T02:26:02,2024-02-15T02:29:08,False,2
Daryl Hall & John Oates,Kiss On My List,2024-02-15T02:28:29,2024-02-15T02:32:17,False,Veronica
