Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Bryan Adams,Have You Ever Really Loved A Woman,2024-02-04T00:23:28,2024-02-04T00:28:20,False,5
Davina Michelle,Nobody's Perfect,2024-02-04T00:25:39,2024-02-04T00:28:39,True,Sky
Bill Withers,Lovely Day,2024-02-04T00:26:35,2024-02-04T00:30:47,False,2
Luke Combs,Fast Car,2024-02-04T00:28:34,2024-02-04T00:31:34,False,Sky
Heart,All I Wanna Do Is Make Love To You,2024-02-04T00:29:17,2024-02-04T00:33:49,True,Veronica
Madonna,True Blue,2024-02-04T00:28:13,2024-02-04T00:32:30,True,5
The Pointer Sisters,He's So Shy,2024-02-04T00:30:42,2024-02-04T00:34:16,True,2
Kenny Rogers,Lucille,2024-02-04T00:32:37,2024-02-04T00:36:10,False,5
Adele,Set Fire To The Rain,2024-02-04T00:32:03,2024-02-04T00:35:03,True,Sky
Status Quo,What You're Proposing,2024-02-04T00:34:05,2024-02-04T00:38:18,False,Veronica
The Tibbs,Ain't It Funny,2024-02-04T00:34:08,2024-02-04T00:37:26,False,2
Pink,Trustfall,2024-02-04T00:36:09,2024-02-04T00:39:09,True,Sky
Stephanie Struijk,Straks,2024-02-04T00:36:08,2024-02-04T00:38:24,True,5
Racoon,Nickel For Goodbye,2024-02-04T00:39:07,2024-02-04T00:42:56,False,Veronica
Bob Marley & The Wailers,Get Up Stand Up,2024-02-04T00:37:25,2024-02-04T00:40:41,False,2
The 5th Dimension,Aquarius / Let The Sunshine In,2024-02-04T00:38:09,2024-02-04T00:42:54,False,5
Lady Gaga & Bradley Cooper,Shallow,2024-02-04T00:39:54,2024-02-04T00:42:54,True,Sky
Teskey Brothers,Pain And Misery,2024-02-04T00:40:40,2024-02-04T00:43:42,False,2
Nothing But Thieves,Overcome,2024-02-04T00:43:23,2024-02-04T00:46:23,False,Sky
Run Dmc & Jason Nevins,It's Like That,2024-02-04T00:43:40,2024-02-04T00:47:49,False,Veronica
David Soul,Don't Give Up On Us,2024-02-04T00:42:54,2024-02-04T00:46:29,False,5
Tony Toni Tone,If I Had No Loot,2024-02-04T00:43:36,2024-02-04T00:47:37,False,2
Scorpions,Still Loving You,2024-02-04T00:46:26,2024-02-04T00:51:14,False,5
Ben E. King,Stand By Me,2024-02-04T00:46:27,2024-02-04T00:49:27,False,Sky
Herman Brood & His Wild Romance,Saturday Night,2024-02-04T00:48:28,2024-02-04T00:52:06,False,Veronica
Chic,Good Times,2024-02-04T00:47:42,2024-02-04T00:51:18,False,2
Natasha Bedingfield,Unwritten,2024-02-04T00:49:10,2024-02-04T00:52:10,True,Sky
The Hollies,Sorry Suzanne,2024-02-04T00:51:24,2024-02-04T00:54:22,False,5
Red Hot Chili Peppers,Give It Away,2024-02-04T00:53:30,2024-02-04T00:57:21,False,Veronica
Naughty By Nature,O.P.P.,2024-02-04T00:51:27,2024-02-04T00:55:58,False,2
Chef`Special,Miracles,2024-02-04T00:53:13,2024-02-04T00:56:13,False,Sky
Nick & Simon,Rosanne,2024-02-04T00:54:20,2024-02-04T00:56:57,False,5
Marvin Gaye & Kim Weston,It Takes Two,2024-02-04T00:55:54,2024-02-04T00:58:48,False,2
Janis Joplin,Mercedes Benz,2024-02-04T00:56:57,2024-02-04T00:58:46,True,5
Ed Sheeran,Shivers,2024-02-04T00:56:09,2024-02-04T00:59:09,False,Sky
Roxy Music,More Than This,2024-02-04T00:57:49,2024-02-04T01:02:05,False,Veronica
Peter Tosh,Bush Doctor,2024-02-04T00:58:45,2024-02-04T01:02:49,False,2
Roy Orbison,It's Over,2024-02-04T00:58:44,2024-02-04T01:01:29,False,5
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-04T01:01:59,2024-02-04T01:04:59,False,Sky
Smokey Robinson & The Miracles,The Tears Of A Clown,2024-02-04T01:02:21,2024-02-04T01:05:25,False,2
The Pointer Sisters,I'm So Excited,2024-02-04T01:02:19,2024-02-04T01:06:10,True,5
Lenny Kravitz,Are You Gonna Go My Way,2024-02-04T01:04:11,2024-02-04T01:07:41,False,Veronica
Years & Years,King,2024-02-04T01:04:03,2024-02-04T01:07:34,False,3
Lost Frequencies,Lost Radio,2024-02-04T01:04:25,2024-02-04T01:07:25,False,Q
Earth Wind & Fire,Serpentine Fire,2024-02-04T01:05:23,2024-02-04T01:09:11,False,2
Charlie Puth,One Call Away,2024-02-04T01:04:31,2024-02-04T01:07:31,False,Sky
Michael Jackson,Billie Jean,2024-02-04T01:05:45,2024-02-04T01:08:45,False,10
Bryan Ferry,The Price Of Love,2024-02-04T01:06:00,2024-02-04T01:09:27,False,5
Nothing To Lose,Douwe Bob,2024-02-04T01:07:46,2024-02-04T01:10:46,False,Sky
Lionel Richie,All Night Long,2024-02-04T01:08:13,2024-02-04T01:12:30,False,Veronica
Nothing But Thieves,Overcome,2024-02-04T01:07:32,2024-02-04T01:11:06,False,3
Randy Crawford,Same old story (same old song),2024-02-04T01:09:04,2024-02-04T01:13:11,False,2
The Cats,Scarlet Ribbons,2024-02-04T01:09:33,2024-02-04T01:12:47,False,5
Britney Spears,Oops! I Did It Again,2024-02-04T01:10:29,2024-02-04T01:13:29,True,10
Loreen,Euphoria,2024-02-04T01:10:42,2024-02-04T01:13:42,True,Sky
Iggy Pop,Lust For Life,2024-02-04T01:12:45,2024-02-04T01:17:55,False,Veronica
VOF De Kunst,Beter Dan Dit,2024-02-04T01:12:47,2024-02-04T01:15:59,False,5
Gloria Gaynor,Never Can Say Goodbye,2024-02-04T01:13:12,2024-02-04T01:16:12,False,2
Goldkimono,Money In My Head,2024-02-04T01:13:04,2024-02-04T01:16:12,False,3
Belinda Carlisle,Heaven Is A Place On Earth,2024-02-04T01:13:47,2024-02-04T01:16:47,True,Sky
Supertramp,Dreamer,2024-02-04T01:14:03,2024-02-04T01:17:03,False,10
J. Blackfoot,Taxi,2024-02-04T01:16:09,2024-02-04T01:20:01,False,2
Miley Cyrus,Angels Like You,2024-02-04T01:16:12,2024-02-04T01:19:28,True,3
Barry White,You See The Trouble With Me,2024-02-04T01:15:58,2024-02-04T01:19:26,False,5
Son Mieux,Tonight,2024-02-04T01:17:40,2024-02-04T01:20:40,False,Sky
Ace Of Base,All That She Wants,2024-02-04T01:17:37,2024-02-04T01:20:37,False,10
Dido,Thank You,2024-02-04T01:18:03,2024-02-04T01:21:41,True,Veronica
Lois Lane,I Wanna Be,2024-02-04T01:19:16,2024-02-04T01:23:30,True,5
Miss Montreal,Door De Wind,2024-02-04T01:20:54,2024-02-04T01:23:54,True,10
Ready For The World,Oh Sheila,2024-02-04T01:20:07,2024-02-04T01:23:43,False,2
Maneskin,The Loneliest,2024-02-04T01:22:13,2024-02-04T01:25:13,False,Sky
Son Mieux,Multicolor,2024-02-04T01:22:51,2024-02-04T01:26:18,False,Veronica
Inxs,Original Sin,2024-02-04T01:23:46,2024-02-04T01:26:46,False,10
Four Tops,It's The Same Old Song,2024-02-04T01:23:43,2024-02-04T01:26:26,False,2
Liquido,Narcotic,2024-02-04T01:23:13,2024-02-04T01:26:58,False,3
Hall & Oates,Kiss On My List,2024-02-04T01:23:22,2024-02-04T01:27:10,False,5
Katy Perry,Hot And Cold,2024-02-04T01:25:30,2024-02-04T01:28:30,True,Sky
Poco,Call It Love,2024-02-04T01:27:23,2024-02-04T01:31:39,False,Veronica
Lisa Lisa & Cult Jam with Full Force,I Wonder If I Take You Home,2024-02-04T01:26:28,2024-02-04T01:29:49,False,2
Purple Disco Machine,Substitution (Feat. Kungs),2024-02-04T01:26:56,2024-02-04T01:29:55,False,3
Eric Clapton,Layla (Unplugged),2024-02-04T01:27:52,2024-02-04T01:30:52,False,10
Bob Seger,Mainstreet,2024-02-04T01:27:16,2024-02-04T01:30:57,False,5
Ronan Keating,When You Say Nothing At All,2024-02-04T01:28:16,2024-02-04T01:31:16,False,Sky
Multibeat ft. Joya Mooi,Don't Count Me In,2024-02-04T01:29:54,2024-02-04T01:33:12,False,2
Blackstreet & Dr Dre,No Diggity,2024-02-04T01:31:40,2024-02-04T01:35:52,False,Veronica
Di-Rect,My Blood,2024-02-04T01:29:53,2024-02-04T01:33:38,False,3
Dua Lipa,Houdini,2024-02-04T01:32:22,2024-02-04T01:35:22,True,Sky
Maitre Gims,J'me Tire,2024-02-04T01:32:11,2024-02-04T01:35:11,False,10
Trammps,Hold Back The Night,2024-02-04T01:33:11,2024-02-04T01:36:28,False,2
Adele,Rumour Has It,2024-02-04T01:34:07,2024-02-04T01:37:49,True,3
Dean Lewis,Be Alright,2024-02-04T01:35:28,2024-02-04T01:38:28,False,Sky
Derek & The Dominos,Layla,2024-02-04T01:35:57,2024-02-04T01:40:55,False,Veronica
Joe Dolan,Make Me An Island,2024-02-04T01:34:50,2024-02-04T01:37:43,False,5
Cutting Crew,(I Just) Died In Your Arms Tonight,2024-02-04T01:36:23,2024-02-04T01:39:23,False,10
Angie Stone,No more rain (In this cloud),2024-02-04T01:36:22,2024-02-04T01:40:34,False,2
Goldband,Noodgeval,2024-02-04T01:37:53,2024-02-04T01:41:25,False,3
Charlie Rich,The Most Beautiful Girl,2024-02-04T01:37:45,2024-02-04T01:40:17,False,5
Midnight Oil,Beds Are Burning,2024-02-04T01:38:36,2024-02-04T01:41:36,False,Sky
G'race,Dr. Rythm,2024-02-04T01:40:11,2024-02-04T01:43:31,False,5
Lucie Silvas,Breathe In,2024-02-04T01:40:38,2024-02-04T01:43:38,True,10
Taylor Swift,Cruel Summer,2024-02-04T01:41:46,2024-02-04T01:44:42,True,Veronica
Imagination,Changes,2024-02-04T01:40:34,2024-02-04T01:44:40,False,2
Anne-Marie Shania Twain,Unhealthy,2024-02-04T01:42:44,2024-02-04T01:45:44,True,Sky
Mumford & Sons,Roll Away Your Stone,2024-02-04T01:43:02,2024-02-04T01:47:27,False,3
Jackie Wilson,Reet Petite,2024-02-04T01:44:22,2024-02-04T01:47:22,False,10
Donovan,Hurdy Gurdy Man,2024-02-04T01:43:39,2024-02-04T01:46:54,False,5
Acda & De Munnik,Morgen Wordt Fantastisch,2024-02-04T01:45:30,2024-02-04T01:48:30,False,Sky
Simple Minds,Don't You Forget About Me,2024-02-04T01:46:04,2024-02-04T01:50:23,False,Veronica
Boney M,Sunny,2024-02-04T01:44:40,2024-02-04T01:48:38,False,2
Chef'special,Speed Of Light,2024-02-04T01:47:22,2024-02-04T01:50:28,False,3
Michael Bublé,Home,2024-02-04T01:46:44,2024-02-04T01:50:29,False,5
John Legend,Love Me Now,2024-02-04T01:48:11,2024-02-04T01:51:11,False,Sky
Sheppard,Coming Home,2024-02-04T01:47:12,2024-02-04T01:50:12,False,10
Robbie Williams,She's The One,2024-02-04T01:50:37,2024-02-04T01:54:56,False,Veronica
Sharon Redd,In The Name Of Love,2024-02-04T01:48:37,2024-02-04T01:52:42,False,2
Umberto Tozzi,Gloria,2024-02-04T01:50:21,2024-02-04T01:54:43,False,5
Prince,Diamonds And Pearls,2024-02-04T01:50:45,2024-02-04T01:53:45,False,10
Dotan,Home,2024-02-04T01:51:39,2024-02-04T01:54:39,False,Sky
Lionel Richie,You Are,2024-02-04T01:52:49,2024-02-04T01:57:49,False,2
John Parr,St. Elmo's Fire (Man In Motion),2024-02-04T01:54:46,2024-02-04T01:57:46,False,10
Joe South,Games People Play,2024-02-04T01:54:43,2024-02-04T01:58:10,False,5
Janieck,Feel The Love,2024-02-04T01:55:59,2024-02-04T01:58:59,False,Sky
Jamie Lidell,Another Day,2024-02-04T01:56:25,2024-02-04T01:59:26,False,Veronica
KISS,I Was Made For Loving You,2024-02-04T01:54:39,2024-02-04T01:58:38,False,3
Peaches & Herb,Reunited,2024-02-04T01:57:41,2024-02-04T02:01:39,False,2
Hans Vermeulen,Hilde,2024-02-04T01:58:08,2024-02-04T02:01:57,False,5
Steve Miller Band,Abracadabra,2024-02-04T02:01:12,2024-02-04T02:04:48,False,Veronica
Douwe Bob,Nothing To Lose,2024-02-04T01:59:38,2024-02-04T02:02:42,False,3
Lewis Capaldi,Wish You The Best,2024-02-04T02:01:43,2024-02-04T02:04:43,False,Sky
Fleetwood Mac,Everywhere,2024-02-04T02:01:24,2024-02-04T02:04:24,False,10
The Golden Earrings,Just A Little Bit Of Peace In My Heart,2024-02-04T02:02:17,2024-02-04T02:07:37,False,5
The Four Seasons,Beggin,2024-02-04T02:02:21,2024-02-04T02:05:07,False,2
Kelly Clarkson,Breakaway,2024-02-04T02:05:07,2024-02-04T02:08:07,True,Sky
Jason Mraz,Have It All,2024-02-04T02:04:41,2024-02-04T02:07:41,False,10
Moloko,Sing It Back,2024-02-04T02:05:15,2024-02-04T02:08:49,False,Veronica
Menno Barreveld,Het Beste Van Tomorrowland,2024-02-04T02:05:19,2024-02-04T02:08:19,False,Q
Deborah Cox,Sentimental,2024-02-04T02:05:02,2024-02-04T02:09:26,False,2
Justin Timberlake,What Goes Around... Comes Around,2024-02-04T02:05:28,2024-02-04T02:09:27,False,3
Leo Sayer,Long Tall Glasses,2024-02-04T02:07:30,2024-02-04T02:10:31,False,5
Ronde,Break My Heart,2024-02-04T02:08:57,2024-02-04T02:11:57,True,Sky
Simply Red,Fairground,2024-02-04T02:08:26,2024-02-04T02:11:26,False,10
Di Rect,90's Kid,2024-02-04T02:09:33,2024-02-04T02:12:50,False,Veronica
Lauryn Hill,Every Ghetto| Every City,2024-02-04T02:09:31,2024-02-04T02:14:45,True,2
Teddy Swims,Lose Control,2024-02-04T02:09:25,2024-02-04T02:12:53,False,3
Crowded House,Don't Dream It's Over,2024-02-04T02:10:38,2024-02-04T02:14:26,False,5
Sam Hunt,Take Your Time,2024-02-04T02:12:06,2024-02-04T02:15:06,False,Sky
Pink Floyd,Another Brick In The Wall,2024-02-04T02:12:51,2024-02-04T02:15:51,False,10
Sister Sledge,We Are Family,2024-02-04T02:14:07,2024-02-04T02:17:32,True,Veronica
Rod Stewart & Jools Holland,Almost Like Being In Love,2024-02-04T02:14:21,2024-02-04T02:17:00,False,5
Dan Hartman,Relight My Fire,2024-02-04T02:14:48,2024-02-04T02:18:32,False,2
Anna-Rose Clayton,Did U Notice Me?,2024-02-04T02:14:31,2024-02-04T02:17:09,True,3
Bill Medley & Jennifer Warnes,The Time Of My Life,2024-02-04T02:16:06,2024-02-04T02:19:06,False,Sky
Black Eyed Peas,Where Is The Love,2024-02-04T02:15:53,2024-02-04T02:18:53,False,10
Boney M,Daddy Cool,2024-02-04T02:17:02,2024-02-04T02:20:31,False,5
Cock Robin,Thought You Were On My Side,2024-02-04T02:18:25,2024-02-04T02:22:39,False,Veronica
Elbow,One Day Like This,2024-02-04T02:17:09,2024-02-04T02:20:57,False,3
Rick James & The Temptations,Standing On The Top,2024-02-04T02:18:30,2024-02-04T02:22:18,False,2
Post Malone,Chemical,2024-02-04T02:20:41,2024-02-04T02:23:41,False,Sky
Bryan Adams,Somebody,2024-02-04T02:19:43,2024-02-04T02:22:43,False,10
Henk Westbroek,Waar Ze Loopt Te Wandelen,2024-02-04T02:20:27,2024-02-04T02:24:46,False,5
Incognito & Jocelyn Brown,Always There,2024-02-04T02:22:57,2024-02-04T02:26:30,False,Veronica
Alexander O'Neal,Fake,2024-02-04T02:22:22,2024-02-04T02:26:18,False,2
Olivia Rodrigo,good 4 u,2024-02-04T02:22:06,2024-02-04T02:25:02,True,3
Total Touch,Somebody Else's Lover,2024-02-04T02:23:37,2024-02-04T02:26:37,True,10
Carly Rae Jepsen,Call Me Maybe,2024-02-04T02:23:43,2024-02-04T02:26:43,True,Sky
Noah Kahan,Stick Season,2024-02-04T02:25:07,2024-02-04T02:28:06,False,3
Stray Cats,Runaway Boys,2024-02-04T02:24:39,2024-02-04T02:27:37,False,5
Panic At The Disco,High Hopes,2024-02-04T02:27:14,2024-02-04T02:30:23,False,Veronica
Nina Simone,My Baby Just Cares For Me,2024-02-04T02:26:19,2024-02-04T02:29:53,True,2
Marc Cohen,Walking In Memphis,2024-02-04T02:26:55,2024-02-04T02:29:55,False,Sky
Madness,One Step Beyond,2024-02-04T02:27:29,2024-02-04T02:30:29,False,10
New Seekers,You Won't Find Another Fool Like Me Babe,2024-02-04T02:28:13,2024-02-04T02:31:29,False,5
Teddy Swims,Lose Control,2024-02-04T02:31:08,2024-02-04T02:34:08,False,Sky
Lost Frequencies Ft. Janieck Devy,Reality,2024-02-04T02:29:55,2024-02-04T02:32:55,False,10
Steve Winwood,While You See A Chance,2024-02-04T02:31:32,2024-02-04T02:35:36,False,Veronica
Gary's Gang,Knock Me Out,2024-02-04T02:29:56,2024-02-04T02:33:23,False,2
Nits,The Tree,2024-02-04T02:31:09,2024-02-04T02:35:03,False,5
Robert Cray Band,Right Next Door,2024-02-04T02:32:32,2024-02-04T02:35:32,False,10
RANI,Amen,2024-02-04T02:33:22,2024-02-04T02:36:50,False,2
Atomic Kitten,Whole Again,2024-02-04T02:34:38,2024-02-04T02:37:38,True,Sky
Beastie Boys,Fight For Your Right,2024-02-04T02:36:05,2024-02-04T02:39:33,False,Veronica
Soft Cell,Tainted Love,2024-02-04T02:34:35,2024-02-04T02:37:13,False,3
Jacques Dutronc,Il Est Cinq Heures| Paris S'éveille,2024-02-04T02:34:57,2024-02-04T02:37:51,False,5
Sophie Ellis Bextor,Murder On The Dancefloor,2024-02-04T02:36:47,2024-02-04T02:39:47,True,10
Weather Girls,It's Raining Men,2024-02-04T02:36:48,2024-02-04T02:40:18,False,2
Cian Ducrot,Heaven,2024-02-04T02:37:39,2024-02-04T02:40:39,False,Sky
Rag 'n Bone Man,Human,2024-02-04T02:37:07,2024-02-04T02:40:24,False,3
John Paul Young,Standing In The Rain,2024-02-04T02:37:52,2024-02-04T02:41:40,False,5
Ian Dury & The Blockheads,Sex & Drugs & Rock & Roll,2024-02-04T02:40:07,2024-02-04T02:43:10,False,Veronica
Queen,Don't Stop Me Now,2024-02-04T02:40:39,2024-02-04T02:43:39,False,10
2Pac,DO FOR LOVE,2024-02-04T02:40:15,2024-02-04T02:44:57,False,2
OSCAR AND THE WOLF,ANGEL FACE,2024-02-04T02:40:21,2024-02-04T02:44:01,False,3
Bronski Beat,Why,2024-02-04T02:41:32,2024-02-04T02:45:29,False,5
Ed Sheeran,Bad Habits,2024-02-04T02:41:26,2024-02-04T02:44:26,False,Sky
Bob Marley,Iron Lion Zion,2024-02-04T02:44:04,2024-02-04T02:47:04,False,10
Kelly Clarkson,Since U Been Gone,2024-02-04T02:44:25,2024-02-04T02:47:33,True,Veronica
Sera,Head Held High,2024-02-04T02:44:17,2024-02-04T02:47:38,True,3
Sheppard,Learning To Fly,2024-02-04T02:45:18,2024-02-04T02:48:18,False,Sky
Chaka Khan,Eye To Eye,2024-02-04T02:44:51,2024-02-04T02:49:29,True,2
The Dave Clark Five,Glad All Over,2024-02-04T02:45:39,2024-02-04T02:48:22,False,5
Douwe Bob,This World Is Our Home,2024-02-04T02:48:29,2024-02-04T02:51:29,False,Sky
Whitney Houston,All At Once,2024-02-04T02:47:08,2024-02-04T02:50:08,True,10
Styx,Babe,2024-02-04T02:48:44,2024-02-04T02:52:45,False,Veronica
Vampire Weekend,A-Punk,2024-02-04T02:47:21,2024-02-04T02:49:37,False,3
Robbie Williams,Eternity,2024-02-04T02:48:19,2024-02-04T02:52:41,False,5
Brothers Johnson,Stomp,2024-02-04T02:49:24,2024-02-04T02:53:27,False,2
Caravan Palace,Mirrors,2024-02-04T02:49:58,2024-02-04T02:52:53,False,3
Ellie Goulding,Love Me Like You Do,2024-02-04T02:51:22,2024-02-04T02:54:22,True,Sky
Onerepublic,Runaway,2024-02-04T02:51:41,2024-02-04T02:54:41,False,10
Maroon 5,Memories,2024-02-04T02:53:01,2024-02-04T02:56:07,False,Veronica
Billy Jo Spears,Blanket On The Ground,2024-02-04T02:52:38,2024-02-04T02:56:08,False,5
Tony Rich Project,Nobody Knows,2024-02-04T02:53:26,2024-02-04T02:57:52,False,2
Loreen,Is It Love,2024-02-04T02:53:00,2024-02-04T02:55:17,True,3
Sera,Head Held High,2024-02-04T02:55:11,2024-02-04T02:58:11,True,Sky
Rene Froger,Alles Kan Een Mens Gelukkig Maken,2024-02-04T02:54:01,2024-02-04T02:57:01,False,10
Novastar,Wrong,2024-02-04T02:57:34,2024-02-04T03:01:08,False,Veronica
The 1975,It's Not Living (If It's Not With You),2024-02-04T02:56:08,2024-02-04T02:59:42,False,3
Harry Klorkestein,O| O| Den Haag,2024-02-04T02:56:08,2024-02-04T03:00:06,False,5
Johnny Kemp,Just Got Paid,2024-02-04T02:57:44,2024-02-04T03:01:14,False,2
Emeli Sande,Read All About It Part III,2024-02-04T02:58:30,2024-02-04T03:01:30,True,Sky
George Michael,Faith,2024-02-04T02:59:59,2024-02-04T03:02:59,False,10
Natalie Imbruglia,Torn,2024-02-04T03:02:06,2024-02-04T03:06:09,True,Veronica
Loreen,Euphoria,2024-02-04T03:02:35,2024-02-04T03:05:35,True,10
Eddy Grant,I Don't Wanna Dance,2024-02-04T03:02:19,2024-02-04T03:05:56,False,2
Dua Lipa,Houdini,2024-02-04T03:02:24,2024-02-04T03:05:29,True,3
Paul Carrack,When You Walk In The Room,2024-02-04T03:02:15,2024-02-04T03:05:47,False,5
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-04T03:06:08,2024-02-04T03:09:08,False,Q
Passenger,Holes,2024-02-04T03:04:24,2024-02-04T03:07:24,False,Sky
Elton John & Kiki Dee,Don't Go Breaking My Heart,2024-02-04T03:05:38,2024-02-04T03:08:38,False,10
Boyz II Men,4 Seasons Of Loneliness,2024-02-04T03:05:51,2024-02-04T03:10:17,False,2
The Killers,Mr. Brightside,2024-02-04T03:05:26,2024-02-04T03:09:07,False,3
The Who,Pictures Of Lily,2024-02-04T03:05:39,2024-02-04T03:08:21,False,5
Stray Cats,Runaway Boys,2024-02-04T03:07:24,2024-02-04T03:10:22,False,Veronica
Davina Michelle,17,2024-02-04T03:07:50,2024-02-04T03:10:50,True,Sky
Dua Lipa,Dance The Night,2024-02-04T03:08:38,2024-02-04T03:11:38,True,Q
Puff Daddy & Faith Evans,I'll Be Missing You,2024-02-04T03:10:01,2024-02-04T03:13:01,False,10
Travis,Sing,2024-02-04T03:10:26,2024-02-04T03:14:14,False,Veronica
Claude,Écoutez-moi,2024-02-04T03:09:55,2024-02-04T03:12:35,False,3
Redbone,The Witch Queen Of New Orleans,2024-02-04T03:08:33,2024-02-04T03:11:17,False,5
Justin Timberlake,Can't Stop The Feeling,2024-02-04T03:10:31,2024-02-04T03:13:31,False,Sky
TLC,Ain't 2 Proud 2 Beg,2024-02-04T03:10:18,2024-02-04T03:14:25,True,2
Danny Vera,DNA,2024-02-04T03:11:12,2024-02-04T03:14:24,False,5
Plain White T'S,Hey There Delilah,2024-02-04T03:11:36,2024-02-04T03:14:36,False,Q
Kane,Rain Down On Me,2024-02-04T03:12:36,2024-02-04T03:15:36,False,10
John Lennon,Instant Karma,2024-02-04T03:14:28,2024-02-04T03:17:45,False,Veronica
Tom Grennan,Don't Break the Heart,2024-02-04T03:12:34,2024-02-04T03:16:14,False,3
Stampeders,Hit The Road Jack,2024-02-04T03:14:27,2024-02-04T03:17:19,False,5
George Michael & Mary J. Blige,As,2024-02-04T03:14:26,2024-02-04T03:17:26,False,Sky
Freeez,I.O.U.,2024-02-04T03:14:25,2024-02-04T03:18:14,False,2
Roxy Dekker,Satisfyer,2024-02-04T03:15:31,2024-02-04T03:18:31,True,Q
Terence Trent D'Arby,Dance Little Sister,2024-02-04T03:16:34,2024-02-04T03:19:34,False,10
Eagle Eye Cherry,Save Tonight,2024-02-04T03:17:15,2024-02-04T03:21:17,False,5
No Doubt,Don't Speak,2024-02-04T03:18:31,2024-02-04T03:22:53,False,Veronica
Swedish House Mafia,One,2024-02-04T03:17:15,2024-02-04T03:19:52,False,3
Lost Frequencies,The Feeling,2024-02-04T03:17:28,2024-02-04T03:20:28,False,Q
Pink,All Out Of Fight,2024-02-04T03:18:54,2024-02-04T03:21:54,True,Sky
Donna Allen,SERIOUS,2024-02-04T03:18:18,2024-02-04T03:22:20,False,2
Puff Daddy & Faith Evans & 112,I'll Be Missing You,2024-02-04T03:20:02,2024-02-04T03:23:02,False,Q
The Farm,All Together Now,2024-02-04T03:20:33,2024-02-04T03:23:33,False,10
Matt Bianco,More Than I Can Bear,2024-02-04T03:20:58,2024-02-04T03:25:17,False,5
George Ezra,Green Green Grass,2024-02-04T03:22:23,2024-02-04T03:25:23,False,Sky
Nik Kershaw,I Won't Let The Sun Go Down On Me,2024-02-04T03:24:20,2024-02-04T03:27:34,False,Veronica
Five Star,Love Take Over,2024-02-04T03:22:25,2024-02-04T03:26:11,False,2
Benson Boone,Beautiful Things,2024-02-04T03:23:34,2024-02-04T03:26:31,False,3
Davina Michelle,17,2024-02-04T03:23:50,2024-02-04T03:26:50,True,Q
Olivia Newton John,Hopelessly Devoted To You,2024-02-04T03:24:21,2024-02-04T03:27:21,True,10
Freda Payne,Band Of Gold,2024-02-04T03:25:25,2024-02-04T03:28:17,False,5
Adam Lambert,Whataya Want From Me,2024-02-04T03:25:16,2024-02-04T03:28:16,False,Sky
Billy Preston,With You I'm Born Again,2024-02-04T03:26:09,2024-02-04T03:29:48,False,2
