Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Ed Sheeran,THINKING OUT LOUD,2024-02-07T00:16:52,2024-02-07T00:19:52,False,538
Post Malone,Enough Is Enough,2024-02-07T00:18:42,2024-02-07T00:21:25,False,3
Rondé,Undecided,2024-02-07T00:19:19,2024-02-07T00:22:19,True,Q
Natalie Imbruglia,Torn,2024-02-07T00:19:21,2024-02-07T00:22:21,True,Sky
Michael Jackson,Off The Wall,2024-02-07T00:20:49,2024-02-07T00:24:55,False,2
The Whispers,And The Beat Goes On,2024-02-07T00:21:04,2024-02-07T00:24:28,False,5
Swedish House Mafia,Save The World,2024-02-07T00:22:00,2024-02-07T00:25:00,False,Q
Moloko,Sing It Back,2024-02-07T00:22:16,2024-02-07T00:25:16,False,10
Lil Nas X,THAT'S WHAT I WANT,2024-02-07T00:23:27,2024-02-07T00:26:27,False,538
Jonas Blue Ft J.P. Cooper,Perfect Strangers,2024-02-07T00:23:17,2024-02-07T00:26:17,False,Sky
Elton John,Sorry Seems To Be The Hardest Word,2024-02-07T00:24:56,2024-02-07T00:28:45,False,2
Baccara,Sorry I'm A Lady,2024-02-07T00:24:33,2024-02-07T00:28:08,False,5
Nothing But Thieves,Overcome,2024-02-07T00:26:27,2024-02-07T00:29:27,False,Sky
Village People,In The Navy,2024-02-07T00:25:45,2024-02-07T00:28:45,False,10
Armin Van Buuren & Goodboy,FOREVER (STAY LIKE THIS),2024-02-07T00:25:50,2024-02-07T00:28:50,False,538
Tate Mcrae,Greedy,2024-02-07T00:26:29,2024-02-07T00:29:29,False,Q
Nits,The Tree,2024-02-07T00:28:03,2024-02-07T00:31:57,False,5
Pink ft. Nate Ruess,Just Give Me A Reason,2024-02-07T00:28:38,2024-02-07T00:32:40,False,2
Olivia Rodrigo,good 4 u,2024-02-07T00:28:17,2024-02-07T00:31:13,True,3
Loreen,IS IT LOVE,2024-02-07T00:28:47,2024-02-07T00:31:47,True,538
Coldplay,Higher Power,2024-02-07T00:28:46,2024-02-07T00:31:46,False,Q
James Blunt,Stay The Night,2024-02-07T00:29:30,2024-02-07T00:32:30,False,10
Bruno Mars,Grenade,2024-02-07T00:29:43,2024-02-07T00:32:43,False,Sky
Onerepublic,RUNAWAY,2024-02-07T00:31:17,2024-02-07T00:34:17,False,538
The Outfield,Your Love,2024-02-07T00:32:40,2024-02-07T00:36:16,False,2
The Bleachers,Tiny Moves,2024-02-07T00:32:03,2024-02-07T00:35:51,False,3
Cats,Lea,2024-02-07T00:31:51,2024-02-07T00:35:26,False,5
Niall Horan,Heaven,2024-02-07T00:33:18,2024-02-07T00:36:18,False,Sky
Pet Shop Boys,West End Girls,2024-02-07T00:32:53,2024-02-07T00:35:53,False,10
Sera & Younotus,I CAN'T BE THE ONLY ONE,2024-02-07T00:33:44,2024-02-07T00:36:44,True,538
Red Hot Chili Peppers,Give It Away,2024-02-07T00:36:11,2024-02-07T00:40:02,False,2
Disciples,On My Mind,2024-02-07T00:35:49,2024-02-07T00:38:55,False,3
Trammps,Love Epidemic,2024-02-07T00:35:27,2024-02-07T00:39:00,False,5
Justin Timberlake,Can't Stop The Feeling,2024-02-07T00:36:20,2024-02-07T00:39:20,False,Sky
Jay Z & Alicia Keys,Empire State Of Mind,2024-02-07T00:36:47,2024-02-07T00:39:47,False,10
Eurythmics,SWEET DREAMS (ARE MADE OF THIS),2024-02-07T00:37:13,2024-02-07T00:40:13,False,538
Van Morrison,Someone Like You,2024-02-07T00:38:56,2024-02-07T00:43:02,False,5
Lost Frequencies & Bastille,Head Down,2024-02-07T00:38:39,2024-02-07T00:41:39,False,Q
Declan McKenna,Mulholland's Dinner and Wine,2024-02-07T00:39:11,2024-02-07T00:42:04,False,3
Pink,All Out Of Fight,2024-02-07T00:40:13,2024-02-07T00:43:13,True,Sky
Roy Orbison,"Oh, Pretty Woman",2024-02-07T00:40:08,2024-02-07T00:43:06,False,2
Ariana Grande,"YES, AND?",2024-02-07T00:40:32,2024-02-07T00:43:32,True,538
The Beatles,Let It Be,2024-02-07T00:41:28,2024-02-07T00:44:28,False,10
"Casso, Raye, D-Block Europe",Prada,2024-02-07T00:41:56,2024-02-07T00:44:06,False,3
George Michael & Mary J Blige,As,2024-02-07T00:42:55,2024-02-07T00:45:55,False,Q
Joe Cocker,With A Little Help From My Friends,2024-02-07T00:42:54,2024-02-07T00:48:08,False,2
Merrilee Rush,Angel Of The Morning,2024-02-07T00:42:57,2024-02-07T00:46:06,False,5
Scooter,WEEKEND,2024-02-07T00:43:29,2024-02-07T00:46:29,False,538
Mathew Wilder,Break My Stride,2024-02-07T00:43:45,2024-02-07T00:46:45,False,Sky
Spice Girls,Stop,2024-02-07T00:45:17,2024-02-07T00:48:17,True,10
Troye Sivan,One Of Your Girls,2024-02-07T00:45:46,2024-02-07T00:48:47,False,3
Pharrell Williams,Happy,2024-02-07T00:46:34,2024-02-07T00:49:34,False,Sky
De Dijk,Wil Je Altijd Van Me Houden,2024-02-07T00:46:04,2024-02-07T00:49:50,False,5
Ronde,LOVE MYSELF,2024-02-07T00:46:54,2024-02-07T00:49:54,True,538
Dean Lewis,Trust Me Mate,2024-02-07T00:46:40,2024-02-07T00:49:40,False,Q
Genesis,Land Of Confusion,2024-02-07T00:48:40,2024-02-07T00:51:40,False,10
Alan Walker,Faded,2024-02-07T00:47:59,2024-02-07T00:51:31,False,2
Twenty One Pilots,Ride,2024-02-07T00:48:42,2024-02-07T00:52:16,False,3
Di-Rect,My Blood,2024-02-07T00:49:31,2024-02-07T00:52:31,False,Q
Ronde,Break My Heart,2024-02-07T00:49:01,2024-02-07T00:52:01,True,Sky
Procol Harum,Grand Hotel,2024-02-07T00:49:44,2024-02-07T00:54:04,False,5
Pussycat Dolls,DON'T CHA,2024-02-07T00:49:54,2024-02-07T00:52:54,True,538
Ed Sheeran,Celestial,2024-02-07T00:52:08,2024-02-07T00:55:08,False,Sky
Ben E. King,Stand By Me,2024-02-07T00:51:27,2024-02-07T00:54:17,False,2
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-07T00:53:11,2024-02-07T00:56:11,False,538
Dean Lewis,How Do I Say Goodbye,2024-02-07T00:53:23,2024-02-07T00:56:23,False,10
Neil Diamond,Cherry Cherry,2024-02-07T00:54:06,2024-02-07T00:56:48,False,5
Muse,Resistance (Albumversie),2024-02-07T00:54:13,2024-02-07T00:59:59,False,2
Blof,DICHTERBIJ DAN OOIT,2024-02-07T00:55:53,2024-02-07T00:58:53,False,538
Lady Gaga,Bad Romance,2024-02-07T00:55:27,2024-02-07T00:58:27,True,Q
Birdy,Skinny Love,2024-02-07T00:55:44,2024-02-07T00:58:44,True,Sky
Talk Talk,It's My Life,2024-02-07T00:56:08,2024-02-07T00:59:08,False,10
Stan Ridgway,Camouflage,2024-02-07T00:56:44,2024-02-07T01:01:43,False,5
Harry Styles,Late Night Talking,2024-02-07T00:59:15,2024-02-07T01:02:15,False,Q
Post Malone,Enough Is Enough,2024-02-07T01:01:23,2024-02-07T01:04:23,False,Sky
Womack & Womack,Teardrops,2024-02-07T01:01:56,2024-02-07T01:04:56,False,10
Golden Earring,Going To The Run,2024-02-07T01:02:16,2024-02-07T01:06:11,False,Veronica
Imagine Dragons,On Top Of The World,2024-02-07T01:02:26,2024-02-07T01:05:38,False,3
Madonna,Cherish,2024-02-07T01:02:17,2024-02-07T01:06:08,True,5
Pink,ALL OUT OF FIGHT,2024-02-07T01:02:03,2024-02-07T01:05:03,True,538
The Beach Boys,Sloop John B,2024-02-07T01:02:18,2024-02-07T01:05:12,False,2
Sia,Cheap Thrills,2024-02-07T01:04:08,2024-02-07T01:07:08,True,Sky
Calvin Harris & Sam Smith,DESIRE,2024-02-07T01:05:22,2024-02-07T01:08:22,False,538
Ed Sheeran,Celestial,2024-02-07T01:04:33,2024-02-07T01:07:33,False,Q
Bastille,Pompei,2024-02-07T01:05:42,2024-02-07T01:08:42,False,10
Duran Duran,Ordinary World,2024-02-07T01:05:10,2024-02-07T01:09:52,False,2
Son Mieux,Tonight,2024-02-07T01:05:36,2024-02-07T01:10:07,False,3
Hollies,Just One Look,2024-02-07T01:06:11,2024-02-07T01:08:38,False,5
U2,Pride,2024-02-07T01:07:20,2024-02-07T01:11:06,False,Veronica
Timbaland & Onerepublic,Apologize,2024-02-07T01:07:56,2024-02-07T01:10:56,False,Q
Mark Ambor,Good To Be,2024-02-07T01:07:31,2024-02-07T01:10:31,False,Sky
The Police,So Lonely,2024-02-07T01:08:37,2024-02-07T01:13:26,False,5
Kensington,DONE WITH IT,2024-02-07T01:08:11,2024-02-07T01:11:11,False,538
Kate Bush,The Man With The Child In HIs Eyes,2024-02-07T01:09:16,2024-02-07T01:12:16,True,10
James Morrison,Wonderful World,2024-02-07T01:09:56,2024-02-07T01:12:56,False,Sky
Coldplay,Hardest Part,2024-02-07T01:11:36,2024-02-07T01:15:58,False,Veronica
Racoon,Oceaan,2024-02-07T01:09:47,2024-02-07T01:12:28,False,2
Adriaan Persons,Dopamine (3fm Talent),2024-02-07T01:10:28,2024-02-07T01:13:14,False,3
London Beat,I've Been Thinking About You,2024-02-07T01:11:50,2024-02-07T01:14:50,False,10
The Police,Message In A Bottle,2024-02-07T01:12:24,2024-02-07T01:16:11,False,2
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-07T01:12:12,2024-02-07T01:15:12,False,538
Ofenbach & Norma Jean Martine,Overdrive,2024-02-07T01:12:40,2024-02-07T01:15:40,False,Q
Yori,Jumping Jack Flash,2024-02-07T01:13:20,2024-02-07T01:16:05,False,3
Oliver Pesch,Heart Attack,2024-02-07T01:13:18,2024-02-07T01:16:51,False,5
Pointer Sisters,I'm So Excited,2024-02-07T01:13:25,2024-02-07T01:16:25,True,Sky
Swedish House Mafia,DON'T YOU WORRY CHILD,2024-02-07T01:15:12,2024-02-07T01:18:12,False,538
Mark Ambor,Good To Be,2024-02-07T01:15:37,2024-02-07T01:18:37,False,Q
U2,City Of Blinding Lights,2024-02-07T01:15:38,2024-02-07T01:18:38,False,10
Michael Jackson,Don't Stop 'till You Get Enough,2024-02-07T01:16:24,2024-02-07T01:20:22,False,Veronica
Frank Sinatra,That's Life,2024-02-07T01:16:06,2024-02-07T01:19:12,False,2
Boney M,Sunny,2024-02-07T01:16:46,2024-02-07T01:20:44,False,5
Di-Rect,MY BLOOD,2024-02-07T01:18:33,2024-02-07T01:21:33,False,538
Bløf,Zoutelande,2024-02-07T01:18:14,2024-02-07T01:21:14,False,Q
Son Mieux,Tonight,2024-02-07T01:17:57,2024-02-07T01:20:57,False,Sky
Outkast,Ms. Jackson,2024-02-07T01:18:09,2024-02-07T01:22:12,False,3
Paul Young,Everytime You Go Away,2024-02-07T01:19:48,2024-02-07T01:22:48,False,10
Harry Styles,As It Was,2024-02-07T01:20:26,2024-02-07T01:23:10,False,Veronica
Johnny Cash,A Thing Called Love,2024-02-07T01:19:17,2024-02-07T01:21:48,False,2
Supertramp,Hide In Your Shell,2024-02-07T01:21:49,2024-02-07T01:28:37,False,2
Bennie Jolink,Hummel Is 't Darp,2024-02-07T01:20:36,2024-02-07T01:23:49,False,5
George Ezra,GREEN GREEN GRASS,2024-02-07T01:22:13,2024-02-07T01:25:13,False,538
Michael Jackson,Bad,2024-02-07T01:21:50,2024-02-07T01:24:50,False,Q
Coldplay Ft Bts,My Universe,2024-02-07T01:22:29,2024-02-07T01:25:29,False,Sky
George Michael & Queen,Somebody To Love,2024-02-07T01:24:09,2024-02-07T01:27:09,False,10
Aerosmith,Pink,2024-02-07T01:24:29,2024-02-07T01:28:24,False,Veronica
UB40,Maybe Tomorrow,2024-02-07T01:23:44,2024-02-07T01:27:05,False,5
Nothing But Thieves,Oh No :: He Said What?,2024-02-07T01:25:22,2024-02-07T01:29:11,False,3
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-07T01:24:55,2024-02-07T01:27:55,False,538
Sera & Younotus,I Can't Be The Only One,2024-02-07T01:26:03,2024-02-07T01:29:03,True,Q
Shakira,Hips Don't Lie,2024-02-07T01:25:35,2024-02-07T01:28:35,True,Sky
The Sweet,Love Is Like Oxygen,2024-02-07T01:27:12,2024-02-07T01:30:55,False,5
Madonna,Into The Groove,2024-02-07T01:28:46,2024-02-07T01:33:28,True,Veronica
Mark Ronson Ft. Bruno Mars,UPTOWN FUNK,2024-02-07T01:27:35,2024-02-07T01:30:35,False,538
Blof,Harder Dan Ik Hebben Kan,2024-02-07T01:28:32,2024-02-07T01:31:32,False,Sky
Billy Joel,Piano Man,2024-02-07T01:29:10,2024-02-07T01:32:10,False,10
Status Quo,Down Down,2024-02-07T01:28:31,2024-02-07T01:32:21,False,2
Avicii,Addicted To You,2024-02-07T01:29:14,2024-02-07T01:31:42,False,3
Taylor Swift,Shake It Off,2024-02-07T01:30:24,2024-02-07T01:33:24,True,Q
Dennis van Aarssen ft. Jeff Franzel,Waiting For Tonight,2024-02-07T01:30:51,2024-02-07T01:33:59,False,5
Douwe Bob,THIS WORLD IS OUR HOME,2024-02-07T01:31:34,2024-02-07T01:34:34,False,538
Arcade Fire,Everything Now (Albumversie),2024-02-07T01:32:18,2024-02-07T01:37:21,False,2
Taylor Swift,Cruel Summer,2024-02-07T01:32:42,2024-02-07T01:35:42,True,Sky
Pink Floyd,Money,2024-02-07T01:34:04,2024-02-07T01:38:03,False,Veronica
Harry Styles,Late Night Talking,2024-02-07T01:32:28,2024-02-07T01:35:25,False,3
Teddy Swims,THE DOOR,2024-02-07T01:34:23,2024-02-07T01:37:23,False,538
Son Mieux,Multicolor,2024-02-07T01:33:59,2024-02-07T01:36:59,False,Q
Boudewijn de Groot,Onder ons,2024-02-07T01:33:49,2024-02-07T01:36:00,False,5
Lucas & Steve,Up Till Dawn (On The Move),2024-02-07T01:35:45,2024-02-07T01:38:45,False,Sky
Clean Bandit Ft. Jess Glynne,Rather Be,2024-02-07T01:34:49,2024-02-07T01:37:49,False,10
Coldplay,Talk,2024-02-07T01:35:33,2024-02-07T01:40:00,False,3
Shocking Blue,Never Marry A Railroad Man,2024-02-07T01:36:01,2024-02-07T01:39:01,False,5
10 CC,I'm Not In Love (Albumversie),2024-02-07T01:37:26,2024-02-07T01:43:25,False,2
Anouk,R U KIDDIN' ME,2024-02-07T01:37:52,2024-02-07T01:40:52,True,538
Starship,Nothing's Gonna Stop Us Now,2024-02-07T01:38:48,2024-02-07T01:41:48,False,Sky
Nick Kamen,Each Time You Break My Heart,2024-02-07T01:38:34,2024-02-07T01:41:34,False,10
Son Mieux,Tonight,2024-02-07T01:38:52,2024-02-07T01:43:24,False,Veronica
The Cure,Close To Me,2024-02-07T01:38:58,2024-02-07T01:42:38,False,5
Loreen,Is It Love,2024-02-07T01:39:59,2024-02-07T01:42:16,True,3
Hannah Mae,Waterdicht,2024-02-07T01:40:49,2024-02-07T01:43:49,True,Q
Claude,ECOUTEZ-MOI,2024-02-07T01:41:28,2024-02-07T01:44:28,False,538
Will Smith,Men In Black,2024-02-07T01:42:51,2024-02-07T01:45:51,False,10
Guns N' Roses,You Could Be Mine,2024-02-07T01:43:17,2024-02-07T01:48:58,False,2
The Fortunes,Seasons In The Sun,2024-02-07T01:42:45,2024-02-07T01:46:25,False,5
David Guetta & Sia,Titanium,2024-02-07T01:43:39,2024-02-07T01:46:39,False,Q
Teddy Swims,Lose Control,2024-02-07T01:43:09,2024-02-07T01:46:09,False,Sky
INXS,New Sensation,2024-02-07T01:44:25,2024-02-07T01:48:04,False,Veronica
Nelly feat. Kelly Rowland,Dilemma,2024-02-07T01:44:15,2024-02-07T01:48:13,False,3
Gabry Ponte & Lum!X Ft. Daddy Dj,WE COULD BE TOGETHER,2024-02-07T01:44:17,2024-02-07T01:47:17,False,538
Krezip & Danny Vera,Make it a Memory,2024-02-07T01:46:35,2024-02-07T01:49:35,False,Sky
Ed Sheeran,Celestial,2024-02-07T01:46:24,2024-02-07T01:49:24,False,10
Bryan Adams,(Everything I Do) I Do It For You,2024-02-07T01:46:22,2024-02-07T01:50:33,False,5
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-07T01:46:40,2024-02-07T01:49:40,True,538
Sl2,On A Ragga Tip,2024-02-07T01:48:41,2024-02-07T01:52:25,False,Veronica
Noah Kahan,Stick Season,2024-02-07T01:48:17,2024-02-07T01:51:17,False,Q
10Cc,The Things We Do For Love,2024-02-07T01:49:53,2024-02-07T01:52:53,False,10
Anouk,R U Kiddin' Me,2024-02-07T01:49:05,2024-02-07T01:52:27,True,2
The Fratellis,Chelsea Dagger,2024-02-07T01:48:16,2024-02-07T01:51:48,False,3
Imagine Dragons,ON TOP OF THE WORLD,2024-02-07T01:50:10,2024-02-07T01:53:10,False,538
Rita Ora,Anywhere,2024-02-07T01:50:04,2024-02-07T01:53:04,True,Sky
Poppys,Isabelle Je t'Aime,2024-02-07T01:50:24,2024-02-07T01:53:34,False,5
Katy Perry & Juicy J,Dark Horse,2024-02-07T01:51:12,2024-02-07T01:54:12,False,Q
Lenny Kravitz,I'll Be Waiting,2024-02-07T01:52:29,2024-02-07T01:56:46,False,Veronica
Goldkimono,Money In My Head,2024-02-07T01:52:03,2024-02-07T01:55:11,False,3
Kane,Rain Down On Me,2024-02-07T01:53:03,2024-02-07T01:56:03,False,10
Di-rect,90s Kid,2024-02-07T01:52:21,2024-02-07T01:55:37,False,2
Golden Earrings,That Day,2024-02-07T01:53:36,2024-02-07T01:56:02,False,5
Britney Spears,BABY ONE MORE TIME,2024-02-07T01:53:16,2024-02-07T01:56:16,True,538
Michael Buble,Haven't Met You Yet,2024-02-07T01:53:35,2024-02-07T01:56:35,False,Sky
Rembrandts,I'll Be There For You,2024-02-07T01:55:54,2024-02-07T01:58:54,False,Q
Beyoncé,Love On Top,2024-02-07T01:55:32,2024-02-07T01:59:59,True,2
Taylor Swift,Blank Space,2024-02-07T01:55:10,2024-02-07T01:59:00,True,3
Toontje Lager,Zoveel Te Doen,2024-02-07T01:55:57,2024-02-07T02:00:09,False,5
Rosa Linn,SNAP,2024-02-07T01:57:47,2024-02-07T02:00:46,True,Veronica
Chef'Special,SPEED OF LIGHT,2024-02-07T01:56:50,2024-02-07T01:59:50,False,538
Duncan  Laurence,Love Don't Hate It,2024-02-07T01:57:32,2024-02-07T02:00:32,False,Sky
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-07T01:58:51,2024-02-07T02:01:51,False,Q
Madonna,Papa Don't Preach,2024-02-07T01:59:53,2024-02-07T02:02:53,True,10
U2 & Mary J Blige,One,2024-02-07T01:59:54,2024-02-07T02:04:15,False,2
Mark Ronson/Bruno Mars,Uptown Funk,2024-02-07T02:01:55,2024-02-07T02:06:25,False,3
Nothing But Thieves,OVERCOME,2024-02-07T02:02:35,2024-02-07T02:05:35,False,538
David Bowie & Pat Metheny Group,This Is Not America,2024-02-07T02:03:35,2024-02-07T02:07:25,False,Veronica
The Equals,Baby Come Back,2024-02-07T02:02:18,2024-02-07T02:04:57,False,5
Meduza & James Carter & Elley Duhe & Fastboy,Bad Memories,2024-02-07T02:04:08,2024-02-07T02:07:08,False,Q
Di-Rect,Soldier On,2024-02-07T02:03:10,2024-02-07T02:06:10,False,Sky
The Corrs,Breathless,2024-02-07T02:04:03,2024-02-07T02:07:03,False,10
Kate Bush,Wuthering Heights,2024-02-07T02:02:18,2024-02-07T02:06:47,True,2
Lou Rawls & Dianne Reeves,Fine Brown Frame,2024-02-07T02:04:54,2024-02-07T02:07:58,False,5
Dua Lipa,HOUDINI,2024-02-07T02:05:54,2024-02-07T02:08:54,True,538
Jessie J,Price Tag,2024-02-07T02:06:38,2024-02-07T02:09:38,True,Sky
André Hazes,'n Vriend,2024-02-07T02:06:39,2024-02-07T02:11:33,False,2
Noah Kahan,Stick Season,2024-02-07T02:06:25,2024-02-07T02:09:24,False,3
Dua Lipa,Houdini,2024-02-07T02:06:42,2024-02-07T02:09:42,True,Q
Carl Douglas,Kung Fu Fighting,2024-02-07T02:07:32,2024-02-07T02:10:32,False,10
TLC,Waterfalls,2024-02-07T02:08:23,2024-02-07T02:11:54,True,Veronica
Foreigner,I WANT TO KNOW WHAT LOVE IS,2024-02-07T02:08:58,2024-02-07T02:11:58,False,538
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-07T02:10:11,2024-02-07T02:13:35,False,3
Douwe Bob,This World Is Our Home,2024-02-07T02:09:23,2024-02-07T02:12:23,False,Sky
Katrina & The Waves,Love Shine A Light,2024-02-07T02:10:25,2024-02-07T02:13:25,False,10
Eros Ramazzotti & Tina Turner,Cose Della Vita,2024-02-07T02:11:02,2024-02-07T02:14:02,False,Q
Jonas Brothers,What A Man Gotta Do,2024-02-07T02:12:18,2024-02-07T02:15:18,False,Sky
Douwe Bob,Nothing To Lose,2024-02-07T02:12:40,2024-02-07T02:15:41,False,Veronica
Danny Vera,The Weight,2024-02-07T02:11:32,2024-02-07T02:15:05,False,2
Mister & Mrs,Million Reasons,2024-02-07T02:11:10,2024-02-07T02:14:23,False,5
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-07T02:12:41,2024-02-07T02:15:41,False,538
Benson Boone,In The Stars,2024-02-07T02:13:16,2024-02-07T02:16:16,False,10
Genesis,No Son Of Mine (Albumversie),2024-02-07T02:15:11,2024-02-07T02:21:46,False,2
Neon Trees,Animal,2024-02-07T02:13:46,2024-02-07T02:17:17,False,3
Thelma Houston,Don't Leave Me This Way,2024-02-07T02:14:24,2024-02-07T02:18:00,True,5
Katy Perry,DARK HORSE,2024-02-07T02:15:38,2024-02-07T02:18:38,True,538
Dimitri Vegas & Like Mike & Tiesto & Dido & W&W,Thank You (Not So Bad),2024-02-07T02:15:28,2024-02-07T02:18:28,False,Q
Bangles,Eternal Flame,2024-02-07T02:15:09,2024-02-07T02:18:09,True,Sky
Rolling Stones,Brown Sugar,2024-02-07T02:15:57,2024-02-07T02:19:44,False,Veronica
Duran Duran,A View To A Kill,2024-02-07T02:16:51,2024-02-07T02:19:51,False,10
Niall Horan,Heaven,2024-02-07T02:17:54,2024-02-07T02:20:54,False,Q
The Last Dinner Party,Sinner,2024-02-07T02:19:04,2024-02-07T02:22:00,False,3
Rondé,UNDECIDED,2024-02-07T02:19:05,2024-02-07T02:22:05,True,538
Onerepublic,Runaway,2024-02-07T02:18:48,2024-02-07T02:21:48,False,Sky
Limp Bizkit,Behind Blue Eyes,2024-02-07T02:20:30,2024-02-07T02:24:59,False,Veronica
Michael Bublé,Lost,2024-02-07T02:17:55,2024-02-07T02:21:35,False,5
Oscar And The Wolf,Angel Face,2024-02-07T02:21:09,2024-02-07T02:24:09,False,Q
Robbie Williams,Angels,2024-02-07T02:20:26,2024-02-07T02:23:26,False,10
BZN,Just An Illusion,2024-02-07T02:21:28,2024-02-07T02:24:42,False,5
Kygo Ft Justin Jesso,Stargazing,2024-02-07T02:21:15,2024-02-07T02:24:15,False,Sky
Green Day,Holiday,2024-02-07T02:21:37,2024-02-07T02:25:31,False,2
Topic & A7S,KERNKRAFT 400 (A BETTER DAY),2024-02-07T02:22:54,2024-02-07T02:25:54,False,538
Starland Vocal Band,Afternoon Delight,2024-02-07T02:24:54,2024-02-07T02:28:04,False,5
Nicki Minaj,Starships,2024-02-07T02:24:35,2024-02-07T02:27:35,True,Q
The Rembrandts,I'll Be There For You,2024-02-07T02:24:26,2024-02-07T02:27:26,False,Sky
Stromae,Alors On Danse,2024-02-07T02:24:48,2024-02-07T02:27:48,False,10
Blof,Harder Dan Ik Hebben Kan,2024-02-07T02:25:33,2024-02-07T02:29:46,False,Veronica
Son Mieux,TONIGHT,2024-02-07T02:25:34,2024-02-07T02:28:34,False,538
Bruno Mars,Grenade,2024-02-07T02:25:29,2024-02-07T02:29:05,False,2
The Clash,Should I Stay Or Should I Go,2024-02-07T02:26:12,2024-02-07T02:29:20,False,3
Acda & De Munnik,Morgen Wordt Fantastisch,2024-02-07T02:27:29,2024-02-07T02:30:29,False,Sky
Albin Lee Meldau,When You're Here,2024-02-07T02:28:00,2024-02-07T02:31:00,False,5
The Spinners,Working My Way Back To You,2024-02-07T02:28:20,2024-02-07T02:31:20,False,10
Kensington,War,2024-02-07T02:29:50,2024-02-07T02:32:45,False,Veronica
John Mayer,Waiting On the World to Change,2024-02-07T02:29:17,2024-02-07T02:32:38,False,3
Mark Morrison,RETURN OF THE MACK,2024-02-07T02:29:53,2024-02-07T02:32:53,False,538
