Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Snelle & Maan,Blijven Slapen,2024-02-20T00:10:54,2024-02-20T00:13:44,False,2
Wies Ft. Noor,Venus,2024-02-20T00:11:52,2024-02-20T00:14:40,False,3
Sixpence None The Richer,Kiss Me,2024-02-20T00:12:43,2024-02-20T00:15:43,False,10
Chris Andrews,Yesterday Man,2024-02-20T00:13:27,2024-02-20T00:15:57,False,5
Bon Jovi,Bed Of Roses,2024-02-20T00:13:34,2024-02-20T00:16:34,False,Sky
The Rolling Stones,Jumping Jack Flash,2024-02-20T00:13:45,2024-02-20T00:17:21,False,2
Claude,ECOUTEZ-MOI,2024-02-20T00:14:27,2024-02-20T00:17:27,False,538
Katy Perry,Roar,2024-02-20T00:14:31,2024-02-20T00:17:31,True,Q
"Lost Frequencies, Bastille",Head Down,2024-02-20T00:14:41,2024-02-20T00:17:32,False,3
Shawn Mendes & Camila Cabello,Señorita,2024-02-20T00:15:54,2024-02-20T00:18:54,False,10
Wim Sonneveld,Aan De Amsterdamse Grachten,2024-02-20T00:15:58,2024-02-20T00:18:33,False,5
Dean Lewis,Trust Me Mate,2024-02-20T00:17:07,2024-02-20T00:20:07,False,Sky
Guus Meeuwis,Dat Komt Door Jou,2024-02-20T00:17:17,2024-02-20T00:22:02,False,2
Sam Feldt Vs. Lucas & Steve,SUMMER ON YOU,2024-02-20T00:17:08,2024-02-20T00:20:08,False,538
Leonard Cohen,Suzanne,2024-02-20T00:18:32,2024-02-20T00:22:21,False,5
Alok & Bebe Rexha,Deep In Your Love,2024-02-20T00:19:32,2024-02-20T00:22:32,False,Q
David Bowie & Mick Jagger,Dancing In The Street,2024-02-20T00:19:06,2024-02-20T00:22:06,False,10
Pink,Runaway,2024-02-20T00:19:59,2024-02-20T00:22:59,True,Sky
Kosheen,Hide You,2024-02-20T00:20:22,2024-02-20T00:25:10,False,3
Eric Clapton,Tears In Heaven,2024-02-20T00:22:22,2024-02-20T00:25:22,False,10
Matthias Reim,Verdammt Ich Lieb' Dich,2024-02-20T00:22:04,2024-02-20T00:25:40,False,2
The Drifters,Save The Last Dance For Me,2024-02-20T00:22:17,2024-02-20T00:24:47,False,5
Di-Rect,MY BLOOD,2024-02-20T00:22:35,2024-02-20T00:25:35,False,538
Live,Overcome,2024-02-20T00:21:55,2024-02-20T00:24:55,False,Q
Fun,Some Nights,2024-02-20T00:22:40,2024-02-20T00:25:40,False,Sky
Searchers,Needles And Pins,2024-02-20T00:24:56,2024-02-20T00:27:08,False,5
Whitney Houston,Didn't We Almost Have It All,2024-02-20T00:25:50,2024-02-20T00:28:50,True,Sky
Bonnie Tyler,Total Eclipse Of The Heart,2024-02-20T00:25:40,2024-02-20T00:30:11,True,2
Imagine Dragons,Wrecked,2024-02-20T00:25:14,2024-02-20T00:28:44,False,3
George Ezra,GREEN GREEN GRASS,2024-02-20T00:26:10,2024-02-20T00:29:10,False,538
Katy Perry Ft. Skip Marley,Chained To The Rhythm,2024-02-20T00:26:48,2024-02-20T00:29:48,True,10
Herman's Hermits,Years May Come Years May Go,2024-02-20T00:27:05,2024-02-20T00:30:42,False,5
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-20T00:28:52,2024-02-20T00:31:52,False,538
Calvin Harris & Sam Smith,Desire,2024-02-20T00:29:33,2024-02-20T00:32:33,False,Q
Hiigo,Tankstation,2024-02-20T00:28:41,2024-02-20T00:31:59,False,3
Master Kg Ft. Nomcebo Zikode,Jerusalema,2024-02-20T00:30:25,2024-02-20T00:33:25,False,Sky
Ashford & Simpson,Solid,2024-02-20T00:30:50,2024-02-20T00:33:50,False,10
The Pogues,Dirty Old Town,2024-02-20T00:30:00,2024-02-20T00:33:44,False,2
Engelbert Humperdinck,Release Me,2024-02-20T00:30:39,2024-02-20T00:33:57,False,5
Rihanna,Please Don't Stop the Music,2024-02-20T00:31:43,2024-02-20T00:36:10,True,3
Boyzone,PICTURE OF YOU,2024-02-20T00:32:05,2024-02-20T00:35:05,False,538
Kensington,Riddles,2024-02-20T00:32:30,2024-02-20T00:35:30,False,Q
Post Malone,Enough Is Enough,2024-02-20T00:33:31,2024-02-20T00:36:31,False,Sky
U2,City Of Blinding Lights,2024-02-20T00:34:30,2024-02-20T00:37:30,False,10
Orchestral Manoeuvres In The Dark,Enola Gay,2024-02-20T00:33:36,2024-02-20T00:37:08,False,2
Nancy Sinatra,These Boots Are Made For Walking,2024-02-20T00:33:55,2024-02-20T00:36:41,True,5
Pink,ALL OUT OF FIGHT,2024-02-20T00:35:13,2024-02-20T00:38:13,True,538
Anastacia,I'm Outta Love,2024-02-20T00:36:18,2024-02-20T00:39:18,True,Sky
Dave Berry,Can I Get It From You,2024-02-20T00:36:31,2024-02-20T00:38:59,False,5
Lynyrd Skynyrd,Sweet Home Alabama,2024-02-20T00:37:03,2024-02-20T00:41:45,False,2
Willy William,TROMPETA,2024-02-20T00:38:40,2024-02-20T00:41:40,False,538
Boney M.,Daddy Cool,2024-02-20T00:38:41,2024-02-20T00:41:41,False,10
Joe Cocker,With A Little Help From My Friends,2024-02-20T00:39:05,2024-02-20T00:44:19,False,5
Marshmello & Jonas Brothers,Leave Before You Love Me,2024-02-20T00:39:48,2024-02-20T00:42:48,False,Sky
Son Mieux,Multicolor,2024-02-20T00:39:30,2024-02-20T00:42:58,False,3
Claude,Écoutez-Moi,2024-02-20T00:40:59,2024-02-20T00:43:59,False,Q
Marco Borsato,De Bestemming,2024-02-20T00:41:35,2024-02-20T00:46:03,False,2
Madonna,LIKE A PRAYER,2024-02-20T00:42:19,2024-02-20T00:45:19,True,538
Mark Ambor,Good To Be,2024-02-20T00:42:21,2024-02-20T00:45:21,False,Sky
The Script,If You Could See Me Now,2024-02-20T00:42:15,2024-02-20T00:45:15,False,10
2 Brothers On The 4Th Floor,Never Alone,2024-02-20T00:43:37,2024-02-20T00:46:37,False,Q
Billy Gillies Feat. Hannah Boleyn,Dna (Loving You),2024-02-20T00:42:56,2024-02-20T00:45:38,False,3
Fats Domino,My Girl Josephine,2024-02-20T00:44:03,2024-02-20T00:46:05,False,5
The Shangri-Las,Leader Of The Pack,2024-02-20T00:46:02,2024-02-20T00:48:50,False,5
Benson Boone,BEAUTIFUL THINGS,2024-02-20T00:45:36,2024-02-20T00:48:36,False,538
Eric Carmen,Hungry Eyes,2024-02-20T00:44:52,2024-02-20T00:47:52,False,Sky
Nick Kamen,I Promised Myself,2024-02-20T00:45:50,2024-02-20T00:48:50,False,10
Janis Joplin,Cry Baby,2024-02-20T00:46:03,2024-02-20T00:50:01,True,2
Ed Sheeran,Overpass Graffiti,2024-02-20T00:46:35,2024-02-20T00:50:31,False,3
Teddy Swims,The Door,2024-02-20T00:48:49,2024-02-20T00:51:49,False,Q
Loreen,Is It Love,2024-02-20T00:48:39,2024-02-20T00:51:39,True,Sky
Sonny & Cher,The Beat Goes On,2024-02-20T00:48:49,2024-02-20T00:52:13,False,5
Vengaboys,WE LIKE TO PARTY! (THE VENGABUS),2024-02-20T00:48:34,2024-02-20T00:51:34,False,538
Taylor Dayne,Tell It To My Heart,2024-02-20T00:49:41,2024-02-20T00:52:41,True,10
Robert Plant,Big Log,2024-02-20T00:49:54,2024-02-20T00:54:58,False,2
Queens Of The Stone Age,The Way You Used To Do,2024-02-20T00:50:28,2024-02-20T00:53:52,False,3
Ed Sheeran,Castle On The Hill,2024-02-20T00:50:55,2024-02-20T00:53:55,False,Sky
Frans Halsema,Zondagmiddag Buitenveldert,2024-02-20T00:52:08,2024-02-20T00:54:30,False,5
Dua Lipa,HOUDINI,2024-02-20T00:52:10,2024-02-20T00:55:10,True,538
Madonna,American Pie,2024-02-20T00:53:10,2024-02-20T00:56:10,True,10
Meat Loaf,Paradise By The Dashboard Light (edit),2024-02-20T00:54:52,2024-02-20T01:00:25,False,2
David Rooker,The Sound,2024-02-20T00:54:50,2024-02-20T00:57:49,False,3
Drafi Deutscher,"Marmor, Stein Und Eisen Bricht",2024-02-20T00:54:27,2024-02-20T00:57:05,False,5
Toto,ROSANNA,2024-02-20T00:55:15,2024-02-20T00:58:15,False,538
Rondé,Undecided,2024-02-20T00:54:58,2024-02-20T00:57:58,True,Q
Usher,DJ Got Us Fallin' In Love,2024-02-20T00:55:15,2024-02-20T00:58:15,False,Sky
Ben Cramer,Zai Zai Zai,2024-02-20T00:57:15,2024-02-20T01:00:19,False,5
Guru Josh Project,Infinity 2008,2024-02-20T00:57:57,2024-02-20T01:00:57,False,Q
Lady Gaga,Always Remember Us This Way,2024-02-20T00:57:59,2024-02-20T01:00:59,True,Sky
Bruce Springsteen,Dancing In The Dark,2024-02-20T01:00:18,2024-02-20T01:03:18,False,10
Loreen,IS IT LOVE,2024-02-20T01:01:24,2024-02-20T01:04:24,True,538
Dexys Midnight Runners,Come On Eileen,2024-02-20T01:03:29,2024-02-20T01:07:41,False,Veronica
James Taylor,You've Got A Friend,2024-02-20T01:02:11,2024-02-20T01:06:41,False,2
Jefferson,Baby Take Me In Your Arms,2024-02-20T01:02:23,2024-02-20T01:05:04,False,5
Purple Disco Machine & Kungs,Substitution,2024-02-20T01:03:23,2024-02-20T01:06:23,False,Q
Tom Grennan,Don`t Break The Heart,2024-02-20T01:03:31,2024-02-20T01:06:31,False,Sky
Stromae,Papaoutai,2024-02-20T01:03:34,2024-02-20T01:07:25,False,3
Post Malone,ENOUGH IS ENOUGH,2024-02-20T01:03:36,2024-02-20T01:06:36,False,538
Brooke Fraser,Something In The Water,2024-02-20T01:04:05,2024-02-20T01:07:05,False,10
Frank Sinatra,Fly Me To The Moon,2024-02-20T01:04:55,2024-02-20T01:07:24,False,5
Dua Lipa,Houdini,2024-02-20T01:06:19,2024-02-20T01:09:19,True,Q
Kensington,Bridges,2024-02-20T01:06:33,2024-02-20T01:10:09,False,2
Imagine Dragons,DEMONS,2024-02-20T01:06:23,2024-02-20T01:09:23,False,538
Coldplay Ft Avicii,A Sky Full Of Stars,2024-02-20T01:07:13,2024-02-20T01:10:13,False,Sky
Sash,Ecuador,2024-02-20T01:07:03,2024-02-20T01:10:03,False,10
Janet Jackson & Q Tip & Joni Mitchell,Got 'til It's Gone,2024-02-20T01:08:02,2024-02-20T01:11:44,False,Veronica
Post Malone,Enough Is Enough,2024-02-20T01:07:11,2024-02-20T01:09:54,False,3
Doors,The End (albumversie),2024-02-20T01:07:22,2024-02-20T01:19:08,False,5
Kygo & Ava Max,WHATEVER,2024-02-20T01:10:03,2024-02-20T01:13:03,False,538
Foreigner,I Want To Know What Love Is,2024-02-20T01:09:59,2024-02-20T01:12:59,False,Q
Muse,Uprising (Albumversie),2024-02-20T01:10:15,2024-02-20T01:15:17,False,2
Sam Cooke,Wonderful World,2024-02-20T01:11:36,2024-02-20T01:14:36,False,Sky
Earth Wind & Fire,Boogie Wonderland,2024-02-20T01:10:35,2024-02-20T01:13:35,False,10
Mumford & Sons,I Will Wait,2024-02-20T01:12:04,2024-02-20T01:16:37,False,Veronica
Sam Fender,Seventeen Going Under,2024-02-20T01:10:49,2024-02-20T01:14:43,False,3
Roxette,LISTEN TO YOUR HEART,2024-02-20T01:13:06,2024-02-20T01:16:06,False,538
Flemming & Boef,Champions League,2024-02-20T01:13:38,2024-02-20T01:16:38,False,Q
Ilse Delange,The Great Escape,2024-02-20T01:14:15,2024-02-20T01:17:15,False,10
Ronde,Undecided,2024-02-20T01:14:36,2024-02-20T01:17:14,True,3
Rachel Platten,Fight Song,2024-02-20T01:13:41,2024-02-20T01:16:41,True,Sky
Prince & The Revolution,Raspberry Beret,2024-02-20T01:15:23,2024-02-20T01:18:55,False,2
Purple Disco Machine & Asdis,BEAT OF YOUR HEART,2024-02-20T01:16:56,2024-02-20T01:19:56,False,538
Anne-Marie Shania Twain,Unhealthy,2024-02-20T01:17:01,2024-02-20T01:20:01,True,Sky
Ike & Tina Turner,Nutbush City Limits,2024-02-20T01:17:36,2024-02-20T01:20:31,False,Veronica
Alesso & Zara Larsson,Words,2024-02-20T01:17:23,2024-02-20T01:20:23,False,Q
Kenny Loggins,Footloose,2024-02-20T01:18:10,2024-02-20T01:21:10,False,10
George Michael & Elton John,Don't Let The Sun Go Down On Me,2024-02-20T01:19:47,2024-02-20T01:22:47,False,Sky
Cult,She Sells Sanctuary,2024-02-20T01:20:38,2024-02-20T01:24:50,False,Veronica
Twarres,Wer Bisto,2024-02-20T01:18:50,2024-02-20T01:22:33,False,2
Outkast,Hey Ya!,2024-02-20T01:19:18,2024-02-20T01:23:23,False,3
Marmalade,Lovin' Things,2024-02-20T01:19:22,2024-02-20T01:22:27,False,5
Ed Sheeran,OVERPASS GRAFFITI,2024-02-20T01:20:16,2024-02-20T01:23:16,False,538
Di-Rect,My Blood,2024-02-20T01:20:00,2024-02-20T01:23:00,False,Q
Katrina & The Waves,Love Shine A Light,2024-02-20T01:21:56,2024-02-20T01:24:56,False,10
AC/DC,Highway To Hell,2024-02-20T01:22:27,2024-02-20T01:25:55,False,2
Cat Stevens,I love my dog,2024-02-20T01:22:20,2024-02-20T01:24:35,False,5
Taio Cruz,Dynamite,2024-02-20T01:23:39,2024-02-20T01:26:39,False,Q
Betty Everett,The shoop shoop song (it's in his kiss),2024-02-20T01:24:38,2024-02-20T01:26:54,False,5
Noah Kahan,STICK SEASON,2024-02-20T01:24:00,2024-02-20T01:27:00,False,538
Elton John,Crocodile Rock,2024-02-20T01:24:45,2024-02-20T01:27:45,False,10
Maroon 5,Makes Me Wonder,2024-02-20T01:25:27,2024-02-20T01:28:58,False,Veronica
Justin Bieber,Sorry,2024-02-20T01:25:24,2024-02-20T01:28:24,False,Sky
Claw Boys Claw,Rosie,2024-02-20T01:25:54,2024-02-20T01:30:21,False,2
Jonas Blue,FAST CAR,2024-02-20T01:26:50,2024-02-20T01:29:50,False,538
Taylor Swift,Cruel Summer,2024-02-20T01:27:22,2024-02-20T01:30:22,True,Q
Di-Rect,My Blood,2024-02-20T01:26:43,2024-02-20T01:30:22,False,3
Isley Brothers,Behind A Painted Smile,2024-02-20T01:26:46,2024-02-20T01:29:32,False,5
Luke Combs,Fast Car,2024-02-20T01:28:48,2024-02-20T01:31:48,False,Sky
Bruno Mars,Locked Out Of Heaven,2024-02-20T01:28:34,2024-02-20T01:31:34,False,10
Notorious B.I.G. & Puff Daddy & Mase,Mo Money Mo Problems,2024-02-20T01:29:14,2024-02-20T01:33:24,False,Veronica
Ramses Shaffy & Liesbeth List,Pastorale,2024-02-20T01:30:21,2024-02-20T01:34:40,False,2
Deadmau5,I Remember,2024-02-20T01:30:14,2024-02-20T01:33:33,False,3
The Zombies,She's Not There,2024-02-20T01:29:32,2024-02-20T01:31:56,False,5
Backstreet Boys,EVERYBODY (BACKSTREET'S BACK),2024-02-20T01:30:48,2024-02-20T01:33:48,False,538
Coldplay,Higher Power,2024-02-20T01:30:28,2024-02-20T01:33:28,False,Q
The Crystals,Da Doo Ron Ron,2024-02-20T01:32:07,2024-02-20T01:34:20,False,5
Maroon 5,This Love,2024-02-20T01:32:21,2024-02-20T01:35:21,False,Sky
Rick Astley,Together Forever,2024-02-20T01:32:22,2024-02-20T01:35:22,False,10
Kygo & Ava Max,Whatever,2024-02-20T01:33:54,2024-02-20T01:36:54,False,Q
Racoon,Nickel For Goodbye,2024-02-20T01:34:47,2024-02-20T01:38:36,False,Veronica
Desmond Dekker,It Miek,2024-02-20T01:34:15,2024-02-20T01:36:40,False,5
Son Mieux,TONIGHT,2024-02-20T01:34:34,2024-02-20T01:37:34,False,538
Nelly & Kelly Rowland,Dilemma,2024-02-20T01:35:29,2024-02-20T01:38:29,False,10
Santana,Black Magic Woman,2024-02-20T01:34:33,2024-02-20T01:38:07,False,2
The Script,I Want It All,2024-02-20T01:35:18,2024-02-20T01:38:22,False,3
Lewis Capaldi,Forget Me,2024-02-20T01:35:32,2024-02-20T01:38:32,False,Sky
Scott Walker,Jackie,2024-02-20T01:36:39,2024-02-20T01:39:58,False,5
Bob Marley & The Wailers,No Woman No Cry,2024-02-20T01:38:49,2024-02-20T01:42:52,False,Veronica
Lionel Richie,Hello,2024-02-20T01:38:11,2024-02-20T01:42:18,False,2
Pharrell Williams,HAPPY,2024-02-20T01:38:54,2024-02-20T01:41:54,False,538
Adele,Water Under The Bridge,2024-02-20T01:38:53,2024-02-20T01:41:53,True,Sky
Fleetwood Mac,Go Your Own Way,2024-02-20T01:39:34,2024-02-20T01:42:34,False,10
JET,Are You Gonna Be My Girl,2024-02-20T01:38:26,2024-02-20T01:42:00,False,3
Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,2024-02-20T01:39:56,2024-02-20T01:42:45,False,5
Ed Sheeran,Celestial,2024-02-20T01:39:36,2024-02-20T01:42:36,False,Q
Kings Of Leon,Sex On Fire,2024-02-20T01:42:07,2024-02-20T01:45:30,False,2
Dean Lewis,Trust Me Mate,2024-02-20T01:42:06,2024-02-20T01:45:00,False,3
Silkie,You've Got To Hide Your Love Away,2024-02-20T01:42:43,2024-02-20T01:44:51,False,5
Niels Geusebroek,SAY GOODBYE,2024-02-20T01:42:02,2024-02-20T01:45:02,False,538
Noah Kahan,Stick Season,2024-02-20T01:42:52,2024-02-20T01:45:52,False,Sky
'N Sync,Tearin' Up My Heart,2024-02-20T01:43:03,2024-02-20T01:46:03,False,10
Red Hot Chili Peppers,Dani California,2024-02-20T01:43:22,2024-02-20T01:48:03,False,Veronica
No Doubt,Don't Speak,2024-02-20T01:43:18,2024-02-20T01:46:18,False,Q
George Baker Selection,Little Green Bag,2024-02-20T01:45:01,2024-02-20T01:48:26,False,5
Pink,TRUSTFALL,2024-02-20T01:45:02,2024-02-20T01:48:02,True,538
Metejoor & Hannah Mae,Wat Wil Je Van Mij,2024-02-20T01:45:35,2024-02-20T01:48:54,False,2
Michael Jackson,Bad,2024-02-20T01:45:56,2024-02-20T01:48:56,False,Sky
Paula Abdul,Straight Up,2024-02-20T01:46:31,2024-02-20T01:49:31,True,10
Henk Wijngaard,Met De Vlam In De Pijp,2024-02-20T01:46:51,2024-02-20T01:49:58,False,3
Lost Frequencies & Bastille,Head Down,2024-02-20T01:47:30,2024-02-20T01:50:30,False,Q
Bon Jovi,In These Arms,2024-02-20T01:49:12,2024-02-20T01:53:40,False,Veronica
Pet Shop Boys,West End Girls,2024-02-20T01:48:51,2024-02-20T01:52:47,False,2
The Equals,Baby Come Back,2024-02-20T01:48:19,2024-02-20T01:50:58,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-20T01:48:27,2024-02-20T01:51:27,False,538
Snow Patrol,Shut Your Eyes,2024-02-20T01:50:00,2024-02-20T01:53:16,False,3
Live,Overcome,2024-02-20T01:50:02,2024-02-20T01:53:02,False,Sky
Niall Horan,Heaven,2024-02-20T01:50:44,2024-02-20T01:53:44,False,10
Massiel,La La La,2024-02-20T01:50:55,2024-02-20T01:53:29,False,5
Fleetwood Mac,EVERYWHERE,2024-02-20T01:51:33,2024-02-20T01:54:33,False,538
Justin Timberlake,Selfish,2024-02-20T01:51:37,2024-02-20T01:54:37,False,Q
Taylor Swift,Anti-Hero,2024-02-20T01:54:12,2024-02-20T01:57:12,True,Sky
Ub40 & Chrissie Hynde,Breakfast In Bed,2024-02-20T01:53:44,2024-02-20T01:56:44,False,10
Jacksons,Blame It On The Boogie,2024-02-20T01:54:16,2024-02-20T01:57:45,False,Veronica
Dolly Parton,I Will Always Love You,2024-02-20T01:52:48,2024-02-20T01:55:51,True,2
Merrilee Rush,Angel Of The Morning,2024-02-20T01:53:31,2024-02-20T01:56:40,False,5
Jonas Brothers,Only Human,2024-02-20T01:54:28,2024-02-20T01:57:28,False,Q
Oscar And The Wolf,Angel Face,2024-02-20T01:54:20,2024-02-20T01:57:48,False,3
Metejoor & Hannah Mae,WAT WIL JE VAN MIJ,2024-02-20T01:54:58,2024-02-20T01:57:58,False,538
The Smashing Pumpkins,"Tonight, Tonight",2024-02-20T01:55:49,2024-02-20T02:00:05,False,2
Pink Floyd,Arnold Layne,2024-02-20T01:56:45,2024-02-20T01:59:37,False,5
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-20T01:57:39,2024-02-20T02:00:39,False,Sky
Marc Cohn,Walking In Memphis,2024-02-20T01:56:44,2024-02-20T01:59:44,False,10
Gavin Degraw,Not Over You,2024-02-20T01:57:49,2024-02-20T02:01:26,False,Veronica
Tiesto & Fast Boy,ALL MY LIFE,2024-02-20T01:58:29,2024-02-20T02:01:29,False,538
Tiësto & Fast Boy,All My Life,2024-02-20T01:58:16,2024-02-20T02:01:16,False,Q
Onerepublic,Run,2024-02-20T01:58:00,2024-02-20T02:00:49,False,3
Dion,Runaround Sue,2024-02-20T01:59:42,2024-02-20T02:02:22,False,5
Queen,You Don't Fool Me,2024-02-20T02:02:38,2024-02-20T02:06:29,False,Veronica
Fleetwood Mac,Big Love,2024-02-20T02:02:18,2024-02-20T02:05:53,False,2
Lou Christie,I'm Gonna Make You Mine,2024-02-20T02:02:31,2024-02-20T02:05:10,False,5
Ofenbach & Norma Jean Martine,Overdrive,2024-02-20T02:02:57,2024-02-20T02:05:57,False,Q
Ed Sheeran,American Town,2024-02-20T02:03:02,2024-02-20T02:06:02,False,Sky
Coldplay/Bts,My Universe,2024-02-20T02:03:07,2024-02-20T02:06:21,False,3
Miley Cyrus,FLOWERS,2024-02-20T02:03:58,2024-02-20T02:06:58,True,538
Michael Jackson,Rock With You,2024-02-20T02:03:36,2024-02-20T02:06:36,False,10
Golden Earring,Twilight Zone,2024-02-20T02:06:41,2024-02-20T02:11:19,False,Veronica
Faithless,Insomnia (Albumversie),2024-02-20T02:06:00,2024-02-20T02:14:44,False,2
Jeff Beck,Hi Ho Silver Lining,2024-02-20T02:05:07,2024-02-20T02:07:55,False,5
Of Monsters And Men,Little Talks,2024-02-20T02:05:39,2024-02-20T02:08:39,False,Q
Justin Timberlake,Can't Stop The Feeling,2024-02-20T02:06:24,2024-02-20T02:09:24,False,Sky
Maroon 5,Misery,2024-02-20T02:07:10,2024-02-20T02:10:10,False,10
Lenny Kravitz,Where Are We Running,2024-02-20T02:06:23,2024-02-20T02:08:56,False,3
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-20T02:07:02,2024-02-20T02:10:02,False,538
Vikki Carr,It Must Be Him,2024-02-20T02:07:52,2024-02-20T02:10:39,False,5
Cian Ducrot,I'll Be Waiting,2024-02-20T02:09:40,2024-02-20T02:12:40,False,Q
The Indien,Stay,2024-02-20T02:09:58,2024-02-20T02:13:00,False,3
Reamonn,SUPERGIRL,2024-02-20T02:09:37,2024-02-20T02:12:37,False,538
Douwe Bob,Nothing To Lose,2024-02-20T02:10:21,2024-02-20T02:13:21,False,Sky
Jackie Wilson,Reet Petite,2024-02-20T02:10:35,2024-02-20T02:13:35,False,10
Bob Dylan,The Times They Are A-Changin',2024-02-20T02:10:47,2024-02-20T02:14:00,False,5
Eminem,Lose Yourself,2024-02-20T02:12:59,2024-02-20T02:17:22,False,Veronica
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-20T02:13:28,2024-02-20T02:16:28,False,538
Rihanna,Diamonds,2024-02-20T02:13:24,2024-02-20T02:16:24,True,Sky
Bon Jovi,Bed Of Roses,2024-02-20T02:13:27,2024-02-20T02:16:27,False,10
Pink,All Out Of Fight,2024-02-20T02:12:54,2024-02-20T02:16:23,True,3
Ivy League,Tossing And Turning,2024-02-20T02:13:55,2024-02-20T02:16:21,False,5
Antoon,Blindelings,2024-02-20T02:13:57,2024-02-20T02:16:57,False,Q
Gerry Rafferty,Baker Street,2024-02-20T02:14:36,2024-02-20T02:18:50,False,2
Melee,Built To Last,2024-02-20T02:16:33,2024-02-20T02:20:16,False,3
Web,"Baby, Won't You Leave Me Alone?",2024-02-20T02:16:21,2024-02-20T02:18:50,False,5
Fais Ft. Afrojack,HEY,2024-02-20T02:16:03,2024-02-20T02:19:03,False,538
Axwell & Ingrosso,More Than You Know,2024-02-20T02:16:33,2024-02-20T02:19:33,False,Q
Fleetwood Mac,Everywhere,2024-02-20T02:17:07,2024-02-20T02:20:07,False,Sky
Kiss,Sure Know Something,2024-02-20T02:17:47,2024-02-20T02:21:26,False,Veronica
Lucie Silvas,Breathe In,2024-02-20T02:18:25,2024-02-20T02:21:25,True,10
Goede Doel,Alles Geprobeerd (Albumversie),2024-02-20T02:18:53,2024-02-20T02:25:20,False,2
Crispian St. Peters,The Pied Piper,2024-02-20T02:18:49,2024-02-20T02:21:20,False,5
Dua Lipa,TRAINING SEASON,2024-02-20T02:19:31,2024-02-20T02:22:31,True,538
Lil Nas X,That's What I Want,2024-02-20T02:20:19,2024-02-20T02:22:41,False,3
Madonna,Like A Prayer,2024-02-20T02:20:34,2024-02-20T02:23:34,True,Q
Nothing But Thieves,Overcome,2024-02-20T02:20:36,2024-02-20T02:23:36,False,Sky
Miley Cyrus,Flowers,2024-02-20T02:21:49,2024-02-20T02:25:04,True,Veronica
John Lennon & Plastic Ono Band,Give Peace A Chance,2024-02-20T02:21:19,2024-02-20T02:26:08,False,5
Rock Steady Crew,(Hey You) The Rock Steady Crew,2024-02-20T02:22:09,2024-02-20T02:25:09,False,10
Swedish House Mafia & The Weeknd,MOTH TO A FLAME,2024-02-20T02:23:02,2024-02-20T02:26:02,False,538
Suzan & Freek & Claude,Vas-y (Ga Maar),2024-02-20T02:24:10,2024-02-20T02:27:10,False,Sky
Nothing But Thieves,Oh No :: He Said What?,2024-02-20T02:23:42,2024-02-20T02:27:18,False,3
