Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Charlie Puth,See You Again,2024-02-08T00:36:51,2024-02-08T00:39:51,False,Sky
Hiigo,Tankstation,2024-02-08T00:36:38,2024-02-08T00:39:56,False,3
Patti Smith Group,Because The Night,2024-02-08T00:37:45,2024-02-08T00:41:10,False,2
America,I Need You,2024-02-08T00:37:43,2024-02-08T00:40:46,False,5
Lady Gaga,POKERFACE,2024-02-08T00:38:22,2024-02-08T00:41:22,True,538
Natalie Imbruglia,Torn,2024-02-08T00:38:43,2024-02-08T00:41:43,True,10
Aretha Franklin,Think,2024-02-08T00:40:30,2024-02-08T00:43:30,True,Sky
Sza,Kill Bill,2024-02-08T00:39:37,2024-02-08T00:42:09,False,3
Barbra Streisand,Memory,2024-02-08T00:40:37,2024-02-08T00:44:29,True,5
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-08T00:41:16,2024-02-08T00:44:16,True,538
"Crosby, Stills, Nash & Young",Teach Your Children,2024-02-08T00:41:00,2024-02-08T00:43:52,False,2
Post Malone,Enough Is Enough,2024-02-08T00:42:43,2024-02-08T00:45:43,False,Q
Duncan Laurence,Arcade,2024-02-08T00:42:40,2024-02-08T00:45:40,False,10
Fatima Yamaha,Stray,2024-02-08T00:42:21,2024-02-08T00:45:34,False,3
Anne-Marie Shania Twain,Unhealthy,2024-02-08T00:43:41,2024-02-08T00:46:41,True,Sky
Iron Maiden,Fear Of The Dark,2024-02-08T00:43:57,2024-02-08T00:51:48,False,2
Robert Miles,CHILDREN,2024-02-08T00:44:21,2024-02-08T00:47:21,False,538
Imagine Dragons,Follow You,2024-02-08T00:45:31,2024-02-08T00:48:26,False,3
Supremes,The Happening,2024-02-08T00:44:49,2024-02-08T00:47:37,True,5
Men At Work,Down Under,2024-02-08T00:45:24,2024-02-08T00:48:24,False,Q
Rod Stewart,Da Ya Think I'm Sexy,2024-02-08T00:45:46,2024-02-08T00:48:46,False,10
Tom Grennan,Don`t Break The Heart,2024-02-08T00:46:31,2024-02-08T00:49:31,False,Sky
Frank Boeijen,Koud In Mijn Hart,2024-02-08T00:47:30,2024-02-08T00:51:14,False,5
Nothing But Thieves,WELCOME TO THE DCC,2024-02-08T00:47:11,2024-02-08T00:50:11,False,538
Greta Van Fleet,Highway Tune,2024-02-08T00:48:24,2024-02-08T00:51:25,False,3
Ofenbach & Norma Jean Martine,Overdrive,2024-02-08T00:49:43,2024-02-08T00:52:43,False,Q
Natasha Bedingfield,Unwritten,2024-02-08T00:50:03,2024-02-08T00:53:03,True,10
Katy Perry,LAST FRIDAY NIGHT (T.G.I.F.),2024-02-08T00:50:36,2024-02-08T00:53:36,True,538
Jonas Brothers,Only Human,2024-02-08T00:50:13,2024-02-08T00:53:13,False,Sky
John Mayer,Gravity,2024-02-08T00:51:44,2024-02-08T00:55:49,False,2
Nick Schilder,REALIZE,2024-02-08T00:53:13,2024-02-08T00:56:13,False,538
Mark Ambor,Good To Be,2024-02-08T00:52:23,2024-02-08T00:55:23,False,Q
Krezip,I Would Stay,2024-02-08T00:53:12,2024-02-08T00:56:12,False,Sky
King,Love & Pride,2024-02-08T00:54:10,2024-02-08T00:57:10,False,10
Lona,The Other Woman,2024-02-08T00:54:32,2024-02-08T00:57:41,False,3
Pink Floyd,Hey You,2024-02-08T00:55:36,2024-02-08T01:00:15,False,2
Queen,A KIND OF MAGIC,2024-02-08T00:56:03,2024-02-08T00:59:03,False,538
Train,Drops Of Jupiter (Tell Me),2024-02-08T00:56:33,2024-02-08T00:59:33,False,Q
Dj Snake Ft Justin Bieber,Let Me Love You,2024-02-08T00:57:03,2024-02-08T01:00:03,False,Sky
Simply Red,Fairground,2024-02-08T00:57:31,2024-02-08T01:00:31,False,10
Frank Sinatra,"Theme From New York, New York",2024-02-08T00:57:16,2024-02-08T01:00:41,False,5
P!Nk,Trustfall,2024-02-08T00:59:52,2024-02-08T01:02:52,False,Q
Genesis,Land Of Confusion,2024-02-08T01:02:28,2024-02-08T01:07:12,False,Veronica
Chef'special,Speed Of Light,2024-02-08T01:01:18,2024-02-08T01:04:24,False,3
Eagles,New Kid In Town,2024-02-08T01:02:18,2024-02-08T01:07:23,False,5
Loreen,IS IT LOVE,2024-02-08T01:01:58,2024-02-08T01:04:58,True,538
George Ezra,Green Green Grass,2024-02-08T01:02:36,2024-02-08T01:05:36,False,Sky
George Michael & Elton John,Don't Let The Sun Go Down On Me,2024-02-08T01:02:21,2024-02-08T01:08:08,False,2
Madonna,Open Your Heart,2024-02-08T01:03:36,2024-02-08T01:06:36,True,10
Daft Punk ft. Pharrell & Nile Rodgers,Get Lucky,2024-02-08T01:04:31,2024-02-08T01:08:37,False,3
Miley Cyrus,FLOWERS,2024-02-08T01:04:10,2024-02-08T01:07:10,True,538
Robbie Williams,Advertising Space,2024-02-08T01:05:24,2024-02-08T01:08:24,False,Sky
Kygo & Dean Lewis,Lost Without You,2024-02-08T01:05:51,2024-02-08T01:08:51,False,Q
Coldplay,Viva La Vida,2024-02-08T01:07:20,2024-02-08T01:10:20,False,10
Roxette,How Do You Do,2024-02-08T01:07:31,2024-02-08T01:10:40,False,Veronica
Moody Blues,Ride My See-Saw,2024-02-08T01:07:16,2024-02-08T01:10:55,False,5
The Cure,Friday I'm In Love,2024-02-08T01:08:01,2024-02-08T01:11:37,False,2
The Underdog Project,SUMMER JAM 2003,2024-02-08T01:08:04,2024-02-08T01:11:04,False,538
Loreen,Is It Love,2024-02-08T01:09:07,2024-02-08T01:12:07,True,Q
Mark Ambor,Good To Be,2024-02-08T01:09:41,2024-02-08T01:12:07,False,3
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-08T01:09:57,2024-02-08T01:12:57,False,Sky
Alicia Bridges,I Love The Nightlife,2024-02-08T01:11:11,2024-02-08T01:14:11,True,10
Di-Rect,OMG It's Happening,2024-02-08T01:11:33,2024-02-08T01:14:29,False,Veronica
Andre Hazes,Ik Meen 't,2024-02-08T01:11:05,2024-02-08T01:14:34,False,5
Taylor Swift,CRUEL SUMMER,2024-02-08T01:11:01,2024-02-08T01:14:01,True,538
Ike & Tina Turner,Nutbush City Limits,2024-02-08T01:11:34,2024-02-08T01:14:31,False,2
Fred Again.. & The Blessed Madonna,Marea (We've Lost Dancing),2024-02-08T01:12:04,2024-02-08T01:15:00,False,3
New Radicals,You Get What You Give,2024-02-08T01:12:41,2024-02-08T01:15:41,False,Q
Ellie Goulding,Love Me Like You Do,2024-02-08T01:12:28,2024-02-08T01:15:28,True,Sky
Anouk,GIRL,2024-02-08T01:14:00,2024-02-08T01:17:00,True,538
Rem,Losing My Religion,2024-02-08T01:14:07,2024-02-08T01:17:07,False,10
Police,Walking On The Moon,2024-02-08T01:15:19,2024-02-08T01:19:21,False,Veronica
Bee Gees,Tragedy,2024-02-08T01:14:35,2024-02-08T01:19:38,False,2
Tim Akkerman,Hear Me Out,2024-02-08T01:14:35,2024-02-08T01:18:20,False,5
Armin Van Buuren & Goodboy,FOREVER (STAY LIKE THIS),2024-02-08T01:17:25,2024-02-08T01:20:25,False,538
Tiësto & Fast Boy,All My Life,2024-02-08T01:16:24,2024-02-08T01:19:24,False,Q
Toto,Africa,2024-02-08T01:16:21,2024-02-08T01:19:21,False,Sky
Carpenters,Please Mr. Postman,2024-02-08T01:18:15,2024-02-08T01:21:05,False,5
Danny Vera,Roller Coaster,2024-02-08T01:18:33,2024-02-08T01:21:33,False,10
Beyonce,Crazy In Love,2024-02-08T01:19:22,2024-02-08T01:23:17,True,Veronica
Nickelback,How You Remind Me,2024-02-08T01:18:01,2024-02-08T01:21:43,False,3
Chef'Special,Miracles,2024-02-08T01:18:56,2024-02-08T01:21:56,False,Q
Evanescence,Bring Me To Life,2024-02-08T01:19:39,2024-02-08T01:23:33,False,2
The Weeknd,SAVE YOUR TEARS,2024-02-08T01:20:29,2024-02-08T01:23:29,False,538
Luke Combs,Fast Car,2024-02-08T01:20:38,2024-02-08T01:23:38,False,Sky
OneRepublic,RUNAWAY,2024-02-08T01:21:43,2024-02-08T01:24:03,False,3
George Michael & Queen,Somebody To Love,2024-02-08T01:21:03,2024-02-08T01:26:10,False,5
Antoon,Blindelings,2024-02-08T01:22:32,2024-02-08T01:25:32,False,Q
Dua Lipa,HOUDINI,2024-02-08T01:23:56,2024-02-08T01:26:56,True,538
Jawsh 685 X Jason Derulo,Savage Love (Laxed - Siren Beat) [Clean],2024-02-08T01:24:03,2024-02-08T01:27:03,False,Sky
Journey,Don't Stop Believin',2024-02-08T01:22:59,2024-02-08T01:25:59,False,10
De Dijk,Niemand In De Stad,2024-02-08T01:24:25,2024-02-08T01:29:16,False,Veronica
Michel Fugain,Une Belle Histoire,2024-02-08T01:23:25,2024-02-08T01:26:40,False,2
OSCAR AND THE WOLF,ANGEL FACE,2024-02-08T01:24:03,2024-02-08T01:27:43,False,3
Supertramp,It's Raining Again,2024-02-08T01:26:08,2024-02-08T01:30:32,False,5
Elton John,Circle Of Life,2024-02-08T01:27:05,2024-02-08T01:30:05,False,10
ABBA,Money Money Money,2024-02-08T01:26:38,2024-02-08T01:29:43,False,2
Maneskin,THE LONELIEST,2024-02-08T01:27:01,2024-02-08T01:30:01,False,538
Robbie Williams,Feel,2024-02-08T01:26:46,2024-02-08T01:29:46,False,Q
Ten Sharp,You,2024-02-08T01:26:52,2024-02-08T01:29:52,False,Sky
Handsome Poets,Sky On Fire,2024-02-08T01:30:12,2024-02-08T01:33:41,False,Veronica
Alphabeat,Fascination,2024-02-08T01:28:42,2024-02-08T01:31:45,False,3
Calvin Harris & Sam Smith,Desire,2024-02-08T01:30:18,2024-02-08T01:33:18,False,Q
Ellen Foley,We Belong To The Night,2024-02-08T01:29:51,2024-02-08T01:35:11,True,2
Heatwave,Boogie Nights,2024-02-08T01:30:21,2024-02-08T01:33:58,False,5
Lost Frequencies,THE FEELING,2024-02-08T01:31:11,2024-02-08T01:34:11,False,538
Nothing But Thieves,Overcome,2024-02-08T01:31:08,2024-02-08T01:34:08,False,Sky
Sia,The Greatest,2024-02-08T01:31:53,2024-02-08T01:34:53,True,10
Jungle,Back On 74,2024-02-08T01:31:41,2024-02-08T01:35:10,False,3
Paul Simon,Late In The Evening,2024-02-08T01:33:59,2024-02-08T01:38:01,False,Veronica
Stephanie Struijk,Straks,2024-02-08T01:33:52,2024-02-08T01:36:08,True,5
Teddy Swims,LOSE CONTROL,2024-02-08T01:33:37,2024-02-08T01:36:37,False,538
Gotye Ft Kimbra,Somebody That I Used To Know,2024-02-08T01:34:04,2024-02-08T01:37:04,False,Sky
The Weeknd,Can't Feel My Face,2024-02-08T01:35:01,2024-02-08T01:38:01,False,Q
Phil Collins,Another Day In Paradise,2024-02-08T01:35:12,2024-02-08T01:38:12,False,10
Kings Of Leon,Pyro,2024-02-08T01:35:02,2024-02-08T01:39:12,False,2
Post Malone,Circles,2024-02-08T01:35:14,2024-02-08T01:38:49,False,3
Herb Alpert,This Guy's In Love With You,2024-02-08T01:36:00,2024-02-08T01:39:54,False,5
Coldplay,HIGHER POWER,2024-02-08T01:36:02,2024-02-08T01:39:02,False,538
Robin Schulz & Rita Ora & Tiago Pzk,I'll Be There,2024-02-08T01:38:28,2024-02-08T01:41:28,False,Q
Loreen,Is It Love,2024-02-08T01:38:15,2024-02-08T01:41:15,True,Sky
Liquido,Narcotic,2024-02-08T01:39:02,2024-02-08T01:42:53,False,Veronica
"Lost Frequencies, Bastille",Head Down,2024-02-08T01:38:26,2024-02-08T01:41:17,False,3
Kygo & Ava Max,WHATEVER,2024-02-08T01:39:19,2024-02-08T01:42:19,False,538
Mika,"Relax, Take It Easy",2024-02-08T01:39:53,2024-02-08T01:42:53,False,10
Bruce Springsteen,Human Touch,2024-02-08T01:39:09,2024-02-08T01:44:17,False,2
Colin Blunstone,I Want Some More,2024-02-08T01:39:50,2024-02-08T01:42:51,False,5
Flemming,Automatisch,2024-02-08T01:41:16,2024-02-08T01:44:16,False,Q
Ed Sheeran,Curtains,2024-02-08T01:40:32,2024-02-08T01:43:32,False,Sky
Eric Clapton,I Shot The Sheriff,2024-02-08T01:43:04,2024-02-08T01:46:32,False,Veronica
John Farnham,The Age Of Reason,2024-02-08T01:42:50,2024-02-08T01:47:55,False,5
Natasha Bedingfield,UNWRITTEN,2024-02-08T01:43:10,2024-02-08T01:46:10,True,538
The Commodores,Easy,2024-02-08T01:43:37,2024-02-08T01:46:37,False,10
Starship,We Built This City,2024-02-08T01:45:04,2024-02-08T01:48:04,False,Q
Shawn Mendes,Treat You Better,2024-02-08T01:44:09,2024-02-08T01:47:09,False,Sky
James Blunt,Goodbye My Lover,2024-02-08T01:44:16,2024-02-08T01:48:11,False,2
Toploader,Dancing In The Moonlight,2024-02-08T01:47:21,2024-02-08T01:51:11,False,Veronica
THE WEEKND,In Your Eyes,2024-02-08T01:45:43,2024-02-08T01:49:39,False,3
Noah Kahan,STICK SEASON,2024-02-08T01:46:45,2024-02-08T01:49:45,False,538
Pink,All Out Of Fight,2024-02-08T01:47:17,2024-02-08T01:50:17,True,Sky
Bruno Mars,The Lazy Song,2024-02-08T01:47:38,2024-02-08T01:50:38,False,10
3 Doors Down,Kryptonite,2024-02-08T01:48:08,2024-02-08T01:52:03,False,2
David Garrick,Dear Mrs. Applebee,2024-02-08T01:48:06,2024-02-08T01:50:20,False,5
Pnau & Khalid,THE HARD WAY,2024-02-08T01:49:36,2024-02-08T01:52:36,False,538
The Weeknd,Blinding Lights,2024-02-08T01:50:48,2024-02-08T01:53:48,False,Sky
Matthias Reim,Verdammt Ich Lieb Dich,2024-02-08T01:50:49,2024-02-08T01:53:49,False,10
Marlon Roudette,New Age,2024-02-08T01:50:15,2024-02-08T01:53:27,False,5
Dua Lipa,Houdini,2024-02-08T01:50:50,2024-02-08T01:53:50,True,Q
Peter Gabriel,Sledgehammer,2024-02-08T01:52:24,2024-02-08T01:57:15,False,Veronica
Spinvis,Kom Terug,2024-02-08T01:52:00,2024-02-08T01:55:55,False,2
Benson Boone,Beautiful Things,2024-02-08T01:51:18,2024-02-08T01:54:15,False,3
3 Doors Down,KRYPTONITE,2024-02-08T01:52:07,2024-02-08T01:55:07,False,538
Commodores,Three Times A Lady,2024-02-08T01:53:23,2024-02-08T01:57:01,False,5
Alok & Bebe Rexha,Deep In Your Love,2024-02-08T01:53:51,2024-02-08T01:56:51,False,Q
Rosa Linn,SNAP,2024-02-08T01:53:53,2024-02-08T01:56:53,True,Sky
Joost,Droom Groot,2024-02-08T01:54:14,2024-02-08T01:57:13,False,3
Bonnie Tyler,Total Eclipse Of The Heart,2024-02-08T01:54:32,2024-02-08T01:57:32,True,10
Depeche Mode,Enjoy The Silence,2024-02-08T01:56:02,2024-02-08T02:00:18,False,2
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-08T01:55:46,2024-02-08T01:58:46,False,538
Colbie Caillat,Bubbly,2024-02-08T01:56:56,2024-02-08T01:59:56,True,Sky
Imagine Dragons,Whatever It Takes,2024-02-08T01:57:27,2024-02-08T02:00:47,False,Veronica
Edward Sharpe & The Magnetic Zeros,Home,2024-02-08T01:57:15,2024-02-08T02:00:29,False,3
Aretha Franklin,Chain Of Fools,2024-02-08T01:56:56,2024-02-08T01:59:40,True,5
Tom Odell,Another Love,2024-02-08T01:57:57,2024-02-08T02:00:57,False,Q
Orchestral Manoeuvres In The Dark,Talking Loud And Clear,2024-02-08T01:59:39,2024-02-08T02:03:34,False,5
Racoon,NICKEL FOR GOODBYE,2024-02-08T02:01:00,2024-02-08T02:04:00,False,538
Michael Sembello,Maniac,2024-02-08T02:00:57,2024-02-08T02:03:57,False,10
Will Smith,Gettin' Jiggy Wit It,2024-02-08T02:01:45,2024-02-08T02:05:32,False,Veronica
David Guetta Ft Sam Martin,Dangerous,2024-02-08T02:01:47,2024-02-08T02:04:47,False,Sky
tom petty and the heartbreakers,Learning To Fly,2024-02-08T02:02:22,2024-02-08T02:06:23,False,2
Earth Wind & Fire,And Love Goes On,2024-02-08T02:02:22,2024-02-08T02:06:00,False,5
Tate Mcrae,she's all i wanna be,2024-02-08T02:03:39,2024-02-08T02:07:04,False,3
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-08T02:04:39,2024-02-08T02:07:39,False,538
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-08T02:04:25,2024-02-08T02:07:25,False,Q
Ronde,Break My Heart,2024-02-08T02:05:08,2024-02-08T02:08:08,True,Sky
Fun. Ft. Janelle Monae,We Are Young,2024-02-08T02:04:54,2024-02-08T02:07:54,False,10
Nirvana,Come As You Are,2024-02-08T02:05:32,2024-02-08T02:09:10,False,Veronica
Gary Pucket & Union Gap,Lady Willpower,2024-02-08T02:05:56,2024-02-08T02:08:32,False,5
Alderliefste & Paul De Leeuw,Une Belle Histoire / Een Mooi Verhaal,2024-02-08T02:06:18,2024-02-08T02:10:48,False,2
Michael Jackson,BILLIE JEAN,2024-02-08T02:07:09,2024-02-08T02:10:09,False,538
Coldplay,The Scientist,2024-02-08T02:06:55,2024-02-08T02:09:55,False,Q
Mando Diao,Dance With Somebody,2024-02-08T02:07:06,2024-02-08T02:11:02,False,3
Dean Lewis,Be Alright,2024-02-08T02:08:22,2024-02-08T02:11:22,False,Sky
Klf & Tammy Wynette,Justified & Ancient,2024-02-08T02:09:09,2024-02-08T02:12:09,False,10
Prince,I Would Die 4 U,2024-02-08T02:09:34,2024-02-08T02:12:30,False,Veronica
Earth & Fire,Weekend,2024-02-08T02:08:40,2024-02-08T02:12:08,False,5
Volbeat,Sad Man's Tongue,2024-02-08T02:10:45,2024-02-08T02:13:50,False,2
Chef'Special,SPEED OF LIGHT,2024-02-08T02:10:43,2024-02-08T02:13:43,False,538
Boyzone,Picture Of You,2024-02-08T02:11:34,2024-02-08T02:14:34,False,Sky
Adriaan Persons,Dopamine (3fm Talent),2024-02-08T02:12:15,2024-02-08T02:15:01,False,3
Danny Vera,DNA,2024-02-08T02:12:04,2024-02-08T02:15:16,False,5
Nathan Dawe & Joel Corry & Ella Henderson,0800 Heaven,2024-02-08T02:13:00,2024-02-08T02:16:00,False,Q
Fleetwood Mac,Don't Stop,2024-02-08T02:12:48,2024-02-08T02:15:48,False,10
Crazy Town,Butterfly,2024-02-08T02:13:21,2024-02-08T02:16:55,False,Veronica
Axwell & Ingrosso,MORE THAN YOU KNOW,2024-02-08T02:13:41,2024-02-08T02:16:41,False,538
Eagles,Hotel California,2024-02-08T02:13:52,2024-02-08T02:20:21,False,2
Son Mieux,Tonight,2024-02-08T02:14:39,2024-02-08T02:17:39,False,Sky
Alain Clark,Father And Friend,2024-02-08T02:15:56,2024-02-08T02:18:56,False,10
Luke Combs,Fast Car,2024-02-08T02:15:06,2024-02-08T02:19:30,False,3
Manfred Mann's Earth band,Davy's On The Road Again,2024-02-08T02:15:17,2024-02-08T02:18:48,False,5
Douwe Bob,Nothing To Lose,2024-02-08T02:15:54,2024-02-08T02:18:54,False,Q
Danny Vera,Pressure Makes Diamonds,2024-02-08T02:17:23,2024-02-08T02:20:53,False,Veronica
Di-Rect,MY BLOOD,2024-02-08T02:18:03,2024-02-08T02:21:03,False,538
Skik,'t Giet Zoas 't Giet,2024-02-08T02:18:44,2024-02-08T02:21:36,False,5
John Legend,All Of Me,2024-02-08T02:18:48,2024-02-08T02:21:48,False,Q
Felix Jaehn & Ray Dalton,Call It Love,2024-02-08T02:19:11,2024-02-08T02:22:11,False,Sky
Owen Paul,My Favourite Waste Of Time,2024-02-08T02:19:51,2024-02-08T02:22:51,False,10
George Michael,Outside,2024-02-08T02:21:54,2024-02-08T02:26:39,False,Veronica
The xx,On Hold,2024-02-08T02:20:03,2024-02-08T02:23:46,False,3
Linda Ronstadt,Don't Know Much,2024-02-08T02:21:31,2024-02-08T02:25:03,True,5
Suzan & Freek,SLAPELOOSHEID,2024-02-08T02:21:37,2024-02-08T02:24:37,False,538
R.E.M.,Losing My Religion,2024-02-08T02:21:57,2024-02-08T02:24:57,False,Q
Anastacia,Left Outside Alone,2024-02-08T02:21:47,2024-02-08T02:24:47,True,Sky
4 Non Blondes,What's Up,2024-02-08T02:23:02,2024-02-08T02:26:02,True,10
Duncan Laurence,Skyboy,2024-02-08T02:23:39,2024-02-08T02:27:07,False,3
Sera & Younotus,I CAN'T BE THE ONLY ONE,2024-02-08T02:24:50,2024-02-08T02:27:50,True,538
Rod Stewart,You're In My Heart,2024-02-08T02:23:56,2024-02-08T02:28:26,False,2
Doobie Brothers,What A Fool Believes,2024-02-08T02:25:13,2024-02-08T02:28:54,False,5
Lost Frequencies & Bastille,Head Down,2024-02-08T02:25:28,2024-02-08T02:28:28,False,Q
Bruce Springsteen,I'm On Fire,2024-02-08T02:25:21,2024-02-08T02:28:21,False,Sky
Madness,Night Boat To Cairo,2024-02-08T02:26:43,2024-02-08T02:30:13,False,Veronica
Chic,I Want Your Love,2024-02-08T02:27:13,2024-02-08T02:30:13,False,10
Di-Rect,My Blood,2024-02-08T02:28:10,2024-02-08T02:31:49,False,3
K'Naan,WAVIN' FLAG,2024-02-08T02:27:34,2024-02-08T02:30:34,False,538
Cnco & Little Mix,Reggaetón Lento,2024-02-08T02:28:19,2024-02-08T02:31:19,False,Q
Clean Bandit Ft Anne-Marie,Rockabye,2024-02-08T02:27:45,2024-02-08T02:30:45,False,Sky
Fugees,Killing Me Softly,2024-02-08T02:28:18,2024-02-08T02:32:23,False,2
Tim Dawn,A Maze,2024-02-08T02:28:43,2024-02-08T02:32:25,False,5
