Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-05T00:55:41,2024-02-05T00:58:41,False,538
Robbie Williams,Come Undone,2024-02-05T00:55:51,2024-02-05T00:58:51,False,Sky
First Aid Kit,My Silver Lining,2024-02-05T00:56:24,2024-02-05T00:59:58,True,Veronica
Spice Girls,Wannabe,2024-02-05T00:57:17,2024-02-05T01:00:17,True,10
Doe Maar,1 Nacht Alleen,2024-02-05T00:56:48,2024-02-05T01:00:46,False,5
Måneskin,The Loneliest,2024-02-05T00:57:32,2024-02-05T01:00:32,False,Q
Bruce Springsteen,DANCING IN THE DARK,2024-02-05T00:58:28,2024-02-05T01:01:28,False,538
Lost Frequencies & Zonderling,Crazy,2024-02-05T00:59:45,2024-02-05T01:02:45,False,Sky
Toad The Wet Sprocket,Walk On The Ocean,2024-02-05T01:00:57,2024-02-05T01:03:53,False,Veronica
U2,With Or Without You,2024-02-05T01:01:46,2024-02-05T01:04:46,False,10
Murray Head,Superstar,2024-02-05T01:02:28,2024-02-05T01:06:45,False,5
Felix Jaehn & Ray Dalton,Call It Love,2024-02-05T01:03:24,2024-02-05T01:06:24,False,Q
No Doubt,Just A Girl,2024-02-05T01:03:59,2024-02-05T01:07:24,False,Veronica
Coldplay,Paradise,2024-02-05T01:02:50,2024-02-05T01:07:05,False,3
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-05T01:04:18,2024-02-05T01:07:18,True,538
Daniel Powter,Bad Day,2024-02-05T01:04:04,2024-02-05T01:07:04,False,Sky
Gnarls Barkley,Crazy,2024-02-05T01:05:39,2024-02-05T01:08:39,False,10
Julian Lennon,Too Late For Goodbyes,2024-02-05T01:06:39,2024-02-05T01:10:17,False,5
Kenya Grace,STRANGERS,2024-02-05T01:06:40,2024-02-05T01:09:40,True,538
Son Mieux,Tonight,2024-02-05T01:05:57,2024-02-05T01:08:57,False,Q
Talk Talk,Life's What You Make It,2024-02-05T01:08:01,2024-02-05T01:12:27,False,Veronica
Kenya Grace,Strangers,2024-02-05T01:06:48,2024-02-05T01:09:36,True,3
Ofenbach Ft. Norma Jean Martine,Overdrive,2024-02-05T01:07:47,2024-02-05T01:10:47,False,Sky
The Beatles,Help!,2024-02-05T01:08:38,2024-02-05T01:11:38,False,10
U2,BEAUTIFUL DAY,2024-02-05T01:09:36,2024-02-05T01:12:36,False,538
Manfred Mann,Do Wah Diddy Diddy,2024-02-05T01:10:18,2024-02-05T01:12:39,False,5
Maroon 5,Memories,2024-02-05T01:10:20,2024-02-05T01:13:20,False,Sky
Roxette,Joyride,2024-02-05T01:11:07,2024-02-05T01:14:07,False,10
Benson Boone,Beautiful Things,2024-02-05T01:12:01,2024-02-05T01:14:58,False,3
Backstreet Boys,I Want It That Way,2024-02-05T01:12:06,2024-02-05T01:15:06,False,Q
Post Malone,Chemical,2024-02-05T01:13:35,2024-02-05T01:16:37,False,Veronica
Tim Akkerman,Hear Me Out,2024-02-05T01:12:38,2024-02-05T01:16:23,False,5
"Marshmello, Pink & Sting",DREAMING,2024-02-05T01:13:20,2024-02-05T01:16:20,False,538
Celine Dion,That's The Way It Is,2024-02-05T01:13:30,2024-02-05T01:16:30,True,Sky
Silk Sonic,Leave the Door Open,2024-02-05T01:14:55,2024-02-05T01:18:57,False,3
Maroon 5,Memories,2024-02-05T01:15:03,2024-02-05T01:18:03,False,10
Adele,ROLLING IN THE DEEP,2024-02-05T01:15:59,2024-02-05T01:18:59,True,538
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-05T01:15:40,2024-02-05T01:18:40,False,Q
Ac Dc,Whole Lotta Rosie,2024-02-05T01:17:37,2024-02-05T01:21:14,False,Veronica
Dean Lewis,Trust Me Mate,2024-02-05T01:17:21,2024-02-05T01:20:21,False,Sky
Spargo,You And Me,2024-02-05T01:18:10,2024-02-05T01:21:10,False,10
Jose Feliciano,Che Sara,2024-02-05T01:16:22,2024-02-05T01:19:55,False,5
Shanice,I Love Your Smile,2024-02-05T01:19:49,2024-02-05T01:23:35,True,5
Armin Van Buuren & Goodboy,FOREVER (STAY LIKE THIS),2024-02-05T01:19:38,2024-02-05T01:22:38,False,538
Felix Jaehn & Ray Dalton,Call It Love,2024-02-05T01:20:16,2024-02-05T01:23:16,False,Sky
Cyndi Lauper,Time After Time,2024-02-05T01:21:55,2024-02-05T01:25:55,True,Veronica
Maan & Goldband,STIEKEM,2024-02-05T01:22:06,2024-02-05T01:25:06,True,538
Fugees,Killing Me Softly,2024-02-05T01:22:20,2024-02-05T01:25:20,False,10
Nirvana,Smells Like Teen Spirit,2024-02-05T01:23:04,2024-02-05T01:28:02,False,3
Michael McDonald,Sweet Freedom,2024-02-05T01:23:33,2024-02-05T01:27:38,False,5
Ed Sheeran,Bad Habits,2024-02-05T01:22:50,2024-02-05T01:25:50,False,Q
Nena And Kim Wilde,Anyplace Anywhere Anytime,2024-02-05T01:22:56,2024-02-05T01:25:56,True,Sky
Skunk Anansie,Weak,2024-02-05T01:26:15,2024-02-05T01:29:45,False,Veronica
Noah Kahan,STICK SEASON,2024-02-05T01:25:23,2024-02-05T01:28:23,False,538
Joel Corry & Tom Grennan,Lionheart (Fearless),2024-02-05T01:26:33,2024-02-05T01:29:33,False,Q
Lionel Richie,Hello,2024-02-05T01:26:38,2024-02-05T01:29:38,False,Sky
Brooke Fraser,Something In The Water,2024-02-05T01:26:21,2024-02-05T01:29:21,False,10
Earth & Fire,Love Of Life,2024-02-05T01:27:38,2024-02-05T01:30:46,False,5
Tate Mcrae,greedy,2024-02-05T01:27:55,2024-02-05T01:30:10,False,3
Bruno Mars,LOCKED OUT OF HEAVEN,2024-02-05T01:28:28,2024-02-05T01:31:28,False,538
Bruce Springsteen,The River,2024-02-05T01:29:24,2024-02-05T01:32:24,False,10
White Stripes,Seven Nation Army,2024-02-05T01:30:03,2024-02-05T01:33:53,False,Veronica
Nothing But Thieves,Overcome,2024-02-05T01:30:01,2024-02-05T01:33:01,False,Q
Imagine Dragons,Whatever It Takes,2024-02-05T01:30:45,2024-02-05T01:33:45,False,Sky
Albin Lee Meldau,When You're Here,2024-02-05T01:30:42,2024-02-05T01:33:42,False,5
The Supremes,Baby Love,2024-02-05T01:33:38,2024-02-05T01:36:15,False,5
Calvin Harris Ft. Ellie Goulding,MIRACLE,2024-02-05T01:32:36,2024-02-05T01:35:36,False,538
Jennifer Lopez,Let's Get Loud,2024-02-05T01:33:28,2024-02-05T01:36:28,True,Q
Traveling Wilburys,Handle With Care,2024-02-05T01:34:22,2024-02-05T01:37:39,False,Veronica
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-05T01:34:03,2024-02-05T01:37:03,True,Sky
Modjo,Lady (Hear Me Tonight),2024-02-05T01:34:07,2024-02-05T01:37:07,False,10
Blossoms,Charlemagne,2024-02-05T01:34:03,2024-02-05T01:36:50,False,3
Davina Michelle,17,2024-02-05T01:35:31,2024-02-05T01:38:31,True,538
Tom Grennan,Remind Me,2024-02-05T01:37:23,2024-02-05T01:40:53,False,3
Brotherhood of man,Save Your Kisses,2024-02-05T01:36:15,2024-02-05T01:39:17,False,5
Michael Buble,Everything,2024-02-05T01:36:29,2024-02-05T01:39:29,False,Sky
The Trammps,Disco Inferno,2024-02-05T01:37:40,2024-02-05T01:40:40,False,10
Pink,All Out Of Fight,2024-02-05T01:38:09,2024-02-05T01:41:41,True,Veronica
Usher,YEAH,2024-02-05T01:38:18,2024-02-05T01:41:18,False,538
Frank Boeijen Groep,Hier Komt De Storm,2024-02-05T01:39:13,2024-02-05T01:43:40,False,5
Benson Boone,Beautiful Things,2024-02-05T01:40:17,2024-02-05T01:43:17,False,Q
Lauren Spencer-Smith,Fingers Crossed,2024-02-05T01:39:56,2024-02-05T01:42:56,True,Sky
Rag 'N' Bone Man,Skin,2024-02-05T01:41:25,2024-02-05T01:44:25,False,10
Peter Fox,Haus Am See,2024-02-05T01:42:41,2024-02-05T01:46:16,False,Veronica
Naughty Boy Ft. Sam Smith,La La La,2024-02-05T01:42:03,2024-02-05T01:45:42,False,3
Antoon,BLINDELINGS,2024-02-05T01:42:13,2024-02-05T01:45:13,False,538
Di-Rect,My Blood,2024-02-05T01:42:49,2024-02-05T01:45:49,False,Sky
American Breed,Bend Me Shape Me,2024-02-05T01:43:42,2024-02-05T01:45:52,False,5
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-05T01:43:12,2024-02-05T01:46:12,False,Q
Maxi Priest,Close To You,2024-02-05T01:44:48,2024-02-05T01:47:48,False,10
Sam Smith,STAY WITH ME,2024-02-05T01:44:59,2024-02-05T01:47:59,False,538
Oasis,Whatever,2024-02-05T01:46:44,2024-02-05T01:50:39,False,Veronica
Ed Sheeran,American Town,2024-02-05T01:45:39,2024-02-05T01:48:55,False,3
Barbra Streisand & Céline Dion,Tell Him,2024-02-05T01:45:50,2024-02-05T01:50:40,False,5
Imagine Dragons,Thunder,2024-02-05T01:45:48,2024-02-05T01:48:48,False,Q
Whitney Houston,I Wanna Dance With Somebody,2024-02-05T01:46:21,2024-02-05T01:49:21,True,Sky
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-05T01:47:46,2024-02-05T01:50:46,False,538
Tracy Chapman,Fast Car,2024-02-05T01:48:42,2024-02-05T01:51:42,True,10
Eurythmics,There Must Be An Angel,2024-02-05T01:51:01,2024-02-05T01:54:59,False,Veronica
Van McCoy,The Hustle,2024-02-05T01:50:33,2024-02-05T01:54:15,False,5
Imagine Dragons,ENEMY,2024-02-05T01:50:26,2024-02-05T01:53:26,False,538
Teddy Swims,The Door,2024-02-05T01:50:54,2024-02-05T01:53:54,False,Q
Noah Kahan,Stick Season,2024-02-05T01:51:09,2024-02-05T01:54:09,False,Sky
Rammstein,Du hast,2024-02-05T01:51:42,2024-02-05T01:55:35,False,3
James Blunt,1973,2024-02-05T01:52:40,2024-02-05T01:55:40,False,10
Kevin Lyttle Ft. Spragga Benz,TURN ME ON,2024-02-05T01:53:10,2024-02-05T01:56:10,False,538
Banners,Someone To You,2024-02-05T01:54:04,2024-02-05T01:57:04,False,Sky
Petula Clark,Don't Give Up,2024-02-05T01:54:12,2024-02-05T01:57:14,True,5
Bruce Springsteen,I'm On Fire,2024-02-05T01:54:35,2024-02-05T01:57:35,False,Q
Madonna,Beautiful Stranger,2024-02-05T01:56:19,2024-02-05T02:00:12,True,Veronica
Graffiti6,Stare Into The Sun,2024-02-05T01:55:36,2024-02-05T01:58:56,False,3
Dean Lewis,TRUST ME MATE,2024-02-05T01:56:21,2024-02-05T01:59:21,False,538
Kim Wilde,Cambodia,2024-02-05T01:56:30,2024-02-05T01:59:30,True,10
Nena,99 Luftballons,2024-02-05T01:57:10,2024-02-05T02:01:01,True,5
Claude,Ladada (Mon Dernier Mot),2024-02-05T01:56:47,2024-02-05T01:59:47,False,Q
Anastacia,I'm Outta Love,2024-02-05T01:57:40,2024-02-05T02:00:40,True,Sky
Ub40,Red Red Wine,2024-02-05T02:00:37,2024-02-05T02:03:40,False,Veronica
Adriaan Persons,Dopamine (3fm Talent),2024-02-05T01:59:08,2024-02-05T02:01:54,False,3
Dua Lipa Ft Chris Martin,Homesick,2024-02-05T02:01:06,2024-02-05T02:04:06,False,Sky
Everly Brothers,The Price Of Love,2024-02-05T02:02:26,2024-02-05T02:04:30,False,5
Racoon,NICKEL FOR GOODBYE,2024-02-05T02:02:05,2024-02-05T02:05:05,False,538
P!Nk,All Out Of Fight,2024-02-05T02:02:29,2024-02-05T02:05:29,False,Q
Michael Jackson,Wanna Be Startin' Something,2024-02-05T02:02:04,2024-02-05T02:05:04,False,10
Creedence Clearwater Revival,Bad Moon Rising,2024-02-05T02:02:28,2024-02-05T02:04:48,False,2
Coldplay,Talk,2024-02-05T02:04:40,2024-02-05T02:09:05,False,Veronica
Tears For Fears,Everybody Wants To Rule The World,2024-02-05T02:04:26,2024-02-05T02:08:37,False,5
Bee Gees,To Love Somebody,2024-02-05T02:04:40,2024-02-05T02:07:35,False,2
Swedish House Mafia,Save The World,2024-02-05T02:04:41,2024-02-05T02:08:14,False,3
Loreen,IS IT LOVE,2024-02-05T02:05:43,2024-02-05T02:08:43,True,538
Rondé,Break My Heart,2024-02-05T02:05:58,2024-02-05T02:08:58,True,Q
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-05T02:06:37,2024-02-05T02:09:37,False,Sky
Gotye Ft. Kimbra,Somebody That I Used To Know,2024-02-05T02:06:08,2024-02-05T02:09:08,False,10
Fleetwood Mac,Rhiannon,2024-02-05T02:07:37,2024-02-05T02:11:48,False,2
Son Mieux,Tonight,2024-02-05T02:08:08,2024-02-05T02:12:39,False,3
Toto,ROSANNA,2024-02-05T02:08:06,2024-02-05T02:11:06,False,538
Beverley Craven,Promise Me,2024-02-05T02:09:23,2024-02-05T02:12:23,False,10
Skik,Op Fietse,2024-02-05T02:09:43,2024-02-05T02:13:41,False,Veronica
Raffaela Carra,A Far L'Amore Comincia Tu,2024-02-05T02:08:54,2024-02-05T02:11:34,False,5
Maroon 5,One More Night,2024-02-05T02:09:16,2024-02-05T02:12:16,False,Q
James Morrison,You Give Me Something,2024-02-05T02:09:08,2024-02-05T02:12:08,False,Sky
Men At Work,Down Under,2024-02-05T02:11:39,2024-02-05T02:15:23,False,2
Paul de Leeuw & Simon Keizer,Het Komt Wel Goed,2024-02-05T02:11:33,2024-02-05T02:15:28,False,5
Sera & Younotus,I CAN'T BE THE ONLY ONE,2024-02-05T02:11:56,2024-02-05T02:14:56,True,538
Kygo & Ava Max,Whatever,2024-02-05T02:12:53,2024-02-05T02:15:53,False,Q
Kensington,Bridges,2024-02-05T02:12:43,2024-02-05T02:15:43,False,Sky
Blondie,Heart Of Glass,2024-02-05T02:13:06,2024-02-05T02:16:06,True,10
Free,All Right Now,2024-02-05T02:15:16,2024-02-05T02:19:25,False,Veronica
Mark Ambor,Good To Be,2024-02-05T02:13:40,2024-02-05T02:16:06,False,3
Maroon 5,MEMORIES,2024-02-05T02:14:40,2024-02-05T02:17:40,False,538
Led Zeppelin,Immigrant Song,2024-02-05T02:15:12,2024-02-05T02:17:36,False,2
Bob Marley & The Wailers,Stir It Up,2024-02-05T02:15:25,2024-02-05T02:19:04,False,5
Onerepublic,Runaway,2024-02-05T02:15:45,2024-02-05T02:18:45,False,Q
Michael Jackson,Bad,2024-02-05T02:16:15,2024-02-05T02:19:15,False,Sky
Daniel Powter,Bad Day,2024-02-05T02:16:39,2024-02-05T02:19:39,False,10
Charli XCX,Boom Clap,2024-02-05T02:16:22,2024-02-05T02:19:11,False,3
Ariana Grande,"YES, AND?",2024-02-05T02:17:39,2024-02-05T02:20:39,True,538
Doe Maar,Pa,2024-02-05T02:17:29,2024-02-05T02:20:58,False,2
Michael Jackson,Smooth Criminal,2024-02-05T02:18:15,2024-02-05T02:21:15,False,Q
Miley Cyrus,Midnight Sky,2024-02-05T02:20:21,2024-02-05T02:24:02,True,Veronica
The Last Dinner Party,Nothing Matters,2024-02-05T02:18:47,2024-02-05T02:21:44,False,3
Incognito & Jocelyn Brown,Always There,2024-02-05T02:18:58,2024-02-05T02:22:33,False,5
Lewis Capaldi,Strangers,2024-02-05T02:20:20,2024-02-05T02:23:20,False,Sky
Sydney Youngblood,If Only I Could,2024-02-05T02:20:24,2024-02-05T02:23:24,False,10
Maneskin,THE LONELIEST,2024-02-05T02:20:30,2024-02-05T02:23:30,False,538
ABBA,Summer Night City,2024-02-05T02:21:10,2024-02-05T02:24:45,False,2
Luke Combs,Fast Car,2024-02-05T02:22:02,2024-02-05T02:26:26,False,3
Joe Jackson,Breaking Us In Two,2024-02-05T02:22:25,2024-02-05T02:27:15,False,5
Chef'Special,Speed Of Light,2024-02-05T02:22:14,2024-02-05T02:25:14,False,Q
Teddy Swims,LOSE CONTROL,2024-02-05T02:23:57,2024-02-05T02:26:57,False,538
Natalie Imbruglia,Torn,2024-02-05T02:24:03,2024-02-05T02:27:03,True,Sky
Alanis Morissette,Ironic,2024-02-05T02:23:53,2024-02-05T02:26:53,True,10
Joy Division,Love Will Tear Us Apart,2024-02-05T02:25:09,2024-02-05T02:28:35,False,Veronica
Paul Simon,Homeless,2024-02-05T02:24:33,2024-02-05T02:28:20,False,2
Mike Posner & Seeb,I Took A Pill In Ibiza (Seeb Remix),2024-02-05T02:25:24,2024-02-05T02:28:24,False,Q
Gala,FREED FROM DESIRE,2024-02-05T02:27:22,2024-02-05T02:30:22,True,538
Elton John,Crocodile Rock,2024-02-05T02:27:27,2024-02-05T02:30:27,False,10
FATBOY SLIM,Rockafeller Skank,2024-02-05T02:26:13,2024-02-05T02:30:11,False,3
Continental Uptight Band,Please Sing A Song For Us,2024-02-05T02:27:18,2024-02-05T02:29:49,False,5
Cian Ducrot,I'll Be Waiting,2024-02-05T02:28:33,2024-02-05T02:31:33,False,Q
Shawn Mendes,Mercy,2024-02-05T02:27:54,2024-02-05T02:30:54,False,Sky
Daft Punk,One More Time,2024-02-05T02:28:56,2024-02-05T02:32:49,False,Veronica
Talking Heads,Slippery People (Live),2024-02-05T02:28:21,2024-02-05T02:32:21,False,2
Tim Dawn,A Maze,2024-02-05T02:29:42,2024-02-05T02:33:24,False,5
Nothing But Thieves,Overcome,2024-02-05T02:31:20,2024-02-05T02:34:20,False,Sky
Felix Jaehn Feat. Jasmine Thompson,Ain't Nobody (Loves Me Better),2024-02-05T02:31:16,2024-02-05T02:34:16,False,10
Amy Winehouse,Rehab,2024-02-05T02:31:32,2024-02-05T02:35:05,True,3
Douwe Bob,Nothing To Lose,2024-02-05T02:31:30,2024-02-05T02:34:30,False,Q
Queen,We Are The Champions,2024-02-05T02:33:14,2024-02-05T02:36:13,False,Veronica
George Michael,Faith,2024-02-05T02:32:18,2024-02-05T02:35:24,False,2
Dua Lipa,HOUDINI,2024-02-05T02:33:34,2024-02-05T02:36:34,True,538
The Monkees,Pleasant Valley Sunday,2024-02-05T02:33:18,2024-02-05T02:36:25,False,5
Martin Garrix & Bonn,High On Life,2024-02-05T02:34:26,2024-02-05T02:37:26,False,Q
David Guetta Ft Kelly Rowland,When Love Takes Over,2024-02-05T02:34:25,2024-02-05T02:37:25,False,Sky
Madonna,Dress You Up,2024-02-05T02:34:17,2024-02-05T02:37:17,True,10
Douwe Bob,Nothing To Lose,2024-02-05T02:35:02,2024-02-05T02:38:17,False,3
Douwe Bob,This World Is Our Home,2024-02-05T02:37:18,2024-02-05T02:40:11,False,Veronica
Taylor Swift,Blank Space,2024-02-05T02:35:24,2024-02-05T02:39:15,True,2
Cat Stevens,Lady d'Arbanville,2024-02-05T02:36:26,2024-02-05T02:40:04,False,5
Backstreet Boys,EVERYBODY (BACKSTREET'S BACK),2024-02-05T02:36:32,2024-02-05T02:39:32,False,538
Taylor Swift,Anti-Hero,2024-02-05T02:37:29,2024-02-05T02:40:29,True,Sky
Taylor Swift,Cruel Summer,2024-02-05T02:38:08,2024-02-05T02:41:08,True,Q
Krezip,I Would Stay,2024-02-05T02:38:14,2024-02-05T02:41:14,False,10
Seal,Crazy,2024-02-05T02:39:16,2024-02-05T02:43:45,False,2
Troye Sivan,Rush,2024-02-05T02:38:53,2024-02-05T02:41:26,False,3
Bangles,Walk Like An Egyptian,2024-02-05T02:41:05,2024-02-05T02:44:26,True,Veronica
