Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Eelke Kleijn/Joris Voorn,Transmission,2024-02-22T00:14:10,2024-02-22T00:17:04,False,3
Paul Anka,Dance On Little Girl,2024-02-22T00:15:14,2024-02-22T00:17:31,False,5
Tom Odell,ANOTHER LOVE,2024-02-22T00:15:25,2024-02-22T00:18:25,False,538
B.O.B. & Hayley Williams,Airplanes,2024-02-22T00:16:05,2024-02-22T00:19:05,False,Q
Nick Cave & The Bad Seeds,Red Right Hand,2024-02-22T00:16:15,2024-02-22T00:21:00,False,2
Tremeloes,Silence Is Golden,2024-02-22T00:17:27,2024-02-22T00:20:35,False,5
Inxs,Original Sin,2024-02-22T00:18:49,2024-02-22T00:21:49,False,10
Ariana Grande,"Yes, And?",2024-02-22T00:19:37,2024-02-22T00:22:37,True,Q
Opgezwolle Ft. Jawat,Gekkenhuis,2024-02-22T00:19:56,2024-02-22T00:26:03,False,3
Pink,All Out Of Fight,2024-02-22T00:20:16,2024-02-22T00:23:16,True,Sky
Mark & Clark Band,Worn Down Piano,2024-02-22T00:21:03,2024-02-22T00:29:09,False,2
Motions,It's The Same Old Song,2024-02-22T00:20:32,2024-02-22T00:23:26,False,5
Martin Garrix & Third Party Ft. Oaks & Declan J Donovan,CARRY YOU,2024-02-22T00:21:13,2024-02-22T00:24:13,False,538
Son Mieux,Multicolor,2024-02-22T00:22:49,2024-02-22T00:25:49,False,Q
Phil Collins,You'll Be In My Heart,2024-02-22T00:22:53,2024-02-22T00:25:53,False,10
Aretha Franklin,I Say A Little Prayer,2024-02-22T00:23:38,2024-02-22T00:27:11,True,5
Coldplay Ft Bts,My Universe,2024-02-22T00:23:43,2024-02-22T00:26:43,False,Sky
Lil Nas X,STAR WALKIN',2024-02-22T00:24:38,2024-02-22T00:27:38,False,538
Sandy Posey,I Take It Back,2024-02-22T00:27:05,2024-02-22T00:29:29,False,5
Robbie Williams,Come Undone,2024-02-22T00:26:49,2024-02-22T00:29:49,False,Sky
Tom Jones,It's Not Unusual,2024-02-22T00:27:04,2024-02-22T00:30:04,False,10
Maneskin,SUPERMODEL,2024-02-22T00:26:32,2024-02-22T00:28:59,False,3
Dean Lewis,TRUST ME MATE,2024-02-22T00:28:11,2024-02-22T00:31:11,False,538
Adele,Hello,2024-02-22T00:29:09,2024-02-22T00:32:09,True,10
George Michael,Careless Whisper,2024-02-22T00:29:04,2024-02-22T00:34:08,False,2
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-22T00:30:05,2024-02-22T00:33:33,False,3
Procol Harum,A Salty Dog,2024-02-22T00:29:28,2024-02-22T00:34:05,False,5
Christina Aguilera,Genie In A Bottle,2024-02-22T00:30:44,2024-02-22T00:33:44,True,Sky
Cascada,EVACUATE THE DANCEFLOOR,2024-02-22T00:31:32,2024-02-22T00:34:32,False,538
Dean Lewis,Trust Me Mate,2024-02-22T00:31:31,2024-02-22T00:34:31,False,Q
Jermaine Stewart,We Don't Have To Take Our Clothes Off,2024-02-22T00:33:18,2024-02-22T00:36:18,False,10
Arctic Monkeys,I Wanna Be Yours,2024-02-22T00:33:27,2024-02-22T00:36:31,False,3
Neil Sedaka,Oh Carol,2024-02-22T00:33:56,2024-02-22T00:36:12,False,5
Jonas Blue & Dakota,Fast Car,2024-02-22T00:34:21,2024-02-22T00:37:21,False,Q
Post Malone,Chemical,2024-02-22T00:34:27,2024-02-22T00:37:27,False,Sky
Metallica,Fade To Black,2024-02-22T00:34:07,2024-02-22T00:40:56,False,2
Booker T & The MG's,Soul Limbo,2024-02-22T00:36:11,2024-02-22T00:38:34,False,5
Savage Garden,TO THE MOON AND BACK,2024-02-22T00:35:32,2024-02-22T00:38:32,False,538
Natalie Imbruglia,Torn,2024-02-22T00:37:21,2024-02-22T00:40:21,True,10
Martin Garrix & Dean Lewis,Used To Love (Acoustic Version),2024-02-22T00:37:30,2024-02-22T00:40:30,False,Sky
Good Neighbours,Home,2024-02-22T00:38:23,2024-02-22T00:40:59,False,3
The Fortunes,Seasons In The Sun,2024-02-22T00:38:41,2024-02-22T00:42:21,False,5
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-22T00:39:07,2024-02-22T00:42:07,False,538
Abba,Mamma Mia,2024-02-22T00:40:55,2024-02-22T00:43:55,False,Sky
Post Malone,Chemical,2024-02-22T00:41:05,2024-02-22T00:44:05,False,3
Anne-Marie & Shania Twain,Unhealthy,2024-02-22T00:41:32,2024-02-22T00:44:32,True,Q
Sheppard,Die Young,2024-02-22T00:41:26,2024-02-22T00:44:26,False,10
"Cat Stevens, Ronan Keating",Father And Son,2024-02-22T00:40:52,2024-02-22T00:44:30,False,2
Onerepublic,RUNAWAY,2024-02-22T00:42:05,2024-02-22T00:45:05,False,538
Ginger Ale,The Flood,2024-02-22T00:42:19,2024-02-22T00:45:55,False,5
Dua Lipa,Houdini,2024-02-22T00:44:26,2024-02-22T00:47:26,True,Sky
Tavares,Heaven Must Be Missing An Angel,2024-02-22T00:44:26,2024-02-22T00:47:57,False,2
Neomi,somebody's daughter,2024-02-22T00:44:38,2024-02-22T00:47:32,False,3
Rembrandts,I'll Be There For You,2024-02-22T00:44:06,2024-02-22T00:47:06,False,Q
The Rolling Stones,Angie,2024-02-22T00:45:06,2024-02-22T00:48:06,False,10
Sly & The Family Stone,Everybody Is A Star,2024-02-22T00:45:51,2024-02-22T00:48:49,False,5
Purple Disco Machine & Asdis,BEAT OF YOUR HEART,2024-02-22T00:45:23,2024-02-22T00:48:23,False,538
Ed Sheeran,Eyes Closed,2024-02-22T00:47:27,2024-02-22T00:50:27,False,Sky
Lauren Daigle,You Say,2024-02-22T00:47:53,2024-02-22T00:52:27,True,2
Sam Fender,Seventeen Going Under,2024-02-22T00:47:30,2024-02-22T00:51:24,False,3
Calvin Harris & Rag 'N' Bone Man,Lovers In A Past Life,2024-02-22T00:48:37,2024-02-22T00:51:37,False,Q
Sonny & Cher,Little Man,2024-02-22T00:48:54,2024-02-22T00:52:09,False,5
Chef'Special,SPEED OF LIGHT,2024-02-22T00:49:00,2024-02-22T00:52:00,False,538
Katy Perry,Hot 'N Cold,2024-02-22T00:49:40,2024-02-22T00:52:40,True,10
Sheppard,Coming Home,2024-02-22T00:50:43,2024-02-22T00:53:43,False,Sky
Disclosure,You & Me (Flume Remix),2024-02-22T00:51:25,2024-02-22T00:56:03,False,3
Diggy Dex,De Zon Op,2024-02-22T00:52:26,2024-02-22T00:55:54,False,2
Dave Berry,I'm Gonna Take You There,2024-02-22T00:52:07,2024-02-22T00:54:32,False,5
Tim Deluxe Feat Sam Obernik,IT JUST WON'T DO,2024-02-22T00:53:16,2024-02-22T00:56:16,False,538
Adele,Someone Like You,2024-02-22T00:53:42,2024-02-22T00:56:42,True,Q
Depeche Mode,Just Can't Get Enough (live),2024-02-22T00:53:24,2024-02-22T00:56:24,False,10
Shakira,Whenever Wherever,2024-02-22T00:54:19,2024-02-22T00:57:19,True,Sky
Nat King Cole,L.O.V.E.,2024-02-22T00:54:31,2024-02-22T00:57:03,False,5
Midnight Oil,Beds Are Burning,2024-02-22T00:55:52,2024-02-22T01:00:10,False,2
Alison Jutta,Lately,2024-02-22T00:56:28,2024-02-22T00:59:03,False,3
Flemming & Boef,CHAMPIONS LEAGUE,2024-02-22T00:56:47,2024-02-22T00:59:47,False,538
Maan,Ze Huilt Maar Ze Lacht,2024-02-22T00:57:25,2024-02-22T01:00:25,True,Sky
Boyzone,Love Me For A Reason,2024-02-22T00:57:11,2024-02-22T01:00:11,False,10
The Moody Blues,Tuesday Afternoon,2024-02-22T00:57:15,2024-02-22T01:01:25,False,5
Flemming & Boef,Champions League,2024-02-22T00:58:20,2024-02-22T01:01:20,False,Q
Michael Jackson,Beat It,2024-02-22T01:02:22,2024-02-22T01:06:38,False,Veronica
Taylor Swift,Cruel Summer,2024-02-22T01:01:23,2024-02-22T01:04:18,True,3
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-22T01:01:28,2024-02-22T01:04:28,False,538
Harry Styles,As It Was,2024-02-22T01:02:53,2024-02-22T01:05:53,False,Sky
Bananarama,Venus,2024-02-22T01:02:35,2024-02-22T01:05:35,False,10
Heart,Crazy On You,2024-02-22T01:02:16,2024-02-22T01:06:32,True,2
Ed Sheeran,Eyes Closed,2024-02-22T01:02:59,2024-02-22T01:05:59,False,Q
Coldplay,Fix You,2024-02-22T01:04:46,2024-02-22T01:09:38,False,3
Douwe Bob,THIS WORLD IS OUR HOME,2024-02-22T01:03:55,2024-02-22T01:06:55,False,538
Lulu & The Luvvers,Shout,2024-02-22T01:05:05,2024-02-22T01:07:58,False,5
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-22T01:06:08,2024-02-22T01:09:08,False,Q
Meghan Trainor,Lips Are Moving,2024-02-22T01:05:36,2024-02-22T01:08:36,False,Sky
Train,Drops Of Jupiter (Tell Me),2024-02-22T01:06:00,2024-02-22T01:09:00,False,10
Novastar,Wrong,2024-02-22T01:07:10,2024-02-22T01:10:44,False,Veronica
The Cats,Marian,2024-02-22T01:06:23,2024-02-22T01:10:04,False,2
Mr. Probz,NOTHING REALLY MATTERS,2024-02-22T01:06:45,2024-02-22T01:09:45,False,538
Bert Kaempfert & His Orchestra,Afrikaan Beat,2024-02-22T01:07:56,2024-02-22T01:10:23,False,5
A-Ha,Take On Me,2024-02-22T01:09:14,2024-02-22T01:12:14,False,Q
Taylor Swift,Cruel Summer,2024-02-22T01:08:35,2024-02-22T01:11:35,True,Sky
Di-Rect,My Blood,2024-02-22T01:10:04,2024-02-22T01:13:43,False,3
Electric Light Orchestra,Livin' Thing,2024-02-22T01:10:16,2024-02-22T01:13:16,False,10
The Weeknd,Blinding Lights,2024-02-22T01:11:13,2024-02-22T01:14:34,False,Veronica
Paul Simon,Diamonds On The Soles Of Her Shoes,2024-02-22T01:10:08,2024-02-22T01:15:44,False,2
Swinging Blue Jeans,Good Golly Miss Molly,2024-02-22T01:10:30,2024-02-22T01:12:33,False,5
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-22T01:10:38,2024-02-22T01:13:38,False,538
James Arthur & Anne-Marie,Rewrite The Stars,2024-02-22T01:11:33,2024-02-22T01:14:33,False,Sky
Davina Michelle,17,2024-02-22T01:12:55,2024-02-22T01:15:55,True,Q
Stevie Wonder,I'm Wondering,2024-02-22T01:12:31,2024-02-22T01:15:26,False,5
Gavin Degraw,NOT OVER YOU,2024-02-22T01:13:26,2024-02-22T01:16:26,False,538
Pet Shop Boys,Go West,2024-02-22T01:13:55,2024-02-22T01:16:55,False,10
Normaal,Oerend Hard,2024-02-22T01:15:00,2024-02-22T01:18:42,False,Veronica
Purple Disco Machine & Sophie And The Giants,In The Dark,2024-02-22T01:13:53,2024-02-22T01:16:58,False,3
Whitney Houston,How Will I Know,2024-02-22T01:15:12,2024-02-22T01:18:12,True,Sky
Killing Joke,Love Like Blood,2024-02-22T01:15:39,2024-02-22T01:20:04,False,2
Freddie & The Dreamers,A Little You,2024-02-22T01:15:27,2024-02-22T01:17:36,False,5
Tiësto,Lay Low,2024-02-22T01:16:13,2024-02-22T01:19:13,False,Q
The Cure,Friday I'm In Love,2024-02-22T01:16:56,2024-02-22T01:20:24,False,3
Chris Andrews,To Whom It Concerns,2024-02-22T01:17:37,2024-02-22T01:20:11,False,5
Dua Lipa,TRAINING SEASON,2024-02-22T01:17:25,2024-02-22T01:20:25,True,538
Maan & Goldband,Stiekem,2024-02-22T01:17:55,2024-02-22T01:20:55,True,10
Antoon,Blindelings,2024-02-22T01:18:45,2024-02-22T01:21:45,False,Q
Racoon,Nickel For Goodbye,2024-02-22T01:19:32,2024-02-22T01:22:32,False,Sky
Guns N' Roses,Sweet Child O' Mine,2024-02-22T01:20:02,2024-02-22T01:25:55,False,Veronica
Gary Pucket & Union Gap,Lady Willpower,2024-02-22T01:20:08,2024-02-22T01:22:44,False,5
Melanie,Beautiful People,2024-02-22T01:20:01,2024-02-22T01:23:36,True,2
Troye Sivan,Rush,2024-02-22T01:20:18,2024-02-22T01:22:51,False,3
Libianca & Cian Ducrot,PEOPLE,2024-02-22T01:20:48,2024-02-22T01:23:48,False,538
Snow Patrol,Chasing Cars,2024-02-22T01:21:20,2024-02-22T01:24:20,False,Q
Lionel Richie,Penny Lover,2024-02-22T01:21:21,2024-02-22T01:24:21,False,10
The Kid Laroi,Without You,2024-02-22T01:23:15,2024-02-22T01:26:15,False,Sky
Bruno Mars,Locked Out of Heaven,2024-02-22T01:23:33,2024-02-22T01:27:23,False,2
BEYONCE,TEXAS HOLD 'EM,2024-02-22T01:22:51,2024-02-22T01:26:47,False,3
Engelbert Humperdinck,A Man Without Love,2024-02-22T01:23:02,2024-02-22T01:26:20,False,5
Loreen,IS IT LOVE,2024-02-22T01:23:41,2024-02-22T01:26:41,True,538
Haddaway,What Is Love,2024-02-22T01:26:00,2024-02-22T01:29:00,False,Sky
Ce Ce Peniston,Finally,2024-02-22T01:25:16,2024-02-22T01:28:16,True,10
Tower Of Power,Soul With A Capital S,2024-02-22T01:26:36,2024-02-22T01:31:34,False,Veronica
Cuby & The Blizzards,"Another Day, Another Road",2024-02-22T01:26:18,2024-02-22T01:28:08,False,5
Imagine Dragons,THUNDER,2024-02-22T01:25:54,2024-02-22T01:28:54,False,538
Sera & Younotus,I Can't Be The Only One,2024-02-22T01:27:01,2024-02-22T01:30:01,True,Q
De Dijk,Ik Kan Het Niet Alleen,2024-02-22T01:27:19,2024-02-22T01:31:18,False,2
Emeli Sandé,Next To Me,2024-02-22T01:28:51,2024-02-22T01:31:51,True,10
Editors,Munich,2024-02-22T01:27:45,2024-02-22T01:31:30,False,3
David Garrick,Dear Mrs. Applebee,2024-02-22T01:28:10,2024-02-22T01:30:24,False,5
Ace Of Base,ALL THAT SHE WANTS,2024-02-22T01:29:26,2024-02-22T01:32:26,False,538
Jackie DeShannon,What The World Needs Now Is Love,2024-02-22T01:30:19,2024-02-22T01:33:33,True,5
The Script,The Last Time,2024-02-22T01:29:52,2024-02-22T01:32:52,False,Q
Son Mieux,Tonight,2024-02-22T01:30:32,2024-02-22T01:33:32,False,Sky
Huey Lewis & The News,Power Of Love,2024-02-22T01:31:38,2024-02-22T01:35:31,False,Veronica
Madonna,Material Girl,2024-02-22T01:32:12,2024-02-22T01:35:12,True,10
John Denver,Calypso,2024-02-22T01:31:21,2024-02-22T01:34:54,False,2
Goldband,Noodgeval,2024-02-22T01:31:28,2024-02-22T01:35:00,False,3
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-22T01:32:50,2024-02-22T01:35:50,False,538
Friends Of Distinction,Grazing The Grass,2024-02-22T01:33:23,2024-02-22T01:36:16,False,5
Robin Schulz & Rita Ora & Tiago Pzk,I'll Be There,2024-02-22T01:34:23,2024-02-22T01:37:23,False,Q
One Republic,All The Right Moves,2024-02-22T01:35:05,2024-02-22T01:38:05,False,Sky
Son Mieux,Tonight,2024-02-22T01:35:40,2024-02-22T01:40:12,False,Veronica
Live,Lightning Crashes,2024-02-22T01:34:52,2024-02-22T01:39:17,False,2
Modjo,Lady (Hear Me Tonight),2024-02-22T01:36:01,2024-02-22T01:39:01,False,10
Mark Ronson/Miley Cyrus,Nothing Breaks Like A Heart,2024-02-22T01:35:21,2024-02-22T01:38:58,False,3
Françoise Hardy,Comment Te Dire Adieu,2024-02-22T01:36:27,2024-02-22T01:38:49,False,5
Rondé,UNDECIDED,2024-02-22T01:36:19,2024-02-22T01:39:19,True,538
Lil Nas X,Star Walkin',2024-02-22T01:37:19,2024-02-22T01:40:19,False,Q
Loreen,Is It Love,2024-02-22T01:38:56,2024-02-22T01:41:56,True,Sky
Madness,Night Boat To Cairo,2024-02-22T01:39:14,2024-02-22T01:42:45,False,2
Dean Lewis,Trust Me Mate,2024-02-22T01:38:55,2024-02-22T01:41:49,False,3
The Supremes,Love Child,2024-02-22T01:38:46,2024-02-22T01:41:43,False,5
Teddy Swims,LOSE CONTROL,2024-02-22T01:38:52,2024-02-22T01:41:52,False,538
John Travolta & Olivia Newton John,Summer Nights,2024-02-22T01:39:34,2024-02-22T01:42:34,False,10
Jimi Hendrix,Hey Joe,2024-02-22T01:40:28,2024-02-22T01:43:55,False,Veronica
Fleetwood Mac,Oh Well (Part 1),2024-02-22T01:41:41,2024-02-22T01:45:11,False,5
Chad Kroeger Feat. Josey Scott,HERO,2024-02-22T01:42:17,2024-02-22T01:45:17,False,538
George Michael & Queen,Somebody To Love (Live),2024-02-22T01:41:32,2024-02-22T01:44:32,False,Q
Acda & De Munnik,Morgen Wordt Fantastisch,2024-02-22T01:41:20,2024-02-22T01:44:20,False,Sky
Froukje,Een Teken,2024-02-22T01:42:40,2024-02-22T01:44:51,True,2
Lost Frequencies,Are You With Me,2024-02-22T01:43:54,2024-02-22T01:46:54,False,Sky
Pharrell Williams,Happy,2024-02-22T01:43:17,2024-02-22T01:46:17,False,10
Black Eyed Peas,Where Is The Love,2024-02-22T01:44:30,2024-02-22T01:48:19,False,Veronica
LIMP BIZKIT,Break Stuff,2024-02-22T01:43:19,2024-02-22T01:46:04,False,3
Joe Cocker & Jennifer Warnes,Up Where We Belong,2024-02-22T01:44:57,2024-02-22T01:48:47,False,2
Paul Jones,I've Been A Bad Bad Boy,2024-02-22T01:45:05,2024-02-22T01:47:25,False,5
Ofenbach,OVERDRIVE,2024-02-22T01:45:47,2024-02-22T01:48:47,False,538
Kensington,Home Again,2024-02-22T01:46:11,2024-02-22T01:49:27,False,3
Gerry & the Pacemakers,You'll Never Walk Alone,2024-02-22T01:47:24,2024-02-22T01:50:01,False,5
Cyril,Stumblin' In,2024-02-22T01:46:42,2024-02-22T01:49:42,False,Q
Douwe Bob,This World Is Our Home,2024-02-22T01:46:20,2024-02-22T01:49:20,False,Sky
Bad English,Time Stood Still,2024-02-22T01:47:06,2024-02-22T01:50:06,False,10
Shawn Mendes,WHEN YOU'RE GONE,2024-02-22T01:48:16,2024-02-22T01:51:16,False,538
Owen Paul,My Favourite Waste Of Time,2024-02-22T01:49:48,2024-02-22T01:52:57,False,Veronica
Bob Marley & The Wailers,Is This Love,2024-02-22T01:48:44,2024-02-22T01:52:31,False,2
Cian Ducrot,Heaven,2024-02-22T01:50:13,2024-02-22T01:53:13,False,Q
Justin Bieber,Anyone,2024-02-22T01:49:14,2024-02-22T01:52:14,False,Sky
Oscar And The Wolf,Angel Face,2024-02-22T01:49:54,2024-02-22T01:53:22,False,3
The Drifters,Saturday Night At The Movies,2024-02-22T01:49:59,2024-02-22T01:52:26,False,5
Cock Robin,The Promise You Made,2024-02-22T01:51:36,2024-02-22T01:54:36,False,10
Red Hot Chili Peppers,SCAR TISSUE,2024-02-22T01:52:36,2024-02-22T01:55:36,False,538
Pink,Trustfall,2024-02-22T01:52:28,2024-02-22T01:55:28,True,Sky
Eagles,Hotel California,2024-02-22T01:53:35,2024-02-22T02:00:04,False,Veronica
Within Temptation,Stand My Ground,2024-02-22T01:52:31,2024-02-22T01:56:27,False,2
The Walker Brothers,The Sun Ain't Gonna Shine Anymore,2024-02-22T01:52:36,2024-02-22T01:55:38,False,5
Tones And I,Dance Monkey,2024-02-22T01:54:02,2024-02-22T01:57:02,False,Q
Tate Mcrae,she's all i wanna be,2024-02-22T01:53:17,2024-02-22T01:56:42,False,3
Amy Winehouse,Rehab,2024-02-22T01:55:35,2024-02-22T01:58:35,True,10
Tony Joe White,Polk Salad Annie,2024-02-22T01:55:33,2024-02-22T01:59:13,False,5
Nick Schilder,REALIZE,2024-02-22T01:56:03,2024-02-22T01:59:03,False,538
Dotan,Home,2024-02-22T01:56:14,2024-02-22T01:59:14,False,Sky
Jeff Wayne & Justin Hayward,Forever Autumn,2024-02-22T01:56:28,2024-02-22T02:00:42,False,2
Kings Of Leon,NOTION,2024-02-22T01:56:40,2024-02-22T01:59:40,False,3
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-22T01:57:27,2024-02-22T02:00:27,False,Q
Keith West,Excerpt From A Teenage Opera,2024-02-22T01:59:11,2024-02-22T02:03:45,False,5
Dvbbs & Borgeous,TSUNAMI,2024-02-22T01:59:36,2024-02-22T02:02:36,False,538
Queen,Show Must Go On,2024-02-22T02:01:54,2024-02-22T02:06:16,False,Veronica
Teddy Swims,The Door,2024-02-22T02:02:09,2024-02-22T02:05:09,False,Q
Cyndi Lauper,Girls Just Want To Have Fun,2024-02-22T02:01:52,2024-02-22T02:04:52,True,10
Cyndi Lauper,Time After Time,2024-02-22T02:02:15,2024-02-22T02:06:16,True,2
Only The Poets,JUMP!,2024-02-22T02:02:45,2024-02-22T02:05:56,False,3
Bruno Mars,Grenade,2024-02-22T02:03:22,2024-02-22T02:06:22,False,Sky
J. Vincent Edwards,Thanks,2024-02-22T02:02:19,2024-02-22T02:05:21,False,5
Miley Cyrus,Wrecking Ball,2024-02-22T02:05:35,2024-02-22T02:08:35,True,10
Rihanna,Only Girl (In The World),2024-02-22T02:05:47,2024-02-22T02:09:42,True,3
Michel Polnareff,La Poupee Qui Fait Non,2024-02-22T02:05:19,2024-02-22T02:08:30,False,5
Dimitri Vegas & Like Mike X David Guetta X Afro Bros & Akon,SHE KNOWS,2024-02-22T02:05:50,2024-02-22T02:08:50,False,538
Scoop,Drop It,2024-02-22T02:05:49,2024-02-22T02:08:49,False,Q
Kinks,Lola,2024-02-22T02:06:58,2024-02-22T02:11:05,False,Veronica
Doors,Roadhouse Blues,2024-02-22T02:06:07,2024-02-22T02:10:08,False,2
Davina Michelle,17,2024-02-22T02:06:57,2024-02-22T02:09:57,True,Sky
Swinging Soul Machine,Spooky's Day Off,2024-02-22T02:08:27,2024-02-22T02:11:25,False,5
Noah Kahan,STICK SEASON,2024-02-22T02:08:00,2024-02-22T02:11:00,False,538
Take That,Everything Changes,2024-02-22T02:09:10,2024-02-22T02:12:10,False,10
Onerepublic,Runaway,2024-02-22T02:09:28,2024-02-22T02:12:28,False,Q
Adele,When We Were Young,2024-02-22T02:09:39,2024-02-22T02:12:39,True,Sky
Neil Diamond,Sweet Caroline,2024-02-22T02:10:14,2024-02-22T02:13:45,False,2
The Indien,Stay,2024-02-22T02:10:01,2024-02-22T02:13:03,False,3
Sophie Ellis Bextor,MURDER ON THE DANCEFLOOR,2024-02-22T02:11:19,2024-02-22T02:14:19,True,538
Spiller,Groove Jet,2024-02-22T02:12:15,2024-02-22T02:15:56,False,Veronica
David Bowie,Space Oddity,2024-02-22T02:11:33,2024-02-22T02:16:03,False,5
Rondé,Undecided,2024-02-22T02:12:54,2024-02-22T02:15:54,True,Q
Hot Chocolate,You Sexy Thing,2024-02-22T02:12:50,2024-02-22T02:15:50,False,10
Claude,Écoutez-moi,2024-02-22T02:13:03,2024-02-22T02:15:43,False,3
Backstreet Boys,Everybody,2024-02-22T02:14:17,2024-02-22T02:17:17,False,Sky
Blondie,Heart Of Glass,2024-02-22T02:13:35,2024-02-22T02:17:32,True,2
Davina Michelle,17,2024-02-22T02:15:10,2024-02-22T02:18:10,True,538
Fleetwood Mac,Go Your Own Way,2024-02-22T02:16:17,2024-02-22T02:19:53,False,Veronica
Shirelles,Will You Love Me Tomorrow?,2024-02-22T02:15:53,2024-02-22T02:18:31,False,5
Becky Hill & David Guetta ,Remember,2024-02-22T02:15:45,2024-02-22T02:18:45,False,Q
Nelly Furtado,Powerless,2024-02-22T02:16:48,2024-02-22T02:19:48,True,10
Green Day,Holiday,2024-02-22T02:16:17,2024-02-22T02:20:09,False,3
Dean Lewis,Trust Me Mate,2024-02-22T02:17:57,2024-02-22T02:20:57,False,Sky
R.E.M.,It's The End Of The World As We Know It,2024-02-22T02:17:17,2024-02-22T02:20:25,False,2
Blue Diamonds,Ramona,2024-02-22T02:18:28,2024-02-22T02:21:00,False,5
Coldplay,PARADISE,2024-02-22T02:18:28,2024-02-22T02:21:28,False,538
Katrina & The Waves,Walking On Sunshine,2024-02-22T02:18:55,2024-02-22T02:21:55,False,Q
Chef`Special,Miracles,2024-02-22T02:20:49,2024-02-22T02:23:49,False,Sky
Michael Jackson & Paul Mccartney,The Girl Is Mine,2024-02-22T02:20:40,2024-02-22T02:23:40,False,10
Offspring,Pretty Fly,2024-02-22T02:21:20,2024-02-22T02:24:27,False,Veronica
Avicii,Levels,2024-02-22T02:20:29,2024-02-22T02:23:46,False,2
Ed Sheeran,Bad Habits,2024-02-22T02:20:10,2024-02-22T02:23:57,False,3
The Zombies,Time Of The Season,2024-02-22T02:20:59,2024-02-22T02:24:31,False,5
Armin Van Buuren & Goodboys,FOREVER (STAY LIKE THIS),2024-02-22T02:22:38,2024-02-22T02:25:38,False,538
