Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
P!Nk,Never Gonna Not Dance Again,2024-02-01T01:01:34,2024-02-01T01:04:34,True,Q
Lewis Capaldi,Wish You The Best,2024-02-01T01:00:55,2024-02-01T01:03:55,False,Sky
Supertramp,Give A Little Bit,2024-02-01T01:02:12,2024-02-01T01:06:20,False,2
Noah Kahan,Stick Season,2024-02-01T01:00:40,2024-02-01T01:03:39,False,3
U2,With Or Without You,2024-02-01T01:03:37,2024-02-01T01:08:31,False,Veronica
The Four Seasons,Beggin,2024-02-01T01:02:15,2024-02-01T01:05:01,False,5
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-01T01:03:25,2024-02-01T01:06:25,False,538
Maroon5,Daylight,2024-02-01T01:04:20,2024-02-01T01:07:20,False,Sky
Alain Clark,Father And Friend,2024-02-01T01:03:30,2024-02-01T01:06:30,False,10
Coldplay & Avicii,A Sky Full of Stars,2024-02-01T01:03:41,2024-02-01T01:08:10,False,3
Anne-Marie & Shania Twain,Unhealthy,2024-02-01T01:05:11,2024-02-01T01:08:11,True,Q
10 CC,Life Is A Minestrone,2024-02-01T01:04:58,2024-02-01T01:09:25,False,5
Douwe Bob,THIS WORLD IS OUR HOME,2024-02-01T01:05:43,2024-02-01T01:08:43,False,538
Snelle,Reunie,2024-02-01T01:06:12,2024-02-01T01:09:05,False,2
The Verve,Bitter Sweet Symphony,2024-02-01T01:07:55,2024-02-01T01:10:55,False,Q
Davina Michelle,17,2024-02-01T01:08:05,2024-02-01T01:11:05,True,Sky
Peter Frampton,Show Me The Way,2024-02-01T01:07:26,2024-02-01T01:10:26,False,10
Cardigans,My Favourite Game,2024-02-01T01:08:33,2024-02-01T01:12:09,False,Veronica
The Weeknd,IN YOUR EYES,2024-02-01T01:09:07,2024-02-01T01:12:07,False,538
Blur,Song 2,2024-02-01T01:09:04,2024-02-01T01:11:04,False,2
Adriaan Persons,Dopamine (3fm Talent),2024-02-01T01:09:07,2024-02-01T01:11:53,False,3
Chris Rea,I Can Hear Your Heartbeat,2024-02-01T01:09:35,2024-02-01T01:13:05,False,5
Kim Wilde,Cambodia,2024-02-01T01:11:11,2024-02-01T01:15:07,True,2
Adele,Easy On Me,2024-02-01T01:10:46,2024-02-01T01:13:46,True,Sky
Whitney Houston,I'm Your Baby Tonight,2024-02-01T01:11:56,2024-02-01T01:14:56,True,10
John Mayer,Last Train Home,2024-02-01T01:12:34,2024-02-01T01:15:41,False,Veronica
The Weeknd,Take My Breath,2024-02-01T01:11:47,2024-02-01T01:15:26,False,3
Son Mieux,TONIGHT,2024-02-01T01:12:39,2024-02-01T01:15:39,False,538
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-01T01:13:03,2024-02-01T01:16:03,False,Q
Danny Vera,DNA,2024-02-01T01:12:54,2024-02-01T01:16:06,False,5
Phil Collins,You Can't Hurry Love,2024-02-01T01:14:24,2024-02-01T01:17:24,False,Sky
Niall Horan,Heaven,2024-02-01T01:15:44,2024-02-01T01:18:44,False,Q
Lady Gaga,Always Remember Us This Way,2024-02-01T01:16:04,2024-02-01T01:19:04,True,10
Paul Mccartney & Wings,Live And Let Die,2024-02-01T01:16:37,2024-02-01T01:19:49,False,Veronica
Herbert Gronemeyer,Der Weg,2024-02-01T01:15:09,2024-02-01T01:19:24,False,2
Chumbawamba,Tubthumping,2024-02-01T01:16:03,2024-02-01T01:19:30,False,3
Carpenters,Top Of The World,2024-02-01T01:16:09,2024-02-01T01:19:05,False,5
Jessie J Feat. B.O.B.,PRICE TAG,2024-02-01T01:17:16,2024-02-01T01:20:16,False,538
Kriss Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-01T01:17:11,2024-02-01T01:20:11,False,Sky
Bryan Adams,Summer Of '69,2024-02-01T01:19:08,2024-02-01T01:22:41,False,5
Benson Boone,Beautiful Things,2024-02-01T01:19:28,2024-02-01T01:22:28,False,Q
Dolly Dots,Don't Give Up,2024-02-01T01:19:26,2024-02-01T01:22:26,True,10
Vanessa Carlton,Thousand Miles,2024-02-01T01:20:24,2024-02-01T01:24:19,True,Veronica
Marco Borsato,Ik Leef Niet Meer Voor Jou,2024-02-01T01:19:21,2024-02-01T01:22:58,False,2
Dua Lipa,Dance The Night,2024-02-01T01:19:26,2024-02-01T01:22:19,True,3
The Script,The Last Time,2024-02-01T01:19:41,2024-02-01T01:22:41,False,Sky
Lady Gaga,Poker Face ,2024-02-01T01:22:26,2024-02-01T01:25:26,True,Q
Noah Kahan,Stick Season,2024-02-01T01:22:16,2024-02-01T01:25:06,False,3
Benny Neyman,Lotje,2024-02-01T01:22:29,2024-02-01T01:25:25,False,5
Lucas & Steve X Skinny Days,WHEN I WAKE UP,2024-02-01T01:22:34,2024-02-01T01:25:34,False,538
Blof,Aan De Kust,2024-02-01T01:22:56,2024-02-01T01:25:56,False,Sky
Hanson,Mmmbop,2024-02-01T01:22:58,2024-02-01T01:25:58,False,10
David Bowie,Space Oddity,2024-02-01T01:22:59,2024-02-01T01:28:14,False,2
Simply Red,It's Only Love,2024-02-01T01:25:42,2024-02-01T01:29:34,False,Veronica
Neil Diamond,Song Sung Blue,2024-02-01T01:25:35,2024-02-01T01:28:49,False,5
Kensington,RIDDLES,2024-02-01T01:24:59,2024-02-01T01:27:59,False,538
Miley Cyrus,Wrecking Ball,2024-02-01T01:26:38,2024-02-01T01:29:38,True,10
The xx,Say Something Loving,2024-02-01T01:25:41,2024-02-01T01:29:39,False,3
Post Malone,Chemical,2024-02-01T01:27:17,2024-02-01T01:30:17,False,Q
Nothing But Thieves,Overcome,2024-02-01T01:26:32,2024-02-01T01:29:32,False,Sky
Davina Michelle,17,2024-02-01T01:28:19,2024-02-01T01:31:19,True,538
Bruno Mars,Locked Out Of Heaven,2024-02-01T01:29:44,2024-02-01T01:33:34,False,Veronica
Prodigy,Firestarter (Albumversie),2024-02-01T01:28:07,2024-02-01T01:32:46,False,2
Albin Lee Meldau,When You're Here,2024-02-01T01:28:42,2024-02-01T01:31:42,False,5
Bruno Mars,Just The Way You Are,2024-02-01T01:29:30,2024-02-01T01:32:30,False,Sky
Hall & Oates,Maneater,2024-02-01T01:30:19,2024-02-01T01:33:19,False,10
Onerepublic,Run,2024-02-01T01:29:30,2024-02-01T01:32:19,False,3
Charlie Puth,Attention,2024-02-01T01:30:23,2024-02-01T01:33:23,False,Q
Arthur Conley,Sweet Soul Music,2024-02-01T01:31:38,2024-02-01T01:33:54,False,5
Libianca & Cian Ducrot,PEOPLE,2024-02-01T01:31:31,2024-02-01T01:34:31,False,538
Spinvis,Bagagedrager,2024-02-01T01:32:45,2024-02-01T01:36:44,False,2
Lily Allen,Not Fair,2024-02-01T01:32:54,2024-02-01T01:36:13,False,3
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-01T01:33:52,2024-02-01T01:36:52,False,Q
Dean Lewis,Trust Me Mate,2024-02-01T01:33:03,2024-02-01T01:36:03,False,Sky
Manic Street Preachers,Motorcycle Emptiness,2024-02-01T01:34:32,2024-02-01T01:39:47,False,Veronica
Gino Vannelli,People Gotta Move,2024-02-01T01:33:56,2024-02-01T01:37:15,False,5
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-01T01:34:30,2024-02-01T01:37:30,False,538
Counting Crows Feat. Vanessa Carlton,Big Yellow Taxi,2024-02-01T01:34:38,2024-02-01T01:37:38,False,10
Loreen,Tattoo,2024-02-01T01:35:54,2024-02-01T01:38:54,True,Sky
Cyndi Lauper,True Colors,2024-02-01T01:36:42,2024-02-01T01:40:26,True,2
Chef'special,Speed Of Light,2024-02-01T01:36:18,2024-02-01T01:39:24,False,3
Frank & Mirella,De Verzonken Stad,2024-02-01T01:37:08,2024-02-01T01:40:54,False,5
Train,"HEY, SOUL SISTER",2024-02-01T01:37:17,2024-02-01T01:40:17,False,538
Metejoor & Hannah Mae,Wat Wil Je Van Mij,2024-02-01T01:37:51,2024-02-01T01:40:51,False,Q
Sheppard,Die Young,2024-02-01T01:38:54,2024-02-01T01:41:54,False,Sky
Kiss,I Was Made For Loving You,2024-02-01T01:38:16,2024-02-01T01:41:16,False,10
Huey Lewis & The News,Power Of Love,2024-02-01T01:41:37,2024-02-01T01:45:30,False,Veronica
Kendrick Lamar,King Kunta,2024-02-01T01:40:24,2024-02-01T01:44:13,False,2
Honeybus,I Can't Let Maggie Go,2024-02-01T01:41:11,2024-02-01T01:44:05,False,5
Teddy Swims,THE DOOR,2024-02-01T01:40:46,2024-02-01T01:43:46,False,538
Seal,Crazy,2024-02-01T01:41:20,2024-02-01T01:44:20,False,Q
Acid,"Go, Acid! Feat. Joost (Used Remix)",2024-02-01T01:41:21,2024-02-01T01:44:13,False,3
Son Mieux,Tonight,2024-02-01T01:42:19,2024-02-01T01:45:19,False,Sky
Katy Perry,Roar,2024-02-01T01:42:47,2024-02-01T01:45:47,True,10
Gloria Estefan,Get On Your Feet,2024-02-01T01:44:10,2024-02-01T01:47:46,True,5
Harry Styles,Treat People With Kindness,2024-02-01T01:44:21,2024-02-01T01:47:34,False,2
Red Hot Chili Peppers,Tell Me Baby,2024-02-01T01:44:11,2024-02-01T01:48:16,False,3
Simple Minds,DON'T YOU (FORGET ABOUT ME),2024-02-01T01:44:29,2024-02-01T01:47:29,False,538
Police,Roxanne,2024-02-01T01:46:40,2024-02-01T01:49:50,False,Veronica
Ofenbach & Norma Jean Martine,Overdrive,2024-02-01T01:46:00,2024-02-01T01:49:00,False,Q
Avicii,Waiting For Love,2024-02-01T01:46:52,2024-02-01T01:49:52,False,Sky
'N Sync,Tearin' Up My Heart,2024-02-01T01:46:28,2024-02-01T01:49:28,False,10
Herman Brood & His Wild Romance,Never Be Clever,2024-02-01T01:47:33,2024-02-01T01:50:36,False,2
Gary Brooker,No More Fear Of Flying,2024-02-01T01:47:27,2024-02-01T01:52:04,False,5
Loreen,IS IT LOVE,2024-02-01T01:48:53,2024-02-01T01:51:53,True,538
Rondé,Undecided,2024-02-01T01:48:57,2024-02-01T01:51:57,False,Q
Black,Wonderful Life,2024-02-01T01:49:56,2024-02-01T01:52:56,False,10
Coldplay,Fix You,2024-02-01T01:50:28,2024-02-01T01:55:21,False,Veronica
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-01T01:48:34,2024-02-01T01:52:02,False,3
Ed Sheeran,Eyes Closed,2024-02-01T01:50:38,2024-02-01T01:53:38,False,Sky
Eros Ramazzotti,Musica é,2024-02-01T01:50:41,2024-02-01T02:01:36,False,2
Ava Max,MAYBE YOU'RE THE PROBLEM,2024-02-01T01:51:05,2024-02-01T01:54:05,True,538
Sam Fender,Seventeen Going Under,2024-02-01T01:52:10,2024-02-01T01:56:04,False,3
Family Dogg,A Way Of Life,2024-02-01T01:52:05,2024-02-01T01:56:07,False,5
Ed Sheeran,Shape Of You,2024-02-01T01:53:18,2024-02-01T01:56:18,False,Q
Pink,Try,2024-02-01T01:53:49,2024-02-01T01:56:49,True,Sky
Maroon 5,THIS LOVE,2024-02-01T01:54:07,2024-02-01T01:57:07,False,538
Kt Tunstall,Suddenly I See,2024-02-01T01:54:49,2024-02-01T01:57:49,False,10
Whitesnake,Here I Go Again,2024-02-01T01:55:46,2024-02-01T01:59:39,False,Veronica
Righeira,Vamos A La Playa,2024-02-01T01:55:54,2024-02-01T01:59:29,False,5
Bob Sinclar,Love Generation,2024-02-01T01:55:58,2024-02-01T01:59:26,False,3
Nick Schilder,REALIZE,2024-02-01T01:57:33,2024-02-01T02:00:33,False,538
Nick Schilder,Realize,2024-02-01T01:57:09,2024-02-01T02:00:09,False,Q
Mavericks,Dance The Night Away,2024-02-01T02:00:33,2024-02-01T02:04:53,False,Veronica
Third World,Now That We Found Love,2024-02-01T01:59:26,2024-02-01T02:03:17,False,5
Alicia Keys,Empire State Of Mind (Part II),2024-02-01T02:00:37,2024-02-01T02:03:37,True,Sky
Rick Astley,Never Gonna Give You Up,2024-02-01T02:00:43,2024-02-01T02:03:43,False,10
Taylor Swift,Cruel Summer,2024-02-01T02:02:08,2024-02-01T02:05:08,True,Q
Madness,Baggy Trousers,2024-02-01T02:02:18,2024-02-01T02:05:01,False,2
Maneskin,SUPERMODEL,2024-02-01T02:01:57,2024-02-01T02:04:24,False,3
Chaka Khan,I'm Every Woman,2024-02-01T02:02:15,2024-02-01T02:06:05,True,5
Kenya Grace,STRANGERS,2024-02-01T02:02:36,2024-02-01T02:05:36,False,538
Onerepublic,Runaway,2024-02-01T02:03:17,2024-02-01T02:06:17,False,Sky
Bomfunk Mc'S,Freestyler,2024-02-01T02:05:10,2024-02-01T02:08:10,False,Q
James Blunt,Stay The Night,2024-02-01T02:04:03,2024-02-01T02:07:03,False,10
Santana & Rob Thomas,Smooth,2024-02-01T02:05:36,2024-02-01T02:09:39,False,Veronica
George Michael,Kissing a Fool,2024-02-01T02:04:55,2024-02-01T02:09:29,False,2
Purple Disco Machine ft. Sophie and the Giants,Hypnotized,2024-02-01T02:04:22,2024-02-01T02:07:37,False,3
Racoon,NICKEL FOR GOODBYE,2024-02-01T02:05:24,2024-02-01T02:08:24,False,538
Talking Heads,Road To Nowhere,2024-02-01T02:06:02,2024-02-01T02:10:21,False,5
Teddy Swims,The Door,2024-02-01T02:08:19,2024-02-01T02:11:49,False,3
Supermode,TELL ME WHY,2024-02-01T02:09:05,2024-02-01T02:12:05,False,538
Davina Michelle,Heartbeat,2024-02-01T02:07:56,2024-02-01T02:10:56,True,Q
Aerosmith,Jaded,2024-02-01T02:11:08,2024-02-01T02:14:41,False,Veronica
Normaal,Ik Bun Moar Een Eenvoudige Boerenlul,2024-02-01T02:09:28,2024-02-01T02:13:09,False,2
The Who,My Generation,2024-02-01T02:10:33,2024-02-01T02:13:54,False,5
Anne-Marie Shania Twain,Unhealthy,2024-02-01T02:12:06,2024-02-01T02:15:06,False,Sky
Foreigner,Cold As Ice,2024-02-01T02:11:20,2024-02-01T02:14:20,False,10
Ed Sheeran,American Town,2024-02-01T02:11:54,2024-02-01T02:15:10,False,3
Tate Mcrae,GREEDY,2024-02-01T02:11:45,2024-02-01T02:14:45,False,538
Claude,Écoutez-Moi,2024-02-01T02:11:44,2024-02-01T02:14:44,False,Q
The Monkees,I'm A Believer,2024-02-01T02:13:11,2024-02-01T02:15:57,False,2
Eros Ramazzotti,Un' Emozione Per Siempre,2024-02-01T02:14:28,2024-02-01T02:17:28,False,10
Steve Miller Band,The Joker,2024-02-01T02:15:01,2024-02-01T02:18:33,False,Veronica
Paul de Leeuw & Simon Keizer,Het Komt Wel Goed,2024-02-01T02:13:53,2024-02-01T02:17:48,False,5
Starship,WE BUILT THIS CITY,2024-02-01T02:14:13,2024-02-01T02:17:13,False,538
Kygo & Parson James,Stole The Show,2024-02-01T02:14:29,2024-02-01T02:17:29,False,Q
Di-Rect,90s Kid,2024-02-01T02:14:51,2024-02-01T02:17:51,False,Sky
First Aid Kit,My Silver Lining,2024-02-01T02:15:47,2024-02-01T02:19:16,True,2
Madonna,Hung Up,2024-02-01T02:15:51,2024-02-01T02:19:11,True,3
Eruption,One Way Ticket,2024-02-01T02:17:44,2024-02-01T02:21:17,False,5
Ben Howard,Keep Your Head Up,2024-02-01T02:18:04,2024-02-01T02:21:04,False,Sky
Carly Simon,Coming Around Again,2024-02-01T02:18:10,2024-02-01T02:21:10,True,10
Miley Cyrus,Flowers,2024-02-01T02:18:33,2024-02-01T02:21:48,True,Veronica
Red Hot Chili Peppers,Under The Bridge,2024-02-01T02:19:15,2024-02-01T02:22:15,False,Q
Iron Butterfly,In A Gadda Da Vida (Albumversie),2024-02-01T02:19:20,2024-02-01T02:36:22,False,2
Olivia Rodrigo,vampire,2024-02-01T02:19:06,2024-02-01T02:22:43,False,3
Lady Antebellum,Need You Now,2024-02-01T02:21:14,2024-02-01T02:25:09,False,5
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-01T02:20:42,2024-02-01T02:23:42,False,538
Wham,Wake Me Up Before You Gogo,2024-02-01T02:22:00,2024-02-01T02:25:00,False,Sky
Deep Blue Something,Breakfast At Tiffany's,2024-02-01T02:21:51,2024-02-01T02:24:51,False,10
Cranberries,Zombie,2024-02-01T02:22:36,2024-02-01T02:26:46,False,Veronica
Lost Frequencies & Bastille,Head Down,2024-02-01T02:23:35,2024-02-01T02:26:35,False,Q
Troye Sivan,One Of Your Girls,2024-02-01T02:23:19,2024-02-01T02:26:20,False,3
Topic & A7S,KERNKRAFT 400 (A BETTER DAY),2024-02-01T02:23:28,2024-02-01T02:26:28,False,538
Paul Carrack,I Need You,2024-02-01T02:25:04,2024-02-01T02:27:54,False,5
James Bay,Best Fake Smile,2024-02-01T02:26:34,2024-02-01T02:29:34,False,Q
Ava Max,Kings & Queens,2024-02-01T02:25:41,2024-02-01T02:28:41,True,Sky
Chic,Le Freak,2024-02-01T02:25:58,2024-02-01T02:28:58,False,10
Toto,Africa,2024-02-01T02:26:15,2024-02-01T02:30:36,False,3
Inxs,Need You Tonight,2024-02-01T02:28:23,2024-02-01T02:31:25,False,Veronica
Loggins & Messina,Your Mama Don't Dance,2024-02-01T02:28:01,2024-02-01T02:30:48,False,5
Dean Lewis,TRUST ME MATE,2024-02-01T02:27:23,2024-02-01T02:30:23,False,538
Teddy Swims,Lose Control,2024-02-01T02:28:18,2024-02-01T02:31:18,False,Sky
Depeche Mode,ENJOY THE SILENCE,2024-02-01T02:30:10,2024-02-01T02:33:10,False,538
