Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Keane,Everybody's Changing,2024-02-12T00:23:01,2024-02-12T00:26:36,False,Veronica
Peter Cetera,The Glory Of Love,2024-02-12T00:23:27,2024-02-12T00:27:45,False,5
Fugees,Killing Me Softly,2024-02-12T00:24:14,2024-02-12T00:27:14,False,10
Mark Ambor,Good To Be,2024-02-12T00:25:18,2024-02-12T00:28:18,False,Q
Lady Gaga,Hold My Hand,2024-02-12T00:24:09,2024-02-12T00:27:09,True,Sky
Kygo & Ava Max,WHATEVER,2024-02-12T00:25:54,2024-02-12T00:28:54,False,538
Live,Selling The Drama,2024-02-12T00:27:34,2024-02-12T00:30:58,False,Veronica
Al Stewart,On The Border,2024-02-12T00:27:55,2024-02-12T00:31:16,False,5
Shakira,Waka Waka (This Time For Africa),2024-02-12T00:27:46,2024-02-12T00:30:46,True,Q
Reamonn,Supergirl,2024-02-12T00:27:48,2024-02-12T00:30:48,False,Sky
Neil Diamond,Sweet Caroline,2024-02-12T00:28:15,2024-02-12T00:31:15,False,10
Bruno Mars,JUST THE WAY YOU ARE,2024-02-12T00:28:42,2024-02-12T00:31:42,False,538
Nathan Dawe & Joel Corry & Ella Henderson,0800 Heaven,2024-02-12T00:31:07,2024-02-12T00:34:07,False,Q
Teddy Swims,The Door,2024-02-12T00:31:52,2024-02-12T00:35:24,False,Veronica
Nits,The Tree,2024-02-12T00:31:07,2024-02-12T00:35:01,False,5
Douwe Bob,This World Is Our Home,2024-02-12T00:31:34,2024-02-12T00:34:34,False,Sky
Justin Bieber,Love Yourself,2024-02-12T00:31:45,2024-02-12T00:34:45,False,10
Armin Van Buuren & Goodboys,FOREVER (STAY LIKE THIS),2024-02-12T00:32:31,2024-02-12T00:35:31,False,538
Four Tops,I Can t Help Myself,2024-02-12T00:34:56,2024-02-12T00:37:40,False,5
Post Malone,Enough Is Enough,2024-02-12T00:33:45,2024-02-12T00:36:45,False,Q
Gotye Ft Kimbra,Somebody That I Used To Know,2024-02-12T00:34:30,2024-02-12T00:37:30,False,Sky
Abc,When Smokey Sings,2024-02-12T00:35:34,2024-02-12T00:38:34,False,10
Elton John,Your Song,2024-02-12T00:35:39,2024-02-12T00:39:38,False,Veronica
Corona,THE RHYTHM OF THE NIGHT,2024-02-12T00:35:00,2024-02-12T00:38:00,False,538
Charlie Puth,Attention,2024-02-12T00:36:35,2024-02-12T00:39:35,False,Q
Van Dik Hout,Stil In Mij,2024-02-12T00:38:33,2024-02-12T00:41:33,False,10
Smokie,I'll Meet You At Midnight,2024-02-12T00:37:48,2024-02-12T00:41:02,False,5
Ed Sheeran,Bad Habits,2024-02-12T00:38:32,2024-02-12T00:41:32,False,Sky
Kings Of Leon,Sex On Fire,2024-02-12T00:40:12,2024-02-12T00:43:35,False,Veronica
Adele,SET FIRE TO THE RAIN,2024-02-12T00:39:42,2024-02-12T00:42:42,True,538
Bananarama,Love In The First Degree,2024-02-12T00:40:54,2024-02-12T00:44:25,False,5
Lost Frequencies & Bastille,Head Down,2024-02-12T00:41:05,2024-02-12T00:44:05,False,Q
Onerepublic,Runaway,2024-02-12T00:42:21,2024-02-12T00:45:21,False,Sky
Miley Cyrus,Flowers,2024-02-12T00:42:33,2024-02-12T00:45:33,True,10
Di-Rect,90S KID,2024-02-12T00:43:37,2024-02-12T00:46:37,False,538
Queen & George Michael,Somebody To Love,2024-02-12T00:44:30,2024-02-12T00:49:36,False,Veronica
Aphrodite's Child,I Want To Live,2024-02-12T00:44:29,2024-02-12T00:48:17,False,5
Tracy Chapman,Fast Car,2024-02-12T00:44:43,2024-02-12T00:47:43,True,Sky
Adele,Rolling In The Deep,2024-02-12T00:45:25,2024-02-12T00:48:25,True,Q
Kiss,Sure Know Something,2024-02-12T00:45:41,2024-02-12T00:48:41,False,10
Ppk,RESURECTION,2024-02-12T00:48:01,2024-02-12T00:51:01,False,538
Twarres,Wer Bisto,2024-02-12T00:48:15,2024-02-12T00:51:58,False,5
Di-Rect,My Blood,2024-02-12T00:49:12,2024-02-12T00:52:12,False,Q
Justin Timberlake,Can't Stop The Feeling,2024-02-12T00:49:36,2024-02-12T00:52:36,False,Sky
Titiyo,Come Along,2024-02-12T00:49:23,2024-02-12T00:52:23,True,10
Earth Wind & Fire,Fantasy,2024-02-12T00:50:05,2024-02-12T00:53:50,False,Veronica
Santana,Samba Pa Ti,2024-02-12T00:51:54,2024-02-12T00:56:27,False,5
Dua Lipa,HOUDINI,2024-02-12T00:51:08,2024-02-12T00:54:08,True,538
Swedish House Mafia & The Weeknd,MOTH TO A FLAME,2024-02-12T00:54:18,2024-02-12T00:57:18,False,538
Ronde,Break My Heart,2024-02-12T00:53:29,2024-02-12T00:56:29,True,Sky
Duran Duran,A View To A Kill,2024-02-12T00:53:16,2024-02-12T00:56:16,False,10
Imagine Dragons,Natural,2024-02-12T00:54:37,2024-02-12T00:57:44,False,Veronica
The Rascals,People Got To Be Free,2024-02-12T00:56:22,2024-02-12T00:59:23,False,5
Jax Jones & Calum Scott,Whistle,2024-02-12T00:56:18,2024-02-12T00:59:18,False,Q
James Morrison,You Give Me Something,2024-02-12T00:56:39,2024-02-12T00:59:39,False,Sky
Robin S,Luv 4 Luv,2024-02-12T00:56:48,2024-02-12T00:59:48,True,10
Kings Of Leon,USE SOMEBODY,2024-02-12T00:57:05,2024-02-12T01:00:05,False,538
Fleetwood Mac,Everywhere,2024-02-12T00:59:09,2024-02-12T01:02:50,False,Veronica
The Pointer Sisters,Automatic,2024-02-12T00:59:15,2024-02-12T01:03:17,True,5
MGMT,Kids,2024-02-12T01:02:43,2024-02-12T01:07:03,False,3
Noah Kahan,STICK SEASON,2024-02-12T01:03:02,2024-02-12T01:06:02,False,538
Alesso & Zara Larsson,Words,2024-02-12T01:02:13,2024-02-12T01:05:13,False,Q
Loreen,Euphoria,2024-02-12T01:02:44,2024-02-12T01:05:44,True,Sky
Bob Marley & The Wailers,Could You Be Loved,2024-02-12T01:02:49,2024-02-12T01:05:49,False,10
Deep Blue Something,Breakfast At Tiffany's,2024-02-12T01:03:28,2024-02-12T01:07:44,False,Veronica
The Foundations,Baby Now That I've Found You,2024-02-12T01:02:37,2024-02-12T01:05:12,False,5
The Rubettes,Jukebox Jive,2024-02-12T01:05:10,2024-02-12T01:08:11,False,5
P!Nk,All Out Of Fight,2024-02-12T01:04:34,2024-02-12T01:07:34,False,Q
Chef'Special,Speed Of Light,2024-02-12T01:05:48,2024-02-12T01:08:48,False,Sky
David Guetta & Anne-Marie & Coi Leray,BABY DON'T HURT ME,2024-02-12T01:05:54,2024-02-12T01:08:54,False,538
Nelly Furtado,All Good Things Come To An End,2024-02-12T01:06:25,2024-02-12T01:09:25,True,10
Tom Browne,Funkin' For Jamaica,2024-02-12T01:07:47,2024-02-12T01:11:08,False,Veronica
Sophie Ellis Bextor,Murder On The Dancefloor,2024-02-12T01:07:04,2024-02-12T01:10:50,True,3
Sheena Easton,Morning Train (9 to 5),2024-02-12T01:08:20,2024-02-12T01:11:37,False,5
Nico & Vinz,AM I WRONG,2024-02-12T01:08:35,2024-02-12T01:11:35,False,538
Faithless,God Is A Dj,2024-02-12T01:09:48,2024-02-12T01:12:48,False,Q
Pink,Walk Me Home,2024-02-12T01:08:52,2024-02-12T01:11:52,True,Sky
Gloria Gaynor,Never Can Say Goodbye,2024-02-12T01:10:10,2024-02-12T01:13:10,True,10
Foo Fighters,My Hero,2024-02-12T01:12:04,2024-02-12T01:16:37,False,Veronica
The Indien,Stay,2024-02-12T01:11:19,2024-02-12T01:14:21,False,3
Son Mieux,Tonight,2024-02-12T01:11:29,2024-02-12T01:16:00,False,5
George Michael & Mary J. Blige,As,2024-02-12T01:11:36,2024-02-12T01:14:36,False,Sky
Davina Michelle,17,2024-02-12T01:12:36,2024-02-12T01:15:36,True,538
Teddy Swims,The Door,2024-02-12T01:13:08,2024-02-12T01:16:08,False,Q
Oasis,Wonderwall,2024-02-12T01:13:14,2024-02-12T01:16:14,False,10
Di-Rect,How My Heart Was Won,2024-02-12T01:14:27,2024-02-12T01:18:06,False,3
Sailor,Sailor,2024-02-12T01:16:04,2024-02-12T01:18:57,False,5
Lykke Li,I FOLLOW RIVERS (THE MAGICIAN REMIX),2024-02-12T01:15:46,2024-02-12T01:18:46,True,538
Dean Lewis,Trust Me Mate,2024-02-12T01:16:15,2024-02-12T01:19:15,False,Sky
David Bowie,Rebel Rebel,2024-02-12T01:17:23,2024-02-12T01:21:52,False,Veronica
Oscar And The Wolf,Angel Face,2024-02-12T01:17:11,2024-02-12T01:20:11,False,Q
Ed Sheeran,Bad Habits,2024-02-12T01:17:27,2024-02-12T01:20:27,False,10
The Black Eyed Peas,SHUT UP,2024-02-12T01:18:49,2024-02-12T01:22:33,False,3
Hanson,Mmmbop,2024-02-12T01:18:53,2024-02-12T01:22:50,False,5
Niall Horan,Heaven,2024-02-12T01:19:08,2024-02-12T01:22:08,False,Sky
Hannah Mae,WATERDICHT,2024-02-12T01:19:15,2024-02-12T01:22:15,True,538
Ava Max,Sweet But Psycho,2024-02-12T01:20:36,2024-02-12T01:23:36,True,Q
Avicii,The Nights,2024-02-12T01:22:11,2024-02-12T01:25:11,False,Sky
Stranglers,Golden Brown,2024-02-12T01:21:14,2024-02-12T01:24:14,False,10
Guns N' Roses,Knockin' On Heaven's Door,2024-02-12T01:22:56,2024-02-12T01:28:29,False,Veronica
Peggy Gou,(It Goes Like) Nanana,2024-02-12T01:22:30,2024-02-12T01:26:19,True,3
Matthew Wilder,Break My Stride,2024-02-12T01:22:41,2024-02-12T01:25:42,False,5
Ed Sheeran,OVERPASS GRAFFITI,2024-02-12T01:22:31,2024-02-12T01:25:31,False,538
Ben E. King,Stand By Me,2024-02-12T01:25:05,2024-02-12T01:28:05,False,Sky
Cher,Believe,2024-02-12T01:24:33,2024-02-12T01:27:33,True,10
Middle of the road,"Soley, Soley",2024-02-12T01:25:45,2024-02-12T01:28:48,False,5
Tiësto & Tate Mcrae,10:35,2024-02-12T01:26:15,2024-02-12T01:29:15,False,Q
Ronde,Undecided,2024-02-12T01:26:20,2024-02-12T01:29:02,True,3
Ofenbach,OVERDRIVE,2024-02-12T01:26:15,2024-02-12T01:29:15,False,538
Stephanie Struijk,Straks,2024-02-12T01:28:43,2024-02-12T01:30:59,True,5
Dean Lewis,Trust Me Mate,2024-02-12T01:29:21,2024-02-12T01:32:21,False,Q
Sheppard,Learning To Fly,2024-02-12T01:27:54,2024-02-12T01:30:54,False,Sky
Cheryl Cole,Fight For This Love,2024-02-12T01:28:20,2024-02-12T01:31:20,True,10
Gladys Knight,Licence To Kill,2024-02-12T01:29:30,2024-02-12T01:33:44,True,Veronica
Justin Bieber,HOLD ON,2024-02-12T01:28:52,2024-02-12T01:31:52,False,538
The Weeknd ft. Daft Punk,Starboy,2024-02-12T01:30:05,2024-02-12T01:33:55,False,3
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-12T01:31:07,2024-02-12T01:34:07,True,Sky
Frankie Goes To Hollywood,Relax,2024-02-12T01:32:04,2024-02-12T01:35:04,False,10
Alanis Morissette,YOU OUGHTA KNOW,2024-02-12T01:32:13,2024-02-12T01:35:13,True,538
Robbie Williams,Rock Dj,2024-02-12T01:32:27,2024-02-12T01:35:27,False,Q
Madcon,Beggin,2024-02-12T01:33:47,2024-02-12T01:37:22,False,Veronica
Imagine Dragons,Bones,2024-02-12T01:33:46,2024-02-12T01:36:30,False,3
Labrinth Ft Emeli Sande,Beneath Your Beautiful,2024-02-12T01:33:33,2024-02-12T01:36:33,False,Sky
Blue Haze,Smoke Gets In Your Eyes,2024-02-12T01:33:17,2024-02-12T01:36:30,False,5
Maroon 5,She Will Be Loved,2024-02-12T01:35:57,2024-02-12T01:38:57,False,10
Kirsty McColl,New England,2024-02-12T01:36:26,2024-02-12T01:40:16,False,5
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-12T01:36:14,2024-02-12T01:39:14,False,538
Antoon,Blindelings,2024-02-12T01:36:30,2024-02-12T01:39:30,False,Q
Noah Kahan,Stick Season,2024-02-12T01:37:49,2024-02-12T01:40:49,False,Veronica
Paolo Nutini,New shoes,2024-02-12T01:37:10,2024-02-12T01:40:31,False,3
Tom Grennan,Don`t Break The Heart,2024-02-12T01:37:38,2024-02-12T01:40:38,False,Sky
Robbie Williams,FEEL,2024-02-12T01:39:04,2024-02-12T01:42:04,False,538
Pilot,Magic,2024-02-12T01:40:02,2024-02-12T01:43:02,False,10
The Band,The Night They Drove Old Dixie Down,2024-02-12T01:40:31,2024-02-12T01:44:04,False,5
Robin Schulz & Rita Ora & Tiago Pzk,I`ll Be There,2024-02-12T01:41:20,2024-02-12T01:44:20,False,Sky
Madonna,Frozen,2024-02-12T01:42:07,2024-02-12T01:47:14,True,Veronica
Dua Lipa,Houdini,2024-02-12T01:40:26,2024-02-12T01:43:31,True,3
Calvin Harris & Sam Smith,Desire,2024-02-12T01:42:15,2024-02-12T01:45:15,False,Q
Emeli Sandé,Read All About It Pt. III,2024-02-12T01:43:03,2024-02-12T01:46:03,True,10
Dotan,LOUDER,2024-02-12T01:42:50,2024-02-12T01:45:50,False,538
Cyndi Lauper,Girls Just Wanna Have Fun,2024-02-12T01:44:01,2024-02-12T01:47:01,True,Sky
Acda & De Munnik,Morgen Wordt Fantastisch,2024-02-12T01:43:58,2024-02-12T01:46:36,False,5
Ed Sheeran & Justin Bieber,I Don't Care,2024-02-12T01:45:10,2024-02-12T01:48:10,False,Q
La Bouche,Be My Lover,2024-02-12T01:45:25,2024-02-12T01:49:26,False,3
Loreen,IS IT LOVE,2024-02-12T01:46:39,2024-02-12T01:49:39,True,538
Des'Ree,Life,2024-02-12T01:45:58,2024-02-12T01:48:58,False,10
Genesis,Invisible Touch,2024-02-12T01:47:25,2024-02-12T01:50:51,False,Veronica
Albert Hammond,It Never Rains In Southern California,2024-02-12T01:46:32,2024-02-12T01:50:25,False,5
Post Malone,Enough Is Enough,2024-02-12T01:47:37,2024-02-12T01:50:37,False,Sky
Walk The Moon,SHUT UP AND DANCE,2024-02-12T01:48:51,2024-02-12T01:51:51,False,538
Douwe Bob,Nothing To Lose,2024-02-12T01:49:06,2024-02-12T01:52:06,False,Q
Tears For Fears & Oleta Adams,Woman In Chains,2024-02-12T01:49:28,2024-02-12T01:52:28,False,10
Studio Killers,Ode to the Bouncer,2024-02-12T01:49:39,2024-02-12T01:53:05,False,3
Kensington,Riddles,2024-02-12T01:50:25,2024-02-12T01:53:25,False,Sky
Clean Bandit & Jess Glynne,Rather Be,2024-02-12T01:51:28,2024-02-12T01:55:13,False,Veronica
Zager & Evans,In The Year 2525,2024-02-12T01:50:22,2024-02-12T01:53:34,False,5
Kim Wilde,Cambodia,2024-02-12T01:53:32,2024-02-12T01:57:28,True,5
Libianca & Cian Ducrot,PEOPLE,2024-02-12T01:52:02,2024-02-12T01:55:02,False,538
Bløf,Harder Dan Ik Hebben Kan,2024-02-12T01:52:19,2024-02-12T01:55:19,False,Q
Ed Sheeran,I See Fire,2024-02-12T01:53:38,2024-02-12T01:56:38,False,Sky
Mark Ambor,Good To Be,2024-02-12T01:53:38,2024-02-12T01:56:04,False,3
Juanes,A Dios Le Pido,2024-02-12T01:54:18,2024-02-12T01:57:18,False,10
Stevie Wonder,You Are The Sunshine Of My Life,2024-02-12T01:55:31,2024-02-12T01:58:28,False,Veronica
A-Ha,TAKE ON ME,2024-02-12T01:54:55,2024-02-12T01:57:55,False,538
Twenty One Pilots,Stressed Out,2024-02-12T01:56:03,2024-02-12T01:59:23,False,3
Loreen,Tattoo,2024-02-12T01:56:20,2024-02-12T01:59:20,True,Q
Sia,Never Give Up,2024-02-12T01:56:34,2024-02-12T01:59:34,True,Sky
Leo Sayer,Thunder In My Heart,2024-02-12T01:57:25,2024-02-12T02:01:01,False,5
Teddy Swims,THE DOOR,2024-02-12T01:58:42,2024-02-12T02:01:42,False,538
Queen,A Kind Of Magic,2024-02-12T01:59:32,2024-02-12T02:02:32,False,10
EMF,Unbelievable,2024-02-12T01:59:33,2024-02-12T02:03:01,False,Veronica
Maroon 5,Memories,2024-02-12T02:01:13,2024-02-12T02:04:13,False,Q
Dead Or Alive,You Spin Me Round,2024-02-12T02:03:05,2024-02-12T02:06:17,False,Veronica
Creedence Clearwater Revival,Down On The Corner,2024-02-12T02:02:17,2024-02-12T02:05:01,False,2
The Who,Substitute,2024-02-12T02:02:20,2024-02-12T02:06:06,False,5
Racoon,Nickel For Goodbye,2024-02-12T02:02:34,2024-02-12T02:05:34,False,Sky
Sheppard,Coming Home,2024-02-12T02:03:45,2024-02-12T02:06:45,False,10
MGMT,Kids,2024-02-12T02:02:34,2024-02-12T02:06:54,False,3
Nothing But Thieves,OVERCOME,2024-02-12T02:04:26,2024-02-12T02:07:26,False,538
Ofenbach & Norma Jean Martine,Overdrive,2024-02-12T02:04:15,2024-02-12T02:07:15,False,Q
George Michael,Jesus To A Child,2024-02-12T02:04:54,2024-02-12T02:11:43,False,2
Alicia Keys,Girl On Fire,2024-02-12T02:06:20,2024-02-12T02:09:20,True,Sky
Goo Goo Dolls,Iris,2024-02-12T02:06:37,2024-02-12T02:10:11,False,Veronica
Gloria Gaynor,Never Can Say Goodbye,2024-02-12T02:06:04,2024-02-12T02:09:04,True,5
Son Mieux,Multicolor,2024-02-12T02:06:59,2024-02-12T02:09:59,False,Q
Michael Jackson,Heal The World,2024-02-12T02:07:21,2024-02-12T02:10:21,False,10
Casso/Raye/D-Block Europe,Prada,2024-02-12T02:06:44,2024-02-12T02:08:57,False,3
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-12T02:07:44,2024-02-12T02:10:44,False,538
Fiction Factory,Feels Like Heaven,2024-02-12T02:09:10,2024-02-12T02:12:42,False,5
Blof Ft Geike Arnaert,Zoutelande,2024-02-12T02:10:03,2024-02-12T02:13:03,False,Sky
Banners,Someone To You,2024-02-12T02:10:40,2024-02-12T02:14:17,False,Veronica
Zoe Livay,Iemand Anders,2024-02-12T02:09:42,2024-02-12T02:12:33,True,3
Natasha Bedingfield,Unwritten,2024-02-12T02:10:28,2024-02-12T02:13:28,True,Q
Within Temptation,Mother Earth (Albumversie),2024-02-12T02:11:41,2024-02-12T02:17:09,False,2
Anouk,NOBODY'S WIFE,2024-02-12T02:11:59,2024-02-12T02:14:59,True,538
Linda Ronstadt,It's So Easy,2024-02-12T02:11:48,2024-02-12T02:14:48,True,10
Portugal. The Man,Feel It Still,2024-02-12T02:12:28,2024-02-12T02:15:11,False,3
Oliver Pesch,Heart Attack,2024-02-12T02:12:34,2024-02-12T02:16:07,False,5
Alok & Bebe Rexha,Deep In Your Love,2024-02-12T02:13:48,2024-02-12T02:16:48,False,Q
Queen,Radio Ga Ga,2024-02-12T02:13:36,2024-02-12T02:16:36,False,Sky
Natasha Bedingfield,Unwritten,2024-02-12T02:14:11,2024-02-12T02:17:11,True,10
Meat Loaf,Paradise By The Dashboard Light,2024-02-12T02:15:57,2024-02-12T02:24:25,False,Veronica
Sam Fender,Seventeen Going Under,2024-02-12T02:15:09,2024-02-12T02:19:03,False,3
Eddie Howell,Man From Manhattan,2024-02-12T02:16:03,2024-02-12T02:19:20,False,5
Nick Schilder,REALIZE,2024-02-12T02:15:23,2024-02-12T02:18:23,False,538
Lewis Capaldi,Wish You The Best,2024-02-12T02:16:16,2024-02-12T02:19:16,False,Q
Mai Tai,History,2024-02-12T02:18:21,2024-02-12T02:21:21,True,10
Bruce Hornsby & The Range,The Way It Is,2024-02-12T02:17:13,2024-02-12T02:21:52,False,2
The Script,IF YOU COULD SEE ME NOW,2024-02-12T02:18:41,2024-02-12T02:21:41,False,538
Lewis Capaldi,Strangers,2024-02-12T02:19:18,2024-02-12T02:22:18,False,Sky
Loreen,Is It Love,2024-02-12T02:19:00,2024-02-12T02:21:17,True,3
Robbie Williams,The Road To Mandalay,2024-02-12T02:19:17,2024-02-12T02:22:34,False,5
Roxette,Joyride,2024-02-12T02:19:46,2024-02-12T02:22:46,False,Q
Genesis,Jesus He Knows Me,2024-02-12T02:22:12,2024-02-12T02:25:12,False,10
Andre Hazes,Ik Meen 't,2024-02-12T02:21:51,2024-02-12T02:25:20,False,2
Robbie Williams,Rock DJ,2024-02-12T02:21:59,2024-02-12T02:26:13,False,3
Alok & Bebe Rexha,DEEP IN YOUR LOVE,2024-02-12T02:22:15,2024-02-12T02:25:15,False,538
Backstreet Boys,Quit Playing Games,2024-02-12T02:22:50,2024-02-12T02:25:50,False,Sky
Shalamar,I Can Make You Feel Good,2024-02-12T02:22:28,2024-02-12T02:26:49,False,5
Tiësto & Fast Boy,All My Life,2024-02-12T02:23:38,2024-02-12T02:26:38,False,Q
Krezip,Sweet Goodbyes,2024-02-12T02:25:18,2024-02-12T02:28:27,False,Veronica
Suzan & Freek,SLAPELOOSHEID,2024-02-12T02:25:03,2024-02-12T02:28:03,False,538
France Gall,"POUPEE DE CIRE, POUPEE DE SO",2024-02-12T02:26:17,2024-02-12T02:29:17,True,10
Michael Jackson,Don't Stop 'Til You Get Enough,2024-02-12T02:25:12,2024-02-12T02:29:11,False,2
Dean Friedman,Lydia,2024-02-12T02:26:52,2024-02-12T02:31:38,False,5
Sam Hunt,Take Your Time,2024-02-12T02:26:13,2024-02-12T02:29:13,False,Q
Ava Max,So Am I,2024-02-12T02:26:46,2024-02-12T02:29:46,True,Sky
Gotye ft. Kimbra,Somebody That I Used To Know,2024-02-12T02:26:07,2024-02-12T02:30:10,False,3
Chef'Special,SPEED OF LIGHT,2024-02-12T02:28:08,2024-02-12T02:31:08,False,538
Dan Baird,I Love You Period,2024-02-12T02:29:05,2024-02-12T02:33:28,False,Veronica
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-12T02:30:04,2024-02-12T02:33:04,False,Q
Nothing But Thieves,Overcome,2024-02-12T02:29:48,2024-02-12T02:32:48,False,Sky
Caro Emerald,A Night Like This,2024-02-12T02:28:54,2024-02-12T02:31:54,True,10
ABBA,Voulez-Vous,2024-02-12T02:29:04,2024-02-12T02:34:12,False,2
Nothing But Thieves,Oh No :: He Said What?,2024-02-12T02:30:29,2024-02-12T02:34:05,False,3
Albin Lee Meldau,When You're Here,2024-02-12T02:31:36,2024-02-12T02:34:36,False,5
Will.I.Am Ft. Eva Simons,THIS IS LOVE,2024-02-12T02:31:09,2024-02-12T02:34:09,False,538
The Brothers Johnson,Stomp,2024-02-12T02:32:36,2024-02-12T02:35:36,False,10
Benson Boone,Beautiful Things,2024-02-12T02:32:41,2024-02-12T02:35:41,False,Q
Rihanna,Diamonds,2024-02-12T02:32:53,2024-02-12T02:35:53,True,Sky
The Beatles,Now And Then,2024-02-12T02:34:22,2024-02-12T02:38:26,False,Veronica
Mama Cass,It's Getting Better,2024-02-12T02:34:32,2024-02-12T02:37:30,False,5
Eagles,The Last Resort,2024-02-12T02:34:12,2024-02-12T02:41:40,False,2
Post Malone,Chemical,2024-02-12T02:34:21,2024-02-12T02:37:21,False,3
Backstreet Boys,GET DOWN (YOU'RE THE ONE FOR ME),2024-02-12T02:35:16,2024-02-12T02:38:16,False,538
Rita Ora,Let You Love Me,2024-02-12T02:35:37,2024-02-12T02:38:37,True,Q
Anouk,Lost,2024-02-12T02:36:33,2024-02-12T02:39:33,True,10
The Kid Laroi & Justin Bieber,Stay,2024-02-12T02:36:32,2024-02-12T02:39:32,False,Sky
Counting Crows,Accidentally In Love,2024-02-12T02:37:17,2024-02-12T02:40:25,False,3
Michael Nesmith & The First National Band,Silver Moon,2024-02-12T02:37:29,2024-02-12T02:40:38,False,5
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-12T02:38:42,2024-02-12T02:41:42,False,Q
Doobie Brothers,Listen To The Music,2024-02-12T02:39:40,2024-02-12T02:43:03,False,Veronica
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-12T02:39:02,2024-02-12T02:42:02,True,538
Shawn Mendes,Treat You Better,2024-02-12T02:38:53,2024-02-12T02:41:53,False,Sky
Elton John,Your Song,2024-02-12T02:40:11,2024-02-12T02:43:11,False,10
Freiheit & London Symphony Orchestra,Keeping The Dream Alive,2024-02-12T02:40:35,2024-02-12T02:44:44,False,5
Tears For Fears,Head Over Heels,2024-02-12T02:41:28,2024-02-12T02:45:45,False,2
Ishan,Someone Like Me,2024-02-12T02:40:58,2024-02-12T02:43:06,False,3
